Token,PoS,Lemma
Neue,ADJ,neu
Reinickendorfer,ADJ,Reinickendorfer
Allgemeinverfügung,NOUN,Allgemeinverfügung
zu,ADP,zu
Corona-Quarantäne-Regelungen,NOUN,Corona-Quarantäne-Regelung
und,CCONJ,und
Freitestungen,NOUN,Freitestung
veröffentlicht,VERB,veröffentlichen
"
",SPACE,"
"
Gesundheitsstadtrat,NOUN,Gesundheitsstadtrat
Alexander,PROPN,Alexander
Ewers,PROPN,Ewer
(,PUNCT,--
SPD,PROPN,SPD
),PUNCT,--
hat,AUX,haben
am,ADP,an
20.,ADJ,20.
Januar,NOUN,Januar
2022,NUM,2022
eine,DET,ein
neue,ADJ,neu
Allgemeinverfügung,NOUN,Allgemeinverfügung
erlassen,VERB,erlassen
.,PUNCT,--
Darin,ADV,darin
sind,AUX,sein
die,DET,der
veränderten,ADJ,verändert
Quarantäneregelungen,NOUN,Quarantäneregelung
und,CCONJ,und
Möglichkeiten,NOUN,Möglichkeit
der,DET,der
Freitestung,NOUN,Freitestung
aufgenommen,VERB,aufnehmen
",",PUNCT,--
die,PRON,der
seit,ADP,seit
dem,DET,der
14.01.2022,ADJ,14.01.2022
im,ADP,in
Land,NOUN,Land
Berlin,PROPN,Berlin
gültig,ADV,gültig
sind,AUX,sein
.,PUNCT,--
Die,DET,der
neue,ADJ,neu
Allgemeinverfügung,NOUN,Allgemeinverfügung
wurde,AUX,werden
im,ADP,in
Rathaus,NOUN,Rathaus
Reinickendorf,PROPN,Reinickendorf
und,CCONJ,und
auf,ADP,auf
der,DET,der
Webseite,NOUN,Webseite
des,DET,der
Gesundheitsamtes,NOUN,Gesundheitsamt
veröffentlicht,VERB,veröffentlichen
und,CCONJ,und
ist,AUX,sein
bis,ADP,bis
zum,ADP,zu
30.,ADJ,30.
April,NOUN,April
2022,NUM,2022
befristet,VERB,befristen
.,PUNCT,--
Bezirksstadtrat,NOUN,Bezirksstadtrat
Alexander,PROPN,Alexander
Ewers,PROPN,Ewer
(,PUNCT,--
SPD,PROPN,SPD
):,PUNCT,):
„,PUNCT,--
Ich,PRON,ich
möchte,AUX,möchten
deutlich,ADV,deutlich
machen,VERB,machen
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Allgemeinverfügung,NOUN,Allgemeinverfügung
Corona-Infizierte,NOUN,Corona-Infiziert
auch,ADV,auch
ohne,ADP,ohne
Bescheid,NOUN,Bescheid
des,DET,der
Gesundheitsamts,NOUN,Gesundheitsamt
dazu,ADV,dazu
verpflichtet,VERB,verpflichten
",",PUNCT,--
sich,PRON,sich
selbstständig,ADV,selbstständig
in,ADP,in
Quarantäne,NOUN,Quarantäne
zu,PART,zu
begeben,VERB,begeben
.,PUNCT,--
