Token,PoS,Lemma
Vernissage,NOUN,Vernissage
:,PUNCT,--
Verzaubertes,ADJ,Verzaubertes
Land,NOUN,Land
-,PUNCT,--
Chinesische,ADJ,chinesisch
Kunst,NOUN,Kunst
von,ADP,von
Wang,PROPN,Wang
Lan,PROPN,Lan
"
",SPACE,"
"
Die,DET,der
seit,ADP,seit
langem,ADJ,lang
in,ADP,in
Berlin,PROPN,Berlin
lebende,ADJ,lebend
chinesische,ADJ,chinesisch
Künstlerin,NOUN,Künstlerin
Wang,PROPN,Wang
Lan,PROPN,Lan
stellt,VERB,stellen
im,ADP,in
Kulturhaus,NOUN,Kulturhaus
Karlshorst,PROPN,Karlshorst
aus,ADP,aus
.,PUNCT,--
Dort,ADV,dort
zeigt,VERB,zeigen
sie,PRON,sie
ihre,DET,ihr
Werke,NOUN,Werk
",",PUNCT,--
kreiert,VERB,kreieren
mit,ADP,mit
moderner,ADJ,modern
und,CCONJ,und
traditioneller,ADJ,traditionell
Technik,NOUN,Technik
.,PUNCT,--
Dabei,ADV,dabei
handelt,VERB,handeln
es,PRON,es
sich,PRON,sich
um,ADP,um
verzauberte,ADJ,verzaubert
Landschaften,NOUN,Landschaft
mit,ADP,mit
fast,ADV,fast
magischer,ADJ,magisch
Ausstrahlung,NOUN,Ausstrahlung
",",PUNCT,--
sie,PRON,sie
kombinieren,VERB,kombinieren
fernöstliche,ADJ,fernöstlich
Tuschemalerei,NOUN,Tuschemalerei
mit,ADP,mit
westlicher,ADJ,westlich
Ölmalerei,NOUN,Ölmalerei
.,PUNCT,--
Zusätzlich,ADV,zusätzlich
sind,AUX,sein
Wang,PROPN,Wang
Lans,PROPN,Lans
großformatige,ADJ,großformatig
Lichtinstallationen,NOUN,Lichtinstallation
zu,PART,zu
sehen,VERB,sehen
",",PUNCT,--
die,PRON,der
als,ADP,als
freistehende,ADJ,freistehend
Paravents,NOUN,Paravent
gestaltet,VERB,gestalten
wurden,AUX,werden
.,PUNCT,--
Oft,ADV,oft
sind,AUX,sein
es,PRON,es
Berliner,ADJ,Berliner
Motive,NOUN,Motiv
",",PUNCT,--
manchmal,ADV,manchmal
sofort,ADV,sofort
ersichtlich,ADV,ersichtlich
",",PUNCT,--
manchmal,ADV,manchmal
versteckt,VERB,verstecken
.,PUNCT,--
Zu,ADP,zu
guter,ADJ,gut
Letzt,NOUN,Letzt
wird,AUX,werden
traditionelle,ADJ,traditionell
chinesische,ADJ,chinesisch
Tuschemalerei,NOUN,Tuschemalerei
der,DET,der
Künstlerin,NOUN,Künstlerin
gezeigt,VERB,zeigen
.,PUNCT,--
Die,DET,der
mit,ADP,mit
leichter,ADJ,leicht
und,CCONJ,und
sicherer,ADJ,sicher
Hand,NOUN,Hand
entstandenen,ADJ,entstanden
Tuschezeichnungen,NOUN,Tuschezeichnunge
bestechen,VERB,bestechen
durch,ADP,durch
exotische,ADJ,exotisch
Eleganz,NOUN,Eleganz
",",PUNCT,--
große,ADJ,groß
Klarheit,NOUN,Klarheit
",",PUNCT,--
Gelassenheit,NOUN,Gelassenheit
und,CCONJ,und
Lebensfreude,NOUN,Lebensfreude
.,PUNCT,--
Insbesondere,ADV,insbesondere
die,DET,der
Frauenakte,NOUN,Frauenakte
strahlen,VERB,strahlen
Anmut,NOUN,Anmut
und,CCONJ,und
in,ADP,in
sich,PRON,sich
ruhende,ADJ,ruhend
Schönheit,NOUN,Schönheit
aus,ADP,aus
.,PUNCT,--
Zur,ADP,zu
Vernissage,NOUN,Vernissage
am,ADP,an
24.,ADJ,24.
August,NOUN,August
um,ADP,um
19,NUM,19
Uhr,NOUN,Uhr
im,ADP,in
Kulturhaus,NOUN,Kulturhaus
Karlshorst,NOUN,Karlshorst
sind,AUX,sein
Besucherinnen,NOUN,Besucherin
und,CCONJ,und
Besucher,NOUN,Besucher
herzlich,ADV,herzlich
willkommen,ADV,willkommen
.,PUNCT,--
Zur,ADP,zu
Eröffnung,NOUN,Eröffnung
spricht,VERB,sprechen
Prof.,NOUN,Prof.
Dr.,NOUN,Dr.
Klaas,PROPN,Klaas
Ruitenbeek,PROPN,Ruitenbeek
",",PUNCT,--
Direktor,NOUN,Direktor
des,DET,der
Museums,NOUN,Museum
für,ADP,für
Asiatische,ADJ,asiatisch
Kunst,NOUN,Kunst
der,DET,der
Staatlichen,ADJ,staatlich
Museen,NOUN,Museum
zu,ADP,zu
Berlin,PROPN,Berlin
.,PUNCT,--
Den,DET,der
musikalischen,ADJ,musikalisch
Part,NOUN,Part
übernehmen,VERB,übernehmen
die,DET,der
chinesischen,ADJ,chinesisch
Künstlerinnen,NOUN,Künstlerinn
Greger-Wu,PROPN,Greger-Wu
Zhongmin,NOUN,Zhongmin
(,PUNCT,--
Pipa,PROPN,Pipa
),PUNCT,--
",",PUNCT,--
Yanyan,PROPN,Yanyan
Xu,PROPN,Xu
(,PUNCT,--
Bambusflöte,NOUN,Bambusflöte
),PUNCT,--
sowie,CCONJ,sowie
Wei,PROPN,Wei
Xiaobin,PROPN,Xiaobin
und,CCONJ,und
sein,DET,sein
Sohn,NOUN,Sohn
David,PROPN,David
(,PUNCT,--
Chinesische,ADJ,Chinesische
Geige,NOUN,Geige
),PUNCT,--
.,PUNCT,--
Hintergrund,NOUN,Hintergrund
:,PUNCT,--
Wang,PROPN,Wang
Lan,PROPN,Lan
wuchs,VERB,wachsen
in,ADP,in
der,DET,der
chinesischen,ADJ,chinesisch
Provinz,NOUN,Provinz
Guizhou,NOUN,Guizhou
auf,ADP,auf
.,PUNCT,--
Sie,PRON,sie
verwurzelt,VERB,verwurzeln
sich,PRON,sich
in,ADP,in
der,DET,der
Kultur,NOUN,Kultur
der,DET,der
Miao,PROPN,Miao
",",PUNCT,--
eine,PRON,einer
der,DET,der
ethnischen,ADJ,ethnisch
Minderheiten,NOUN,Minderheit
Chinas,PROPN,China
.,PUNCT,--
Ihre,DET,ihr
ersten,ADJ,erster
Ausbildungen,NOUN,Ausbildung
in,ADP,in
traditioneller,ADJ,traditionell
klassischer,ADJ,klassisch
Tuschemalerei,NOUN,Tuschemalerei
erhielt,VERB,erhalten
sie,PRON,sie
in,ADP,in
an,ADP,an
der,DET,der
Kunsthochschule,NOUN,Kunsthochschule
des,DET,der
Minoritäten-Instituts,NOUN,Minoritäten-Institut
der,DET,der
Provinz,NOUN,Provinz
Guizhou,PROPN,Guizhou
und,CCONJ,und
an,ADP,an
der,DET,der
Kunstakademie,NOUN,Kunstakademie
Shanghai,PROPN,Shanghai
.,PUNCT,--
In,ADP,in
China,PROPN,China
wurden,AUX,werden
ihre,DET,ihr
Arbeiten,NOUN,Arbeit
bereits,ADV,bereits
in,ADP,in
diversen,ADJ,diverser
Einzel-,X,Einzel
und,CCONJ,und
Gruppenausstellungen,NOUN,Gruppenausstellung
gezeigt,VERB,zeigen
.,PUNCT,--
Außerdem,ADV,außerdem
veröffentlichte,VERB,veröffentlichen
sie,PRON,sie
1993,NUM,1993
den,DET,der
Bildband,NOUN,Bildband
„,PUNCT,--
A,PROPN,--
Collection,PROPN,Collection
of,PROPN,of
Artistic,PROPN,Artistic
Works,X,Works
by,X,by
Wang,PROPN,Wang
Lan,PROPN,Lan
“,PUNCT,--
.,PUNCT,--
Seit,ADP,seit
Ende,NOUN,Ende
der,DET,der
90er,ADJ,90er
Jahre,NOUN,Jahr
lebt,VERB,leben
sie,PRON,sie
in,ADP,in
Deutschland,PROPN,Deutschland
und,CCONJ,und
stellt,VERB,stellen
hier,ADV,hier
aus,ADP,aus
.,PUNCT,--
An,ADP,an
der,DET,der
Kunsthochschule,NOUN,Kunsthochschule
Kassel,PROPN,Kassel
studierte,VERB,studieren
sie,PRON,sie
Textil-,X,Textil
und,CCONJ,und
Modedesign,NOUN,Modedesign
.,PUNCT,--
Neben,ADP,neben
ihrer,DET,ihr
künstlerischen,ADJ,künstlerisch
Tätigkeit,NOUN,Tätigkeit
gibt,VERB,geben
sie,PRON,sie
Kurse,NOUN,Kurs
in,ADP,in
traditioneller,ADJ,traditionell
chinesischer,ADJ,chinesisch
Tuschemalerei,NOUN,Tuschemalerei
und,CCONJ,und
Kalligraphie,NOUN,Kalligraphie
.,PUNCT,--
Die,DET,der
Ausstellung,NOUN,Ausstellung
ist,AUX,sein
vom,ADP,von
25.,ADJ,25.
August,NOUN,August
bis,ADP,bis
zum,ADP,zu
3.,ADJ,3.
Oktober,NOUN,Oktober
2018,NUM,2018
zu,PART,zu
sehen,VERB,sehen
.,PUNCT,--
Kulturhaus,NOUN,Kulturhaus
Karlshorst,PROPN,Karlshorst
|,NUM,|
Treskowallee,NOUN,Treskowallee
112,NUM,112
|,NUM,|
10318,NUM,10318
Berlin,PROPN,Berlin
|,NUM,|
Telefon,NOUN,Telefon
030,NUM,030
475,NUM,475
94,NUM,94
06,NUM,06
10,NUM,10
|,NUM,|
Mo-Fr,NOUN,Mo-Fr
11,NUM,11
-,PUNCT,-
19,NUM,19
Uhr,NOUN,Uhr
",",PUNCT,--
So,ADV,so
14,NUM,14
-,PUNCT,--
18,NUM,18
Uhr,NOUN,Uhr
|,NUM,|
Das,DET,der
komplette,ADJ,komplett
Veranstaltungsprogramm,NOUN,Veranstaltungsprogramm
des,DET,der
Kulturhauses,NOUN,Kulturhause
finden,VERB,finden
Sie,PRON,sie
im,ADP,in
Programmflyer,PROPN,Programmflyer
und,CCONJ,und
im,ADP,in
Internet,NOUN,Internet
:,PUNCT,--
www.kulturhauskarlshorst.de,X,www.kulturhauskarlshorst.de
Weitere,ADJ,weit
Informationen,NOUN,Information
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
von,ADP,von
Berlin,PROPN,Berlin
Kulturhaus,NOUN,Kulturhaus
Karlshorst,PROPN,Karlshorst
Katrin,PROPN,Katrin
Krüger,ADJ,Krüger
Telefon,NOUN,Telefon
(,PUNCT,--
030,NUM,030
),PUNCT,--
47594,NUM,47594
-,NUM,-
0613,NUM,0613
|,NUM,|
E-Mail,NOUN,E-Mail
|,NUM,|
www.kultur-in-lichtenberg.de,VERB,Www.kultur-in-lichtenberg.de
