Token,PoS,Lemma
Retrospektive,NOUN,Retrospektive
Gemeinschaftshaus,PROPN,Gemeinschaftshaus
-,PUNCT,--
Ausstellung,NOUN,Ausstellung
zum,ADP,zu
50-jährigen,ADJ,50-jährig
Jubiläum,NOUN,Jubiläum
"
",SPACE,"
"
Retrospektive,ADJ,retrospektiv
Gemeinschaftshaus,PROPN,Gemeinschaftshaus
–,PUNCT,--
Wo,ADV,wo
kommen,VERB,kommen
wir,PRON,wir
her,ADV,her
",",PUNCT,--
wo,SCONJ,wo
gehen,VERB,gehen
wir,PRON,wir
hin,ADV,hin
?,PUNCT,--
Anlässlich,ADV,anlässlich
des,DET,der
50-jährigen,ADJ,50-jährig
Jubiläums,NOUN,Jubiläum
des,DET,der
Gemeinschaftshauses,NOUN,Gemeinschaftshaus
Gropiusstadt,NOUN,Gropiusstadt
erinnern,VERB,erinnern
wir,PRON,wir
uns,PRON,sich
gemeinsam,ADV,gemeinsam
an,ADP,an
Veranstaltungshighlights,NOUN,Veranstaltungshighlight
",",PUNCT,--
bauliche,ADJ,baulich
und,CCONJ,und
inhaltliche,ADJ,inhaltlich
Veränderungen,NOUN,Veränderung
rund,ADV,rund
um,ADP,um
das,DET,der
Gemeinschaftshaus,NOUN,gemeinschaftshaus
und,CCONJ,und
seine,DET,sein
Verortung,NOUN,Verortung
im,ADP,in
Kiez,NOUN,Kiez
.,PUNCT,--
Neben,ADP,neben
der,DET,der
Ausstellung,NOUN,Ausstellung
von,ADP,von
Fotografien,NOUN,Fotografien
",",PUNCT,--
Objekten,NOUN,Objekt
und,CCONJ,und
Plakaten,NOUN,Plakat
aus,ADP,aus
allen,DET,aller
Jahrzehnten,NOUN,Jahrzehnt
kommen,VERB,kommen
auch,ADV,auch
Zeitzeugen,NOUN,Zeitzeuge
zu,ADP,zu
Wort,NOUN,Wort
.,PUNCT,--
Die,DET,der
Ausstellung,NOUN,Ausstellung
geht,VERB,gehen
dabei,ADV,dabei
auch,ADV,auch
auf,ADP,auf
die,DET,der
ursprüngliche,ADJ,ursprünglich
Idee,NOUN,Idee
eines,DET,ein
Hauses,NOUN,Haus
für,ADP,für
alle,PRON,aller
von,ADP,von
Gertrud,PROPN,Gertrud
Junge,PROPN,Junge
ein,ADV,ein
und,CCONJ,und
gibt,VERB,geben
den,DET,der
Besucher*innen,NOUN,Besucher*inn
die,DET,der
Möglichkeit,NOUN,Möglichkeit
",",PUNCT,--
eigene,ADJ,eigen
Visionen,NOUN,Vision
und,CCONJ,und
Ideen,NOUN,Idee
für,ADP,für
die,DET,der
Zukunft,NOUN,Zukunft
einzubringen,VERB,einzubringen
.,PUNCT,--
Vernissage,NOUN,Vernissage
am,ADP,an
31.,ADJ,31.
August,NOUN,August
2023,NUM,2023
um,ADP,um
16:00,NUM,16:00
Uhr,NOUN,Uhr
Gemeinschaftshaus,PROPN,Gemeinschaftshau
Gropiusstadt,NOUN,Gropiusstadt
",",PUNCT,--
Foyer,PROPN,Foyer
Bat-Yam-Platz,NOUN,Bat-Yam-Platz
1,NUM,1
",",PUNCT,--
12353,NUM,12353
Berlin,PROPN,Berlin
(,PUNCT,--
U,X,U
7,NUM,7
Lipschitzallee,PROPN,Lipschitzallee
),PUNCT,--
Es,PRON,es
sprechen,VERB,sprechen
:,PUNCT,--
Karin,PROPN,Karin
Korte,PROPN,Korte
",",PUNCT,--
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Bildung,NOUN,Bildung
",",PUNCT,--
Kultur,NOUN,Kultur
und,CCONJ,und
Sport,NOUN,Sport
",",PUNCT,--
und,CCONJ,und
Irina,PROPN,Irina
Guselnikow,PROPN,Guselnikow
",",PUNCT,--
Kuratorin,NOUN,Kuratorin
Die,DET,der
Ausstellung,NOUN,Ausstellung
ist,AUX,sein
vom,ADP,von
31.,ADJ,31.
August,NOUN,August
–,PUNCT,--
20.,ADJ,20.
Oktober,NOUN,Oktober
2023,NUM,2023
zu,PART,zu
besichtigen,VERB,besichtigen
.,PUNCT,--
