Token,PoS,Lemma
Start,NOUN,Start
Modellprojekt,PROPN,Modellprojekt
:,PUNCT,--
„,PUNCT,--
ZuHaus,NOUN,ZuHaus
in,ADP,in
Berlin-Lichtenberg,PROPN,Berlin-Lichtenberg
“,PUNCT,--
"
",SPACE,"
"
Mit,ADP,mit
dem,DET,der
Projekt,NOUN,Projekt
ZuHaus,PROPN,ZuHaus
in,ADP,in
Berlin,PROPN,Berlin
bieten,VERB,bieten
die,DET,der
Berliner,ADJ,Berliner
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Umwelt,NOUN,Umwelt
",",PUNCT,--
Verkehr,NOUN,Verkehr
und,CCONJ,und
Klimaschutz,NOUN,Klimaschutz
",",PUNCT,--
die,DET,der
Verbraucherzentrale,NOUN,Verbraucherzentrale
Berlin,PROPN,Berlin
und,CCONJ,und
fünf,NUM,fünf
Berliner,ADJ,Berliner
Bezirke,NOUN,Bezirk
eine,DET,ein
kostenlose,ADJ,kostenlos
und,CCONJ,und
von,ADP,von
Anbietern,NOUN,Anbieter
unabhängige,ADJ,unabhängig
Energieberatung,NOUN,Energieberatung
in,ADP,in
fünf,NUM,fünf
Berliner,ADJ,Berliner
Bezirken,NOUN,Bezirk
an,ADP,an
.,PUNCT,--
Der,DET,der
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
",",PUNCT,--
startet,VERB,starten
das,DET,der
Modellprojekt,NOUN,Modellprojekt
„,PUNCT,--
ZuHaus,NOUN,ZuHaus
in,ADP,in
Berlin,PROPN,Berlin
–,PUNCT,--
Lichtenberg,PROPN,Lichtenberg
“,PUNCT,--
in,ADP,in
zwei,NUM,zwei
Quartieren,NOUN,Quartier
.,PUNCT,--
Von,ADP,von
Oktober,NOUN,Oktober
2019,NUM,2019
bis,ADP,bis
Mai,NOUN,Mai
2020,NUM,2020
werden,AUX,werden
durch,ADP,durch
die,DET,der
Verbraucherzentrale,NOUN,Verbraucherzentrale
Berlin,PROPN,Berlin
kostenfreie,ADJ,kostenfrei
und,CCONJ,und
anbieterunabhängige,ADJ,anbieterunabhängig
Gebäude-,X,Gebäude
und,CCONJ,und
Solarchecks,NOUN,Solarcheck
für,ADP,für
Eigenheime,NOUN,Eigenheim
in,ADP,in
Alt-Hohenschönhausen,PROPN,Alt-Hohenschönhausen
und,CCONJ,und
der,DET,der
Siedlung,NOUN,Siedlung
Wartenberg,PROPN,Wartenberg
angeboten,VERB,anbieten
.,PUNCT,--
Sie,PRON,sie
beinhalten,VERB,beinhalen
Empfehlungen,NOUN,Empfehlung
zur,ADP,zu
Dämmung,NOUN,Dämmung
",",PUNCT,--
zum,ADP,zu
Fenstertausch,NOUN,Fenstertausch
",",PUNCT,--
zur,ADP,zu
Heizung,NOUN,Heizung
und,CCONJ,und
zur,ADP,zu
Nutzung,NOUN,Nutzung
von,ADP,von
Solarenergie,NOUN,Solarenergie
und,CCONJ,und
geben,ADJ,geben
Tipps,NOUN,Tipp
",",PUNCT,--
wie,SCONJ,wie
Energie,NOUN,Energie
gespart,VERB,sparen
werden,AUX,werden
kann,AUX,können
.,PUNCT,--
Wer,PRON,wer
die,DET,der
Beratungsangebote,NOUN,Beratungsangebote
kennen,VERB,kennen
lernen,VERB,lernen
möchte,AUX,möchten
",",PUNCT,--
ist,AUX,sein
herzlich,ADV,herzlich
zum,ADP,zu
Auftakt,NOUN,Auftakt
eingeladen,VERB,einladen
.,PUNCT,--
Wann,ADV,wann
?,PUNCT,--
Am,ADP,an
Dienstag,NOUN,Dienstag
",",PUNCT,--
24.,ADJ,24.
September,NOUN,September
",",PUNCT,--
um,ADP,um
17.30,NUM,17.30
Uhr,NOUN,Uhr
Wo,ADV,wo
?,PUNCT,--
Schule,NOUN,Schule
am,ADP,an
Faulen,ADJ,Faul
See,NOUN,See
",",PUNCT,--
Degnerstraße,PROPN,Degnerstraße
71,NUM,71
bis,CCONJ,bis
77,NUM,77
