Token,PoS,Lemma
Der,DET,der
Große,ADJ,groß
Popolino,PROPN,Popolino
-,PUNCT,--
Kindertheater,NOUN,Kindertheater
in,ADP,in
der,DET,der
Gottfried-Benn-Bibliothek,PROPN,Gottfried-Benn-Bibliothek
am,ADP,an
20.10.2022,NOUN,20.10.2022
"
",SPACE,"
"
Der,DET,der
Große,NOUN,groß
Popolino,PROPN,Popolino
lässt,VERB,lässt
gerne,ADV,gerne
Bälle,NOUN,Ball
tanzen,VERB,tanzen
",",PUNCT,--
Tücher,NOUN,Tücher
fliegen,VERB,fliegen
",",PUNCT,--
Keulen,NOUN,Keule
schwingen,VERB,schwingen
.,PUNCT,--
Er,PRON,er
jongliert,VERB,jonglieren
",",PUNCT,--
moderiert,VERB,moderiern
",",PUNCT,--
überrascht,VERB,überraschen
und,CCONJ,und
unterhält,VERB,unterhalten
für,ADP,für
sein,DET,sein
Leben,NOUN,Leben
gerne,ADV,gerne
Menschen,NOUN,Mensch
.,PUNCT,--
Das,PRON,der
kann,AUX,können
man,PRON,man
nun,ADV,nun
auch,ADV,auch
in,ADP,in
der,DET,der
Gottfried-Benn-Bibliothek,NOUN,Gottfried-Benn-Bibliothek
hautnah,ADV,hautnah
erleben,VERB,erleben
",",PUNCT,--
denn,CCONJ,denn
Popolino,PROPN,Popolino
lädt,VERB,laden
zum,ADP,zu
Kindertheater,NOUN,Kindertheater
mit,ADP,mit
Jonglage,NOUN,Jonglage
",",PUNCT,--
Clownerie,PROPN,Clownerie
und,CCONJ,und
Publikumsspiel,PROPN,Publikumsspiel
ein,ADV,ein
.,PUNCT,--
Hier,ADV,hier
kann,AUX,können
man,PRON,man
nicht,PART,nicht
nur,ADV,nur
zuschauen,VERB,zuschauen
",",PUNCT,--
sondern,CCONJ,sondern
auch,ADV,auch
mitmachen,VERB,mitmachen
!,PUNCT,--
Der,DET,der
bekannte,ADJ,bekannt
Clown,NOUN,Clown
präsentiert,VERB,präsentieren
dabei,ADV,dabei
ein,DET,ein
Programm,NOUN,Programm
wie,ADP,wie
einen,DET,ein
bunten,ADJ,bunt
Blumenstrauß,NOUN,Blumenstrauß
und,CCONJ,und
bringt,VERB,bringen
Klein,PROPN,Klein
und,CCONJ,und
Groß,NOUN,Groß
zum,ADP,zu
Staunen,NOUN,Staune
.,PUNCT,--
Wer,PRON,wer
dabei,ADV,dabei
sein,AUX,sein
will,AUX,wollen
",",PUNCT,--
ist,AUX,sein
gerne,ADV,gerne
eingeladen,VERB,einladen
",",PUNCT,--
einfach,ADV,einfach
vorbeizuschauen,VERB,vorbeizuschauen
.,PUNCT,--
Termin,NOUN,Termin
:,PUNCT,--
Do.,NOUN,Do.
",",PUNCT,--
20.10.2022,NOUN,20.10.2022
um,ADP,um
16:30,NOUN,16:30
Uhr,NOUN,Uhr
Eintritt,NOUN,Eintritt
:,PUNCT,--
frei,ADV,frei
.,PUNCT,--
Ohne,ADP,ohne
Voranmeldung,NOUN,Voranmeldung
.,PUNCT,--
Die,DET,der
Veranstaltung,NOUN,Veranstaltung
findet,VERB,finden
unter,ADP,unter
den,DET,der
am,ADP,an
jeweiligen,ADJ,jeweilig
Tag,NOUN,Tag
für,ADP,für
Berlin,PROPN,Berlin
gültigen,ADJ,gültig
Infektionsschutzvorgaben,NOUN,Infektionsschutzvorgabe
statt,ADV,statt
.,PUNCT,--
Bitte,ADV,bitte
informieren,VERB,informieren
Sie,PRON,sie
sich,PRON,sich
vor,ADP,vor
Ihrem,DET,ihr
Besuch,NOUN,Besuch
auf,ADP,auf
www.stadtbibliothek-steglitz-zehlendorf.de,X,www.stadtbibliothek-steglitz-zehlendorf.de
.,PUNCT,--
Information,NOUN,Information
:,PUNCT,--
Telefonisch,ADV,Telefonisch
unter,ADP,unter
030,NUM,030
90299,NUM,90299
5458,NUM,5458
Ort,NOUN,Ort
:,PUNCT,--
Gottfried-Benn-Bibliothek,NOUN,Gottfried-Benn-Bibliothek
",",PUNCT,--
Nentershäuser,ADJ,Nentershäus
Platz,NOUN,Platz
1,NUM,1
",",PUNCT,--
14163,NUM,14163
Berlin,PROPN,Berlin
