Token,PoS,Lemma
Weihnachtslieder,NOUN,Weihnachtslied
",",PUNCT,--
gesungen,VERB,singen
von,ADP,von
Natasha,PROPN,Natasha
Tarasova,PROPN,Tarasova
",",PUNCT,--
am,ADP,an
10.12.2019,PROPN,10.12.2019
im,ADP,in
Maria-Rimkus-Haus,NOUN,Maria-Rimkus-Haus
"
",SPACE,"
"
In,ADP,in
diesem,DET,dieser
feierlichen,ADJ,feierlich
Programm,NOUN,Programm
mit,ADP,mit
Klavierbegleitung,NOUN,Klavierbegleitung
singt,VERB,singen
Natasha,PROPN,Natasha
Tarasova,PROPN,Tarasova
beliebte,ADJ,beliebt
Weihnachtslieder,NOUN,Weihnachtslied
“,PUNCT,--
Stille,ADJ,still
Nacht,NOUN,Nacht
”,PUNCT,”
",",PUNCT,--
“,PUNCT,--
O,PROPN,O
du,PRON,du
fröhliche,VERB,fröhlichen
”,PUNCT,”
",",PUNCT,--
“,PUNCT,--
Von,ADP,von
Himmel,NOUN,Himmel
hoch,ADV,hoch
”,PUNCT,”
",",PUNCT,--
“,PUNCT,--
Es,PRON,es
ist,AUX,sein
ein,DET,ein
Ros,NOUN,Ros
’,NOUN,’
entsprungen,VERB,entsprungen
”,PUNCT,”
",",PUNCT,--
Arien,PROPN,Arie
von,ADP,von
J.S.,PROPN,J.S.
Bachs,PROPN,Bach
„,PUNCT,--
Weihnachtsoratorium,NOUN,Weihnachtsoratorium
“,PUNCT,--
und,CCONJ,und
von,ADP,von
G.F.,PROPN,G.F.
Händels,PROPN,Händel
„,PUNCT,--
"Messiah“,„Allelujah",PROPN,"Messiah“,„Allelujah"
“,PUNCT,--
von,ADP,von
W.A.,PROPN,W.A.
Mozart,PROPN,Mozart
",",PUNCT,--
Werke,NOUN,Werk
von,ADP,von
G.,PROPN,G.
Bononcini,PROPN,Bononcini
",",PUNCT,--
G.,PROPN,G.
Carissimi,PROPN,Carissimi
",",PUNCT,--
A.,PROPN,a.
Scarlatti,PROPN,Scarlatti
",",PUNCT,--
H.Purcell,PROPN,H.Purcell
",",PUNCT,--
S.Rachmaninow,PROPN,S.Rachmaninow
und,CCONJ,und
…,PUNCT,--
lassen,VERB,lassen
Sie,PRON,sie
sich,PRON,sich
einfach,ADV,einfach
überraschen,VERB,überraschen
.,PUNCT,--
Natasha,PROPN,Natasha
Tarasova,PROPN,Tarasova
",",PUNCT,--
Sängerin,NOUN,Sängerin
und,CCONJ,und
Pianistin,NOUN,Pianistin
aus,ADP,aus
St.,PROPN,St.
Peterburg,PROPN,Peterburg
.,PUNCT,--
Diverse,NOUN,diverser
und,CCONJ,und
mitunter,ADV,mitunter
exotische,ADJ,exotisch
Stationen,NOUN,Station
ihrer,DET,ihr
künstlerischen,ADJ,künstlerisch
Laufbahn,NOUN,Laufbahn
–,PUNCT,--
Odessa,PROPN,Odessa
",",PUNCT,--
Mexiko,PROPN,Mexiko
",",PUNCT,--
Buenos,PROPN,Buenos
Aires,PROPN,Aires
",",PUNCT,--
New,PROPN,New
York,PROPN,York
",",PUNCT,--
Berlin,PROPN,Berlin
–,PUNCT,--
spiegeln,VERB,spiegeln
sich,PRON,sich
in,ADP,in
ihrem,DET,ihr
Repertoire,NOUN,Repertoire
wider,ADV,wider
.,PUNCT,--
Charmant,ADV,Charmant
und,CCONJ,und
authentisch,ADV,authentisch
präsentiert,VERB,präsentieren
sie,PRON,sie
es,PRON,es
mit,ADP,mit
ausdrucksstarker,ADJ,ausdrucksstark
Stimme,NOUN,Stimme
",",PUNCT,--
Humor,NOUN,Humor
und,CCONJ,und
mitreißender,ADJ,mitreißend
Lebendigkeit,NOUN,Lebendigkeit
.,PUNCT,--
Sie,PRON,sie
trat,VERB,treten
mit,ADP,mit
verschiedenen,ADJ,verschieden
Konzertprogrammen,NOUN,Konzertprogramm
im,ADP,in
Palacio,PROPN,Palacio
de,PROPN,de
Bellas,PROPN,Bellas
Artes,NOUN,Artes
und,CCONJ,und
Nezahualcoyotl,PROPN,Nezahualcoyotl
Hall,PROPN,Hall
Mexico,PROPN,Mexico
",",PUNCT,--
Carnegie,NOUN,Carnegie
Hall,PROPN,Hall
und,CCONJ,und
Trinity,PROPN,Trinity
Church,PROPN,Church
New,PROPN,New
York,PROPN,York
.,PUNCT,--
In,ADP,in
Berlin,PROPN,Berlin
begann,VERB,beginnen
Natasha,PROPN,Natasha
ihre,DET,ihr
künstlerische,ADJ,künstlerisch
Tätigkeit,NOUN,Tätigkeit
als,ADP,als
Pianistin,NOUN,Pianistin
am,ADP,an
Projekt,NOUN,Projekt
der,DET,der
Berliner,ADJ,Berliner
Philharmoniker,NOUN,Philharmoniker
“,PUNCT,--
MusicTANZ,PROPN,MusicTANZ
”,PUNCT,”
mit,ADP,mit
Sir,NOUN,Sir
Simon,PROPN,Simon
Rattle,PROPN,Rattle
und,CCONJ,und
Wynton,PROPN,Wynton
Marsalis,PROPN,Marsalis
.,PUNCT,--
Als,ADP,als
Sängerin,NOUN,Sängerin
ist,AUX,sein
Natasha,PROPN,Natasha
",",PUNCT,--
in,ADP,in
der,DET,der
Französischen,ADJ,französisch
Friedrichstadtkirche,NOUN,Friedrichstadtkirche
Berlin,PROPN,Berlin
",",PUNCT,--
im,ADP,in
Otto-Braun-Saal,NOUN,Otto-Braun-Saal
",",PUNCT,--
in,ADP,in
der,DET,der
Bar,NOUN,Bar
jeder,DET,jeder
Vernunft,NOUN,Vernunft
",",PUNCT,--
in,ADP,in
der,DET,der
Volksbühne,NOUN,Volksbühne
Berlin,PROPN,Berlin
",",PUNCT,--
im,ADP,in
Russischen,ADJ,Russischen
Kultur-Haus,NOUN,Kultur-Haus
",",PUNCT,--
in,ADP,in
der,DET,der
Botschaft,NOUN,Botschaft
von,ADP,von
Russland,NOUN,Russland
",",PUNCT,--
im,ADP,in
Rathaus,NOUN,Rathaus
Berlin,PROPN,Berlin
",",PUNCT,--
an,ADP,an
der,DET,der
Urania,PROPN,Urania
",",PUNCT,--
der,DET,der
Botschaft,NOUN,Botschaft
