Token,PoS,Lemma
Zuschussvertrag,NOUN,Zuschussvertrag
für,ADP,für
die,DET,der
Stiftung,NOUN,Stiftung
Oper,NOUN,Oper
in,ADP,in
Berlin,PROPN,Berlin
bis,ADP,bis
2027,NUM,2027
"
",SPACE,"
"
Aus,ADP,aus
der,DET,der
Sitzung,NOUN,Sitzung
des,DET,der
Senats,NOUN,Senat
am,ADP,an
10.,ADJ,10.
Januar,NOUN,Januar
2023,NUM,2023
:,PUNCT,--
Der,DET,der
Senat,NOUN,Senat
hat,AUX,haben
in,ADP,in
seiner,DET,sein
Sitzung,NOUN,Sitzung
am,ADP,an
10.,ADJ,10.
Januar,NOUN,Januar
2023,NUM,2023
auf,ADP,auf
Vorlage,NOUN,Vorlage
des,DET,der
Senators,NOUN,Senator
für,ADP,für
Kultur,NOUN,Kultur
und,CCONJ,und
Europa,PROPN,Europa
",",PUNCT,--
Dr.,NOUN,Dr.
Klaus,PROPN,Klaus
Lederer,PROPN,Lederer
",",PUNCT,--
dem,DET,der
Zuschussvertrag,NOUN,Zuschussvertrag
mit,ADP,mit
der,DET,der
Stiftung,NOUN,Stiftung
Oper,NOUN,Oper
in,ADP,in
Berlin,PROPN,Berlin
zugestimmt,VERB,zustimmen
.,PUNCT,--
Damit,ADV,damit
wird,AUX,werden
den,DET,der
drei,NUM,drei
großen,ADJ,groß
Opernhäusern,NOUN,Opernhaus
und,CCONJ,und
dem,DET,der
Staatsballett,NOUN,Staatsballett
Berlin,PROPN,Berlin
die,DET,der
finanzielle,ADJ,finanziell
Basis,NOUN,Basis
gegeben,VERB,geben
",",PUNCT,--
auch,ADV,auch
in,ADP,in
der,DET,der
Zukunft,NOUN,Zukunft
international,ADV,international
künstlerisch,ADV,künstlerisch
konkurrenzfähig,ADV,konkurrenzfähig
zu,PART,zu
bleiben,VERB,bleiben
.,PUNCT,--
Der,DET,der
Stiftungsrat,NOUN,Stiftungsrat
der,DET,der
Stiftung,NOUN,Stiftung
Oper,NOUN,Oper
in,ADP,in
Berlin,PROPN,Berlin
hatte,AUX,haben
dem,DET,der
Vertragsentwurf,NOUN,Vertragsentwurf
bereits,ADV,bereits
zugestimmt,VERB,zustimmen
.,PUNCT,--
Der,DET,der
Zuschussvertrag,NOUN,Zuschussvertrag
hat,AUX,haben
eine,DET,ein
Laufzeit,NOUN,Laufzeit
bis,ADP,bis
31.,ADJ,31.
Dezember,NOUN,Dezember
2027,NUM,2027
und,CCONJ,und
sieht,VERB,sehen
in,ADP,in
den,DET,der
Jahren,NOUN,Jahr
2024,NUM,2024
bis,CCONJ,bis
2027,NUM,2027
einen,DET,ein
jährlichen,ADJ,jährlich
Landeszuschuss,NOUN,Landeszuschuss
an,ADP,an
die,DET,der
Stiftung,NOUN,Stiftung
in,ADP,in
Höhe,NOUN,Höhe
von,ADP,von
"161,3",NUM,"161,3"
Mio.,NOUN,Mio.
Euro,NOUN,Euro
vor,ADP,vor
",",PUNCT,--
im,ADP,in
laufenden,ADJ,laufend
Haushaltsjahr,NOUN,Haushaltsjahr
erhält,VERB,erhalten
die,DET,der
Stiftung,NOUN,Stiftung
einen,DET,ein
Landeszuschuss,NOUN,Landeszuschuss
in,ADP,in
Höhe,NOUN,Höhe
von,ADP,von
"160,6",NUM,"160,6"
Mio.,NOUN,Mio.
Euro,NOUN,Euro
.,PUNCT,--
Im,ADP,in
Vertrag,NOUN,Vertrag
wird,AUX,werden
die,DET,der
Stiftung,NOUN,Stiftung
u.a.,PROPN,u.a.
verpflichtet,VERB,verpflichten
",",PUNCT,--
eine,DET,ein
zwischen,ADP,zwischen
den,DET,der
künstlerischen,ADJ,künstlerisch
Betrieben,NOUN,Betrieb
abgestimmte,ADJ,abgestimmt
Spielplangestaltung,NOUN,Spielplangestaltung
zu,PART,zu
sichern,VERB,sichern
",",PUNCT,--
ein,DET,ein
zielgerichtetes,ADJ,zielgerichtet
Marketing,NOUN,Marketing
zu,PART,zu
koordinieren,VERB,koordinieren
und,CCONJ,und
darüber,ADV,darüber
hinaus,ADP,hinaus
strukturelle,ADJ,strukturell
Maßnahmen,NOUN,Maßnahme
zu,PART,zu
realisieren,VERB,realisieren
",",PUNCT,--
um,SCONJ,um
die,DET,der
wirtschaftliche,ADJ,wirtschaftlich
Lage,NOUN,Lage
und,CCONJ,und
künstlerische,ADJ,künstlerisch
Leistungsfähigkeit,NOUN,Leistungsfähigkeit
langfristig,ADV,langfristig
zu,PART,zu
sichern,VERB,sichern
.,PUNCT,--
Der,DET,der
Zuschussvertrag,NOUN,Zuschussvertrag
bedarf,VERB,bedürfen
noch,ADV,noch
der,DET,der
Zustimmung,NOUN,Zustimmung
des,DET,der
Abgeordnetenhauses,NOUN,Abgeordnetenhaus
von,ADP,von
Berlin,PROPN,Berlin
.,PUNCT,--
Folgen,NOUN,Folge
Sie,PRON,sie
den,DET,der
Social-Media-Kanälen,NOUN,Social-Media-Kanäl
der,DET,der
Senatskanzlei,NOUN,Senatskanzlei
auf,ADP,auf
Twitter,NOUN,Twitter
",",PUNCT,--
Facebook,NOUN,Facebook
",",PUNCT,--
Instagram,PROPN,Instagram
",",PUNCT,--
Youtube,PROPN,Youtube
und,CCONJ,und
Linkedin,NOUN,Linkedin
