Token,PoS,Lemma
Barbara,PROPN,Barbara
Helten,NOUN,Helten
leitet,VERB,leiten
die,DET,der
Pressestelle,NOUN,Pressestelle
bei,ADP,bei
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Justiz,NOUN,Justiz
und,CCONJ,und
Verbraucherschutz,NOUN,Verbraucherschutz
"
",SPACE,"
"
Barbara,PROPN,Barbara
Helten,NOUN,Helt
leitet,VERB,leiten
ab,ADP,ab
dem,DET,der
1.,ADJ,1.
September,NOUN,September
2023,NUM,2023
die,DET,der
Pressestelle,NOUN,Pressestelle
bei,ADP,bei
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Justiz,NOUN,Justiz
und,CCONJ,und
Verbraucherschutz,NOUN,Verbraucherschutz
.,PUNCT,--
Die,DET,der
Volljuristin,NOUN,Volljuristin
war,AUX,sein
zuvor,ADV,zuvor
als,ADP,als
Rechtsanwältin,NOUN,Rechtsanwältin
und,CCONJ,und
Kommunikationsberaterin,NOUN,Kommunikationsberaterin
tätig,ADV,tätig
.,PUNCT,--
Bereits,ADV,bereits
2007,NUM,2007
war,AUX,sein
sie,PRON,sie
Pressesprecherin,NOUN,Pressesprecherin
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Justiz,NOUN,Justiz
in,ADP,in
Berlin,PROPN,Berlin
",",PUNCT,--
es,PRON,es
folgten,VERB,folgen
Stationen,NOUN,Station
in,ADP,in
einem,DET,ein
Unternehmen,NOUN,Unternehmen
und,CCONJ,und
einer,DET,ein
internationalen,ADJ,international
Wirtschaftskanzlei,NOUN,Wirtschaftskanzlei
.,PUNCT,--
Senatorin,NOUN,Senatorin
für,ADP,für
Justiz,NOUN,Justiz
und,CCONJ,und
Verbraucherschutz,NOUN,Verbraucherschutz
Dr.,NOUN,Dr.
Felor,PROPN,Felor
Badenberg,PROPN,Badenberg
:,PUNCT,--
„,PUNCT,--
Mit,ADP,mit
Barbara,PROPN,Barbara
Helten,NOUN,Helt
konnte,AUX,können
ich,PRON,ich
eine,DET,ein
sehr,ADV,sehr
erfahrene,ADJ,erfahren
und,CCONJ,und
kompetente,ADJ,kompetent
Kommunikationsexpertin,NOUN,Kommunikationsexpertin
gewinnen,VERB,gewinnen
.,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
sehr,ADV,sehr
auf,ADP,auf
die,DET,der
Zusammenarbeit,NOUN,Zusammenarbeit
!,PUNCT,--
“,PUNCT,--
