Token,PoS,Lemma
Kiezkasse,NOUN,Kiezkasse
Bohnsdorf,PROPN,Bohnsdorf
findet,VERB,finden
am,ADP,an
15.,ADJ,15.
Mai,NOUN,Mai
2023,NUM,2023
statt,ADP,statt
"
",SPACE,"
"
Zeit,NOUN,Zeit
:,PUNCT,--
15.05.2023,NUM,15.05.2023
",",PUNCT,--
18:00,ADJ,18:00
Uhr,NOUN,Uhr
Ort,NOUN,Ort
:,PUNCT,--
KIEZKLUB,PROPN,KIEZKLUB
Bohnsdorf,PROPN,Bohnsdorf
",",PUNCT,--
Dahmestraße,PROPN,Dahmestraße
33,NUM,33
",",PUNCT,--
12526,NUM,12526
Berlin,PROPN,Berlin
Die,DET,der
BVV,PROPN,BVV
Treptow-Köpenick,PROPN,Treptow-Köpenick
stellte,VERB,stellen
auch,ADV,auch
für,ADP,für
das,DET,der
Jahr,NOUN,Jahr
2023,NUM,2023
wieder,ADV,wieder
Gelder,NOUN,Geld
für,ADP,für
die,DET,der
Kiezkassen,NOUN,Kiezkasse
in,ADP,in
allen,DET,aller
Regionen,NOUN,Region
des,DET,der
Bezirks,NOUN,Bezirk
bereit,ADV,bereit
.,PUNCT,--
Am,ADP,an
Montag,NOUN,Montag
",",PUNCT,--
dem,DET,der
15.,ADJ,15.
Mai,NOUN,Mai
2023,NUM,2023
",",PUNCT,--
findet,VERB,finden
die,DET,der
Kiezkassenveranstaltung,NOUN,Kiezkassenveranstaltung
der,DET,der
Bezirksregion,NOUN,Bezirksregion
Bohnsdorf,PROPN,Bohnsdorf
um,ADP,um
18,NUM,18
Uhr,NOUN,Uhr
im,ADP,in
KIEZKLUB,PROPN,KIEZKLUB
Bohnsdorf,PROPN,Bohnsdorf
",",PUNCT,--
Dahmestraße,PROPN,Dahmestraße
33,NUM,33
",",PUNCT,--
12526,NUM,12526
Berlin,PROPN,Berlin
statt,ADV,statt
.,PUNCT,--
Was,PRON,was
wird,AUX,werden
gefördert,VERB,fördern
?,PUNCT,--
Gefördert,VERB,fördern
werden,AUX,werden
Vorhaben,NOUN,Vorhaben
",",PUNCT,--
die,PRON,der
den,DET,der
Zusammenhalt,NOUN,Zusammenhalt
im,ADP,in
Kiez,NOUN,Kiez
fördern,VERB,fördern
",",PUNCT,--
Nachbarschaften,NOUN,Nachbarschaft
stärken,VERB,stärken
oder,CCONJ,oder
das,DET,der
Wohnumfeld,NOUN,Wohnumfeld
verschönern,VERB,verschönern
",",PUNCT,--
z.,ADP,z.
B.,NOUN,B.
Selbsthilfe-,X,Selbsthilfe
und,CCONJ,und
Nachbarschaftsprojekte,NOUN,Nachbarschaftsprojekt
",",PUNCT,--
Pflanzaktionen,NOUN,Pflanzaktion
",",PUNCT,--
Hoffeste,NOUN,Hoffest
",",PUNCT,--
Nachbarschaftsfeste,NOUN,Nachbarschaftsfest
",",PUNCT,--
Straßenfeste,NOUN,Straßenfeste
",",PUNCT,--
Vortragsveranstaltungen,NOUN,Vortragsveranstaltunge
oder,CCONJ,oder
Material,NOUN,Material
für,ADP,für
Bürgerinformationen,NOUN,Bürgerinformation
.,PUNCT,--
Ihre,DET,ihr
Ideen,NOUN,Idee
und,CCONJ,und
Ihr,DET,ihr
Engagement,NOUN,Engagement
sind,AUX,sein
gefragt,VERB,fragen
.,PUNCT,--
Der,DET,der
verantwortliche,ADJ,verantwortlich
Kiezpate,NOUN,Kiezpate
Joachim,PROPN,Joachim
Schmidt,PROPN,Schmidt
und,CCONJ,und
sein,DET,sein
Stellvertreter,NOUN,Stellvertreter
Andreas,PROPN,Andreas
Klupsch,PROPN,Klupsch
laden,VERB,laden
die,DET,der
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
",",PUNCT,--
sowie,CCONJ,sowie
Akteurinnen,NOUN,Akteurin
und,CCONJ,und
Akteure,NOUN,Akteur
der,DET,der
Bezirksregion,NOUN,Bezirksregion
Bohnsdorf,PROPN,Bohnsdorf
ein,ADV,ein
",",PUNCT,--
Vorschläge,NOUN,Vorschlag
einzubringen,VERB,einzubringen
und,CCONJ,und
gemeinsam,ADV,gemeinsam
über,ADP,über
die,DET,der
Verwendung,NOUN,Verwendung
der,DET,der
Kiezkassenmittel,NOUN,Kiezkassenmittel
zu,PART,zu
entscheiden,VERB,entscheiden
.,PUNCT,--
Voraussichtlich,ADV,voraussichtlich
stehen,VERB,stehen
für,ADP,für
Bohnsdorf,PROPN,Bohnsdorf
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
4.700,NUM,4.700
€,PROPN,€
zur,ADP,zu
Verfügung,NOUN,Verfügung
.,PUNCT,--
Auf,ADP,auf
dieser,DET,dieser
Zusammenkunft,NOUN,Zusammenkunft
werden,AUX,werden
alle,DET,aller
eingereichten,ADJ,eingereicht
Vorschläge,NOUN,Vorschlag
vorgestellt,VERB,vorstellen
und,CCONJ,und
beschlossen,VERB,beschließen
.,PUNCT,--
Was,PRON,was
wurde,AUX,werden
in,ADP,in
Bohnsdorf,PROPN,Bohnsdorf
2022,NUM,2022
von,ADP,von
der,DET,der
Kiezkasse,PROPN,Kiezkasse
gefördert,VERB,fördern
?,PUNCT,--
1.600,NUM,1.600
€,PROPN,€
Jugendfeuerwehr,NOUN,Jugendfeuerwehr
für,ADP,für
neue,ADJ,neu
Schutzkleidung,NOUN,Schutzkleidung
1.100,NUM,1.100
€,PROPN,€
Beirat,NOUN,Beirat
Kiezklub,PROPN,Kiezklub
Bohnsdorf,PROPN,Bohnsdorf
für,ADP,für
ein,DET,ein
Sommerfest,NOUN,Sommerfest
550,NUM,550
€,PROPN,€
Kulturring,PROPN,Kulturring
für,ADP,für
ein,DET,ein
Hausfest,NOUN,Hausfest
in,ADP,in
der,DET,der
Kulturküche,NOUN,Kulturküche
500,NUM,500
€,PROPN,€
Verein,NOUN,Verein
der,DET,der
Feuerwehr-,X,Feuerwehr
und,CCONJ,und
Siedlerfreunde,NOUN,Siedlerfreund
für,ADP,für
einen,DET,ein
Tag,NOUN,Tag
der,DET,der
Offenen,ADJ,Offenen
Tür,NOUN,Tür
500,NUM,500
€,PROPN,€
Förderverein,NOUN,Förderverein
Kiezklub,PROPN,Kiezklub
Bohnsdorf,PROPN,Bohnsdorf
für,ADP,für
eine,DET,ein
Dampferfahrt,NOUN,Dampferfahrt
um,ADP,um
die,DET,der
Müggelberge,NOUN,Müggelberge
450,NUM,450
€,NOUN,€
Evangelische,ADJ,evangelisch
Kirchengemeinde,NOUN,Kirchengemeinde
Bohnsdorf-Grünau,PROPN,Bohnsdorf-Grünau
für,ADP,für
Weihnachtsmarkt,NOUN,Weihnachtsmarkt
Antragstellung,NOUN,Antragstellung
:,PUNCT,--
Hinweise,NOUN,Hinweis
zur,ADP,zu
Antragstellung,NOUN,Antragstellung
finden,VERB,finden
Sie,PRON,sie
auf,ADP,auf
der,DET,der
Internetseite,NOUN,Internetseite
des,DET,der
Bezirksamt,NOUN,Bezirksamt
Treptow-Köpenick,PROPN,Treptow-Köpenick
unter,ADP,unter
dem,DET,der
Stichwort,NOUN,Stichwort
Kiezkassen,NOUN,Kiezkasse
.,PUNCT,--
Bis,ADP,bis
zum,ADP,zu
14.,ADJ,14.
Mai,NOUN,Mai
2023,NUM,2023
haben,AUX,haben
Sie,PRON,sie
die,DET,der
Möglichkeit,NOUN,Möglichkeit
",",PUNCT,--
einen,DET,ein
Antrag,NOUN,Antrag
einzureichen,VERB,einreichen
.,PUNCT,--
Kommen,VERB,kommen
Sie,PRON,sie
vorbei,ADV,vorbei
und,CCONJ,und
bestimmen,VERB,bestimmen
Sie,PRON,sie
mit,ADP,mit
",",PUNCT,--
welche,DET,welcher
Projekte,NOUN,Projekt
aus,ADP,aus
der,DET,der
Kiezkasse,NOUN,Kiezkasse
Gelder,NOUN,Geld
erhalten,VERB,erhalten
.,PUNCT,--
Wir,PRON,wir
freuen,VERB,freuen
uns,PRON,sich
über,ADP,über
Ihre,DET,ihr
Teilnahme,NOUN,Teilnahme
an,ADP,an
der,DET,der
Veranstaltung,NOUN,Veranstaltung
!,PUNCT,--
Ihr,DET,ihr
Kiezpaten-Team,NOUN,Kiezpaten-Team
Joachim,PROPN,Joachim
Schmidt,PROPN,Schmidt
und,CCONJ,und
Andreas,PROPN,Andreas
Klupsch,PROPN,Klupsch
E-Mail,PROPN,E-Mail
:,PUNCT,--
Kiezkasse-Bohnsdorf@ba-tk.berlin.de,VERB,Kiezkasse-Bohnsdorf@ba-tk.berlin.de
