Token,PoS,Lemma
Informationsveranstaltung,NOUN,Informationsveranstaltung
zu,ADP,zu
zwei,NUM,zwei
neuen,ADJ,neu
Rahmenplänen,NOUN,Rahmenplän
für,ADP,für
Friedrichsfelde,NOUN,Friedrichsfelde
"
",SPACE,"
"
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
hat,AUX,haben
für,ADP,für
die,DET,der
Quartiere,NOUN,Quartier
Rosenfelder,PROPN,Rosenfelder
Ring,NOUN,Ring
und,CCONJ,und
Gensinger,ADJ,Gensinger
Straße,NOUN,Straße
sowie,CCONJ,sowie
Charlottenstraße,PROPN,Charlottenstraße
und,CCONJ,und
Friedrichsfelde,NOUN,Friedrichsfelde
in,ADP,in
den,DET,der
vergangenen,ADJ,vergangen
Jahren,NOUN,Jahr
städtebauliche,ADJ,städtebaulich
Rahmenpläne,NOUN,Rahmenplan
entworfen,VERB,entwerfen
",",PUNCT,--
öffentlich,ADV,öffentlich
vorgestellt,VERB,vorstellen
und,CCONJ,und
mit,ADP,mit
der,DET,der
Nachbarschaft,NOUN,Nachbarschaft
diskutiert,VERB,diskutieren
.,PUNCT,--
Die,DET,der
Ergebnisse,NOUN,Ergebnis
werden,AUX,werden
am,ADP,an
Dienstag,NOUN,Dienstag
",",PUNCT,--
26.,ADJ,26.
September,NOUN,September
2023,NUM,2023
",",PUNCT,--
in,ADP,in
den,DET,der
Räumen,NOUN,Raum
der,DET,der
Hochschule,NOUN,Hochschule
für,ADP,für
Wirtschaft,NOUN,Wirtschaft
und,CCONJ,und
Recht,NOUN,Recht
(,PUNCT,--
Hörsaal,NOUN,Hörsaal
6,NUM,6
A,X,A
008,NUM,008
),PUNCT,--
",",PUNCT,--
vorgestellt,VERB,vorstellen
.,PUNCT,--
17.00,NUM,17.00
–,PUNCT,--
18.15,NUM,18.15
Uhr,NOUN,Uhr
–,PUNCT,--
Quartiere,ADJ,Quartier
Rosenfelder,PROPN,Rosenfelder
Ring,NOUN,Ring
und,CCONJ,und
Gensinger,NOUN,Gensinger
Straße,NOUN,Straße
18.30,NUM,18.30
–,PUNCT,--
19.45,NUM,19.45
Uhr,NOUN,Uhr
–,PUNCT,--
Quartiere,ADJ,Quartier
Charlottenstraße,PROPN,Charlottenstraße
und,CCONJ,und
Friedrichsfelde,PROPN,Friedrichsfelde
Städtebauliche,ADJ,Städtebauliche
Rahmenpläne,NOUN,Rahmenplan
beschreiben,VERB,beschreiben
die,DET,der
Entwicklungsziele,NOUN,Entwicklungsziele
für,ADP,für
bestimmte,ADJ,bestimmt
Teilräume,NOUN,Teilräum
im,ADP,in
Bezirk,NOUN,Bezirk
.,PUNCT,--
Dabei,ADV,dabei
werden,AUX,werden
die,DET,der
laufenden,ADJ,laufend
Planungsprozesse,NOUN,Planungsprozes
zusammengefasst,ADV,zusammengefasst
und,CCONJ,und
Aussagen,NOUN,Aussage
zur,ADP,zu
künftigen,ADJ,künftig
städtebaulichen,ADJ,städtebaulich
Entwicklung,NOUN,Entwicklung
getroffen,VERB,treffen
.,PUNCT,--
Einmal,ADV,einmal
durch,ADP,durch
die,DET,der
Bezirkspolitik,NOUN,Bezirkspolitik
beschlossen,VERB,beschließen
",",PUNCT,--
werden,AUX,werden
die,DET,der
Rahmenpläne,NOUN,Rahmenplan
als,ADP,als
Entscheidungshilfe,NOUN,Entscheidungshilfe
für,ADP,für
die,DET,der
Beurteilungen,NOUN,Beurteilung
von,ADP,von
Bauvorhaben,NOUN,Bauvorhaben
",",PUNCT,--
Infrastrukturplanungen,NOUN,Infrastrukturplanung
und,CCONJ,und
weiteren,ADJ,weit
Maßnahmen,NOUN,Maßnahme
herangezogen,VERB,heranziehen
.,PUNCT,--
Die,DET,der
Rahmenpläne,NOUN,Rahmenplan
sind,AUX,sein
online,ADV,online
einsehbar,ADV,einsehbar
unter,ADP,unter
:,PUNCT,--
