Token,PoS,Lemma
Pressevorbesichtigung,NOUN,Pressevorbesichtigung
zur,ADP,zu
Ausstellung,NOUN,Ausstellung
von,ADP,von
Heidi,PROPN,Heidi
Specker,PROPN,Specker
in,ADP,in
der,DET,der
Kommunalen,ADJ,kommunal
Galerie,NOUN,Galerie
Berlin,PROPN,Berlin
"
",SPACE,"
"
“,PUNCT,--
Damme,NOUN,Damm
”,PUNCT,”
heißt,VERB,heißen
eine,DET,ein
Ausstellung,NOUN,Ausstellung
mit,ADP,mit
zeitgenössischen,ADJ,zeitgenössisch
fotografischen,ADJ,fotografisch
Arbeiten,NOUN,Arbeit
der,DET,der
Künstlerin,NOUN,Künstlerin
Heidi,PROPN,Heidi
Specker,PROPN,Specker
",",PUNCT,--
die,PRON,der
ab,ADP,ab
Sonntag,NOUN,Sonntag
",",PUNCT,--
20.,ADJ,20.
September,NOUN,September
",",PUNCT,--
in,ADP,in
der,DET,der
Kommunalen,ADJ,Kommunale
Galerie,NOUN,Galerie
am,ADP,an
Hohenzollerndamm,NOUN,Hohenzollerndamm
176,NUM,176
in,ADP,in
Wilmersdorf,PROPN,Wilmersdorf
zu,PART,zu
sehen,VERB,sehen
sein,AUX,sein
wird,AUX,werden
.,PUNCT,--
Mehr,ADV,mehr
unter,ADP,unter
:,PUNCT,--
https://www.berlin.de/ba-charlottenburg-wilmersdorf/aktuelles/pressemitteilungen/2020/pressemitteilung.989506.php,ADV,https://www.berlin.de/ba-charlottenburg-wilmersdorf/aktuelles/pressemitteilungen/2020/pressemitteilung.989506.php
Dazu,ADV,dazu
gibt,VERB,geben
es,PRON,es
am,ADP,an
kommenden,ADJ,kommend
Freitag,NOUN,Freitag
",",PUNCT,--
18.,ADJ,18.
September,NOUN,September
",",PUNCT,--
um,ADP,um
11,NUM,11
Uhr,NOUN,Uhr
eine,DET,ein
Pressevorbesichtigung,NOUN,Pressevorbesichtigung
mit,ADP,mit
der,DET,der
Künstlerin,NOUN,Künstlerin
Heidi,PROPN,Heidi
Specker,PROPN,Specker
und,CCONJ,und
Elke,PROPN,Elke
von,ADP,von
der,DET,der
Lieth,NOUN,Lieth
von,ADP,von
der,DET,der
Kommunalen,ADJ,kommunal
Galerie,NOUN,Galerie
Berlin,PROPN,Berlin
.,PUNCT,--
Pressekontakt,NOUN,Pressekontakt
:,PUNCT,--
Elke,PROPN,Elke
von,ADP,von
der,DET,der
Lieth,NOUN,Lieth
",",PUNCT,--
Leiterin,NOUN,Leiterin
Fachbereich,PROPN,Fachbereich
Kultur,NOUN,Kultur
/,PUNCT,--
Kommunale,ADJ,kommunal
Galerie,NOUN,Galerie
Berlin,PROPN,Berlin
Gudrun,PROPN,Gudrun
Schaeffer,PROPN,Schaeffer
",",PUNCT,--
Öffentlichkeitsarbeit,NOUN,Öffentlichkeitsarbeit
Kommunale,ADJ,Kommunal
Galerie,NOUN,Galerie
Berlin,PROPN,Berlin
Tel.,NOUN,Tel.
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
902,NUM,902
91,NUM,91
67,NUM,67
04,NUM,04
(,PUNCT,--
Galerie,NOUN,Galerie
),PUNCT,--
",",PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
902,NUM,902
91,NUM,91
67,NUM,67
07,NUM,07
(,PUNCT,--
Durchwahl,NOUN,Durchwahl
),PUNCT,--
",",PUNCT,--
E-Mail,NOUN,E-Mail
",",PUNCT,--
Website,NOUN,Website
Im,ADP,in
Auftrag,NOUN,Auftrag
",",PUNCT,--
Brühl,NOUN,Brühl
