Token,PoS,Lemma
Mutmaßlicher,ADJ,mutmaßlich
Brandstifter,NOUN,Brandstifter
festgenommen,VERB,festnehmen
"
",SPACE,"
"
Nr.,NOUN,Nr.
1281,NUM,1281
Nach,ADP,nach
einer,DET,ein
Brandstiftung,NOUN,Brandstiftung
in,ADP,in
Charlottenburg,PROPN,Charlottenburg
nahmen,VERB,nehmen
Einsatzkräfte,NOUN,Einsatzkraft
gestern,ADV,gestern
Abend,NOUN,Abend
einen,DET,ein
Tatverdächtigen,NOUN,Tatverdächtig
fest,ADV,fest
.,PUNCT,--
Nach,ADP,nach
dem,DET,der
derzeitigen,ADJ,derzeitig
Stand,NOUN,Stand
der,DET,der
Ermittlungen,NOUN,Ermittlung
hatten,AUX,haben
Zeugen,NOUN,Zeuge
gegen,ADP,gegen
21,NUM,21
Uhr,NOUN,Uhr
in,ADP,in
einem,DET,ein
Gebäude,NOUN,Gebäude
der,DET,der
Technischen,ADJ,technisch
Universität,NOUN,Universität
bemerkt,VERB,bemerken
",",PUNCT,--
wie,SCONJ,wie
der,DET,der
36-jährige,ADJ,36-jährig
mutmaßliche,ADJ,mutmaßlich
Brandstifter,NOUN,Brandstifter
Kraftstoff,NOUN,Kraftstoff
aus,ADP,aus
einer,DET,ein
Flasche,NOUN,Flasche
auf,ADP,auf
Holztische,NOUN,Holztische
und,CCONJ,und
den,DET,der
Fußboden,NOUN,Fußboden
verschüttete,VERB,verschütten
.,PUNCT,--
Er,PRON,er
soll,AUX,sollen
anschließend,ADV,anschließend
seine,DET,sein
Oberbekleidung,NOUN,Oberbekleidung
auf,ADP,auf
die,DET,der
Tische,NOUN,Tisch
gelegt,VERB,legen
und,CCONJ,und
angezündet,VERB,anzünden
haben,AUX,haben
",",PUNCT,--
wodurch,SCONJ,wodurch
ein,DET,ein
Brand,NOUN,Brand
entstanden,VERB,entstehen
sei,AUX,sein
.,PUNCT,--
Alarmierte,ADJ,alarmiert
Sicherheitskräfte,NOUN,Sicherheitskraft
der,DET,der
Technischen,ADJ,technisch
Universität,NOUN,Universität
Berlin,PROPN,Berlin
löschten,VERB,löschen
das,DET,der
Feuer,NOUN,Feuer
und,CCONJ,und
hielten,VERB,halten
den,DET,der
Tatverdächtigen,NOUN,Tatverdächtig
bis,ADP,bis
zum,ADP,zu
Eintreffen,NOUN,eintreffen
der,DET,der
Polizei,NOUN,Polizei
fest,ADV,fest
.,PUNCT,--
Die,DET,der
Einsatzkräfte,NOUN,Einsatzkraft
nahmen,VERB,nehmen
den,DET,der
Mann,NOUN,Mann
fest,ADV,fest
",",PUNCT,--
brachten,VERB,bringen
ihn,PRON,ihn
anschließend,ADV,anschließend
in,ADP,in
einen,DET,ein
Polizeigewahrsam,NOUN,Polizeigewahrsam
und,CCONJ,und
überstellten,VERB,überstellen
ihn,PRON,ihn
einem,DET,ein
Brandkommissariat,NOUN,Brandkommissariat
des,DET,der
Landeskriminalamts,NOUN,Landeskriminalamt
",",PUNCT,--
welches,PRON,welcher
die,DET,der
weiteren,ADJ,weit
Ermittlungen,NOUN,Ermittlung
führt,VERB,führen
.,PUNCT,--
