Token,PoS,Lemma
Jugendverkehrsschulen,NOUN,jugendverkehrsschulen
wieder,ADV,wieder
für,ADP,für
alle,PRON,alle
geöffnet,VERB,öffnen
"
",SPACE,"
"
Die,DET,der
Jugendverkehrsschulen,NOUN,Jugendverkehrsschule
in,ADP,in
Charlottenburg-Wilmersdorf,PROPN,Charlottenburg-Wilmersdorf
sind,AUX,sein
nach,ADP,nach
Monaten,NOUN,Monat
der,DET,der
pandemiebedingten,ADJ,pandemiebedingt
Schließung,NOUN,Schließung
ab,ADP,ab
sofort,ADV,sofort
auch,ADV,auch
wieder,ADV,wieder
samstags,ADV,samstags
für,ADP,für
Kinder,NOUN,Kind
und,CCONJ,und
Jugendliche,NOUN,jugendliche
geöffnet,VERB,öffnen
.,PUNCT,--
Die,DET,der
ehrenamtlichen,ADJ,ehrenamtlich
Helfer*innen,NOUN,Helfer*in
des,DET,der
ADAC,PROPN,ADAC
Berlin,PROPN,Berlin
bieten,VERB,bieten
dafür,ADV,dafür
Sonderöffnungszeiten,NOUN,Sonderöffnungszeit
an,ADP,an
",",PUNCT,--
in,ADP,in
deren,DET,der
Rahmen,NOUN,Rahmen
Heranwachsende,NOUN,Heranwachsende
ihre,DET,ihr
Fähigkeiten,NOUN,Fähigkeit
kostenlos,ADV,kostenlos
testen,VERB,testen
können,AUX,können
.,PUNCT,--
Helme,NOUN,Helm
müssen,AUX,müssen
mitgebracht,VERB,mitbringen
",",PUNCT,--
Kinder,NOUN,Kind
und,CCONJ,und
Jugendliche,NOUN,jugendliche
unter,ADP,unter
16,NUM,16
Jahren,NOUN,Jahr
von,ADP,von
einem,DET,ein
Erwachsenen,NOUN,erwachsene
oder,CCONJ,oder
einer,DET,ein
Person,NOUN,Person
über,ADP,über
16,NUM,16
Jahren,NOUN,Jahr
begleitet,VERB,begleiten
werden,AUX,werden
.,PUNCT,--
Die,DET,der
Begleitperson,PROPN,Begleitperson
muss,PROPN,muss
derzeit,ADV,derzeit
einen,DET,ein
negativen,ADJ,negativ
Corona-Test,NOUN,Corona-Test
nachweisen,VERB,nachweisen
.,PUNCT,--
Zudem,ADV,zudem
besteht,VERB,bestehen
auf,ADP,auf
dem,DET,der
gesamten,ADJ,gesamt
Gelände,NOUN,Gelände
der,DET,der
Jugendverkehrsschulen,ADJ,Jugendverkehrsschulen
Maskenpflicht,NOUN,Maskenpflicht
.,PUNCT,--
Jugendstadträtin,NOUN,Jugendstadträtin
Heike,PROPN,Heike
Schmitt-Schmelz,PROPN,Schmitt-Schmelz
:,PUNCT,--
bq,X,bq
.,PUNCT,--
Die,DET,der
