Token,PoS,Lemma
Die,DET,der
kulturellen,ADJ,kulturell
Höhepunkte,NOUN,Höhepunkte
der,DET,der
kommenden,ADJ,kommend
Tage,NOUN,Tag
"
",SPACE,"
"
Die,DET,der
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Schule,NOUN,Schule
",",PUNCT,--
Sport,NOUN,Sport
",",PUNCT,--
Weiterbildung,NOUN,Weiterbildung
und,CCONJ,und
Kultur,NOUN,Kultur
",",PUNCT,--
Stefanie,PROPN,Stefanie
Remlinger,PROPN,Remlinger
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Performancereihe,NOUN,Performancereihe
und,CCONJ,und
Ausstellungseröffnung,NOUN,Ausstellungseröffnung
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
Wedding,PROPN,Wedding
Die,DET,der
Galerie,NOUN,Galerie
Wedding,PROPN,Wedding
lädt,VERB,laden
zur,ADP,zu
Performance-Reihe,NOUN,Performance-Reihe
und,CCONJ,und
Ausstellungseröffnung,NOUN,Ausstellungseröffnung
im,ADP,in
Rahmen,NOUN,Rahmen
von,ADP,von
Movement,NOUN,Movement
Research,PROPN,Research
ACROSS,PROPN,ACROSS
in,ADP,in
Zusammenarbeit,NOUN,Zusammenarbeit
mit,ADP,mit
XO,PROPN,XO
Curatorial,PROPN,Curatorial
Projects,PROPN,Projects
ein,ADV,ein
.,PUNCT,--
Die,DET,der
Veranstaltungen,NOUN,Veranstaltung
finden,VERB,finden
vom,ADP,von
02.,ADJ,02.
–,PUNCT,--
04.,ADJ,04.
Juni,NOUN,Juni
und,CCONJ,und
vom,ADP,von
10.,ADJ,10.
–,PUNCT,--
11.,ADJ,11.
Juni,NOUN,Juni
auf,ADP,auf
dem,DET,der
Rathausvorplatz,NOUN,Rathausvorplatz
und,CCONJ,und
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
Wedding,PROPN,Wedding
statt,ADV,statt
.,PUNCT,--
ACROSS,PROPN,ACROSS
bringt,VERB,bringen
internationale,ADJ,international
",",PUNCT,--
in,ADP,in
Berlin,PROPN,Berlin
ansässige,ADJ,ansässig
Tänzer*innen,NOUN,Tänzer*inn
",",PUNCT,--
Künstler*innen,NOUN,Künstler*inn
",",PUNCT,--
Musiker*innen,NOUN,Musiker*inn
und,CCONJ,und
ein,DET,ein
vielfältiges,ADJ,vielfältig
Publikum,NOUN,Publikum
in,ADP,in
einem,DET,ein
urbanen,ADJ,urban
Umfeld,NOUN,Umfeld
zusammen,ADV,zusammen
",",PUNCT,--
wobei,SCONJ,wobei
der,DET,der
Schwerpunkt,NOUN,Schwerpunkt
auf,ADP,auf
unkonventionellen,ADJ,unkonventionell
Bewegungen,NOUN,Bewegung
liegt,VERB,liegen
.,PUNCT,--
„,PUNCT,--
Movement,NOUN,Movement
Research,PROPN,Research
ACROSS,PROPN,ACROSS
“,PUNCT,--
Kreative,ADJ,kreativ
Raumgestaltung,NOUN,Raumgestaltung
durch,ADP,durch
Tanz,NOUN,Tanz
",",PUNCT,--
Open-Air-Performance,PROPN,Open-Air-Performance
und,CCONJ,und
eine,DET,ein
sozial,ADV,sozial
bespielbare,ADJ,bespielbar
Bühne,NOUN,Bühne
im,ADP,in
Wedding,PROPN,Wedding
",",PUNCT,--
Berlin,PROPN,Berlin
.,PUNCT,--
Ausstellung,NOUN,Ausstellung
:,PUNCT,--
02.,ADJ,02.
–,PUNCT,--
30.07.,NOUN,30.07.
2022,NUM,2022
",",PUNCT,--
Rathausvorplatz,NOUN,Rathausvorplatz
Wedding,PROPN,Wedding
&,CCONJ,&
Galerie,NOUN,Galerie
Wedding,PROPN,Wedding
Eröffnung,NOUN,Eröffnung
:,PUNCT,--
02.06.2022,ADJ,02.06.2022
",",PUNCT,--
17,NUM,17
–,PUNCT,--
18,NUM,18
Uhr,NOUN,Uhr
Mit,ADP,mit
Medhat,PROPN,Medhat
Aldaabal,PROPN,Aldaabal
",",PUNCT,--
Lois,PROPN,Lois
Alexander,PROPN,Alexander
",",PUNCT,--
Angela,PROPN,Angela
Alves,PROPN,Alves
",",PUNCT,--
Tatiana,PROPN,Tatiana
Echeverri,PROPN,Echeverri
Fernandez,PROPN,Fernandez
",",PUNCT,--
Va-Bene,NOUN,Va-Bene
Elikem,ADJ,elikem
Fiatsi,NOUN,Fiatsi
",",PUNCT,--
Jule,PROPN,Jule
Flierl,PROPN,Flierl
",",PUNCT,--
Carrie,PROPN,Carrie
Hampel,PROPN,Hampel
",",PUNCT,--
Alexandra,PROPN,Alexandra
Hennig,PROPN,Hennig
",",PUNCT,--
Roni,PROPN,Roni
Katz,PROPN,Katz
",",PUNCT,--
Justin,PROPN,Justin
F.,PROPN,F.
Kennedy,PROPN,Kennedy
",",PUNCT,--
Éva,PROPN,Éva
Mag,AUX,Mag
&,CCONJ,&
Krump,PROPN,Krump
Berlin,PROPN,Berlin
",",PUNCT,--
Tatjana,PROPN,Tatjana
Mahlke,PROPN,Mahlke
&,CCONJ,&
Sonia,PROPN,Sonia
Robak,PROPN,Robak
",",PUNCT,--
Rachel,PROPN,Rachel
Monosov,PROPN,Monosov
",",PUNCT,--
Namosh,PROPN,Namosh
",",PUNCT,--
Anna,PROPN,Anna
Nowicka,PROPN,Nowicka
",",PUNCT,--
Jimmy,PROPN,Jimmy
Robert,PROPN,Robert
",",PUNCT,--
Moran,PROPN,Moran
Sanderovich,PROPN,Sanderovich
",",PUNCT,--
Sloush+Zarrt,VERB,Sloush+Zarrt
",",PUNCT,--
Colin,PROPN,Colin
Self,PROPN,Self
",",PUNCT,--
André,PROPN,André
Uerba,PROPN,Uerba
",",PUNCT,--
Viron,PROPN,Viron
Erol,PROPN,Erol
Vert,VERB,Vert
",",PUNCT,--
RA,PROPN,RA
Walden,PROPN,Walden
.,PUNCT,--
Kuratiert,VERB,Kuratiert
von,ADP,von
Nitsan,PROPN,Nitsan
Margaliot,PROPN,Margaliot
",",PUNCT,--
Solvej,PROPN,Solvej
Helweg,PROPN,Helweg
Ovesen,PROPN,Ovesen
und,CCONJ,und
Kathrin,PROPN,Kathrin
