Token,PoS,Lemma
Musiktrödel,NOUN,Musiktrödel
–,PUNCT,--
Musikbücher,NOUN,Musikbücher
",",PUNCT,--
Noten,NOUN,Note
",",PUNCT,--
CDs,NOUN,CD
und,CCONJ,und
Schallplatten,NOUN,Schallplatte
–,PUNCT,--
25.-26.11.2021,PROPN,25.-26.11.2021
"
",SPACE,"
"
Der,DET,der
Musikbereich,NOUN,Musikbereich
der,DET,der
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
lädt,VERB,laden
am,ADP,an
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
den,PRON,der
25.11.2021,NOUN,25.11.2021
und,CCONJ,und
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
den,PRON,der
26.11.2021,VERB,26.11.2021
",",PUNCT,--
von,ADP,von
12.00,NUM,12.00
bis,ADP,bis
18.00,NUM,18.00
Uhr,NOUN,Uhr
zum,ADP,zu
großen,ADJ,groß
Trödel,NOUN,Trödel
ein,ADV,ein
.,PUNCT,--
Das,DET,der
Angebot,NOUN,Angebot
reicht,VERB,reichen
von,ADP,von
Musik-Fachbüchern,NOUN,Musik-Fachbücher
",",PUNCT,--
Noten,NOUN,Note
und,CCONJ,und
CDs,NOUN,CD
bis,ADP,bis
zu,ADP,zu
Schallplatten,NOUN,Schallplatt
und,CCONJ,und
CD-Leerhüllen,NOUN,CD-Leerhülle
.,PUNCT,--
Für,ADP,für
eine,DET,ein
Spende,NOUN,Spende
von,ADP,von
mindestens,ADV,mindestens
"1,00",NUM,"1,00"
Euro,NOUN,Euro
pro,ADP,pro
Stück,NOUN,Stück
lässt,VERB,lässen
sich,PRON,sich
die,DET,der
eine,DET,ein
oder,CCONJ,oder
andere,ADJ,anderer
Rarität,NOUN,Rarität
finden,VERB,finden
.,PUNCT,--
Der,DET,der
Erlös,NOUN,Erlös
kommt,VERB,kommen
den,DET,der
Bibliotheken,NOUN,Bibliothek
der,DET,der
Stadtbibliothek,NOUN,Stadtbibliothek
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
zugute,ADV,zugute
.,PUNCT,--
Die,DET,der
Besucherzahl,NOUN,Besucherzahl
wird,AUX,werden
nach,ADP,nach
dem,DET,der
aktuellen,ADJ,aktuell
Stand,NOUN,Stand
der,DET,der
SARS-CoV-2-Infektionsschutzmaßnahmenverordnung,NOUN,SARS-CoV-2-Infektionsschutzmaßnahmenverordnung
begrenzt,VERB,begrenzen
.,PUNCT,--
Die,DET,der
bestehenden,ADJ,bestehend
Hygienevorschriften,NOUN,Hygienevorschrifte
inkl.,ADP,inkl.
Anwesenheitsdokumentation,NOUN,Anwesenheitsdokumentation
",",PUNCT,--
3G-Nachweis,NOUN,3G-Nachweis
sind,AUX,sein
einzuhalten,VERB,einhalten
.,PUNCT,--
Innerhalb,ADP,innerhalb
der,DET,der
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
ist,AUX,sein
ein,DET,ein
Mund-Nasen-Schutz,NOUN,Mund-Nasen-Schutz
erforderlich,ADV,erforderlich
.,PUNCT,--
Termin,NOUN,Termin
:,PUNCT,--
Donnerstag-Freitag,NOUN,Donnerstag-Freitag
",",PUNCT,--
25.11.-26.11.2021,VERB,25.11.-26.11.2021
von,ADP,von
12:00,NUM,12:00
bis,ADP,bis
18:00,ADJ,18:00
Uhr,NOUN,Uhr
Information,NOUN,Information
:,PUNCT,--
per,ADP,per
Telefon,NOUN,Telefon
unter,ADP,unter
:,PUNCT,--
90,NUM,90
299,NUM,299
–,PUNCT,--
2410,NUM,2410
Ort,NOUN,Ort
:,PUNCT,--
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
",",PUNCT,--
Grunewaldstr,NOUN,Grunewaldstr
.,PUNCT,--
3,NUM,3
",",PUNCT,--
12165,NUM,12165
Berlin,PROPN,Berlin
",",PUNCT,--
Musikbereich,NOUN,Musikbereich
",",PUNCT,--
3.,ADJ,3.
Etage,NOUN,Etage
",",PUNCT,--
barrierefrei,ADV,barrierefrei
Veranstalter,NOUN,Veranstalter
:,PUNCT,--
Stadtbibliothek,PROPN,Stadtbibliothek
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
