Token,PoS,Lemma
FrauenNetz,NOUN,FrauenNetz
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
lädt,VERB,laden
dieses,DET,dieser
Jahr,NOUN,Jahr
digital,ADV,digital
zu,ADP,zu
"""",PUNCT,--
Rosen,NOUN,Rose
für,ADP,für
Clara,PROPN,Clara
"""",PUNCT,--
ein,DET,ein
"
",SPACE,"
"
Am,ADP,an
8.,ADJ,8.
März,NOUN,März
",",PUNCT,--
dem,DET,der
Internationalen,ADJ,international
Frauentag,NOUN,Frauentag
",",PUNCT,--
findet,VERB,finden
bereits,ADV,bereits
seit,ADP,seit
20,NUM,20
Jahren,NOUN,Jahr
um,ADP,um
13:00,ADJ,13:00
Uhr,NOUN,Uhr
die,DET,der
Gedenkstunde,NOUN,Gedenkstunde
„,PUNCT,--
Rosen,NOUN,Rose
für,ADP,für
Clara,PROPN,Clara
“,PUNCT,--
am,ADP,an
Clara-Zetkin-Denkmal,NOUN,Clara-Zetkin-Denkmal
auf,ADP,auf
der,DET,der
Fläche,NOUN,Fläche
zwischen,ADP,zwischen
Niemegker,NOUN,Niemegker
und,CCONJ,und
Wittenberger,NOUN,Wittenberger
Straße,NOUN,Straße
statt,ADV,statt
.,PUNCT,--
Aufgrund,ADP,aufgrund
der,DET,der
Kontaktbeschränkungen,NOUN,Kontaktbeschränkungen
lädt,VERB,laden
das,DET,der
FrauenNetz,NOUN,FrauenNetz
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
als,ADP,als
Initiatorin,NOUN,Initiatorin
zusammen,ADV,zusammen
mit,ADP,mit
der,DET,der
Frauen-,X,Fraue
und,CCONJ,und
Gleichstellungsbeauftragten,NOUN,Gleichstellungsbeauftragt
des,DET,der
Bezirks,NOUN,Bezirk
dieses,DET,dieser
Jahr,NOUN,Jahr
zu,ADP,zu
einer,DET,ein
digitalen,ADJ,digital
Veranstaltung,NOUN,Veranstaltung
ein,ADV,ein
.,PUNCT,--
„,PUNCT,--
Rosen,NOUN,Rose
für,ADP,für
Clara,PROPN,Clara
“,PUNCT,--
–,PUNCT,--
solidarisch,ADV,solidarisch
aktiv,ADV,aktiv
für,ADP,für
Frauen*rechte,NOUN,Frauen*recht
–,PUNCT,--
besonders,ADV,besonders
in,ADP,in
der,DET,der
Krise,NOUN,Krise
!,PUNCT,--
