Token,PoS,Lemma
Parkflächen,NOUN,Parkfläche
und,CCONJ,und
Abstellverbote,NOUN,Abstellverbot
für,ADP,für
Sharingfahrzeuge,NOUN,Sharingfahrzeug
"
",SPACE,"
"
Lichtenbergs,PROPN,Lichtenberg
Bezirksstadtrat,NOUN,Bezirksstadtrat
Martin,PROPN,Martin
Schaefer,PROPN,Schaefer
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
hat,AUX,haben
am,ADP,an
2.,ADJ,2.
Juni,NOUN,Juni
2022,NUM,2022
gemeinsam,ADV,gemeinsam
mit,ADP,mit
Anna,PROPN,Anna
Weigl,PROPN,Weigl
von,ADP,von
der,DET,der
Firma,NOUN,Firma
TIER,PROPN,TIER
weitere,ADJ,weit
Parkflächen,NOUN,Parkfläche
und,CCONJ,und
Sperrzonen,NOUN,Sperrzo
für,ADP,für
das,DET,der
Abstellen,NOUN,abstellen
von,ADP,von
geliehenen,ADJ,geliehen
E-Rollern,NOUN,E-Roller
in,ADP,in
Lichtenberg,PROPN,Lichtenberg
definiert,VERB,definieren
.,PUNCT,--
Im,ADP,in
Ergebnis,NOUN,Ergebnis
können,AUX,können
die,DET,der
Sharingfahrzeuge,NOUN,Sharingfahrzeug
der,DET,der
Firma,NOUN,Firma
nun,ADV,nun
nicht,PART,nicht
mehr,ADV,mehr
jenseits,ADP,jenseits
von,ADP,von
Abstellfächen,NOUN,Abstellfäch
",",PUNCT,--
die,PRON,der
eigens,ADV,eigens
für,ADP,für
Scooter,NOUN,Scooter
",",PUNCT,--
Mopeds,NOUN,Moped
und,CCONJ,und
Fahrräder,NOUN,Fahrräd
eingerichtet,VERB,einrichten
wurden,AUX,werden
",",PUNCT,--
geparkt,VERB,parken
werden,AUX,werden
.,PUNCT,--
Dadurch,ADV,dadurch
wird,AUX,werden
das,DET,der
unstrukturierte,ADJ,unstrukturiert
Abstellen,NOUN,abstellen
von,ADP,von
E-Rollern,NOUN,E-Roller
im,ADP,in
Bezirk,NOUN,Bezirk
deutlich,ADV,deutlich
reduziert,VERB,reduzieren
.,PUNCT,--
Martin,PROPN,Martin
Schaefer,PROPN,Schaefer
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
",",PUNCT,--
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Öffentliche,ADJ,öffentlich
Ordnung,NOUN,Ordnung
",",PUNCT,--
Umwelt,NOUN,Umwelt
und,CCONJ,und
Verkehr,NOUN,Verkehr
:,PUNCT,--
„,PUNCT,--
Das,DET,der
geordnete,ADJ,geordnet
Parken,NOUN,Parken
ist,AUX,sein
ein,DET,ein
wichtiger,ADJ,wichtig
Schritt,NOUN,Schritt
für,ADP,für
mehr,DET,mehr
Akzeptanz,NOUN,Akzeptanz
der,DET,der
Sharingangebote,NOUN,Sharingangebot
in,ADP,in
der,DET,der
Bevölkerung,NOUN,Bevölkerung
.,PUNCT,--
Viele,DET,vieler
Menschen,NOUN,Mensch
nutzen,VERB,nutzen
Scooter,NOUN,Scooter
und,CCONJ,und
Co.,NOUN,Co.
regelmäßig,ADV,regelmäßig
",",PUNCT,--
viele,PRON,vieler
ärgern,VERB,ärgern
sich,PRON,sich
aber,ADV,aber
auch,ADV,auch
über,ADP,über
deren,PRON,der
wildes,ADJ,wild
Abstellen,NOUN,abstellen
.,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
