Token,PoS,Lemma
Kunstwettbewerb,NOUN,Kunstwettbewerb
zum,ADP,zu
Ernst-Thälmann-Denkmal,NOUN,Ernst-Thälmann-Denkmal
-,PUNCT,--
110,NUM,110
prüffähige,ADJ,prüffähig
Entwürfe,NOUN,Entwurf
eingereicht,VERB,einreichen
"
",SPACE,"
"
Zu,ADP,zu
dem,DET,der
im,ADP,in
Juni,NOUN,Juni
2019,NUM,2019
durch,ADP,durch
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Pankow,PROPN,Pankow
ausgelobten,VERB,ausgelobt
deutschlandweiten,VERB,deutschlandweit
offenen,ADJ,offen
zweiphasigen,ADJ,zweiphasig
Kunstwettbewerb,NOUN,Kunstwettbewerb
“,PUNCT,--
Künstlerische,ADJ,künstlerisch
Kommentierung,NOUN,Kommentierung
des,DET,der
Ernst-Thälmann-Denkmals,NOUN,Ernst-Thälmann-Denkmal
”,PUNCT,”
hat,AUX,haben
jetzt,ADV,jetzt
in,ADP,in
der,DET,der
ersten,ADJ,erster
Phase,NOUN,Phase
das,DET,der
Preisgericht,NOUN,Preisgericht
getagt,VERB,tagen
.,PUNCT,--
Zum,ADP,zu
Wettbewerbsverfahren,NOUN,Wettbewerbsverfahren
wurden,AUX,werden
110,NUM,110
prüffähige,ADJ,prüffähig
Entwürfe,NOUN,Entwurf
eingereicht,VERB,einreichen
und,CCONJ,und
zum,ADP,zu
Verfahren,NOUN,Verfahren
zugelassen,VERB,zulassen
.,PUNCT,--
Die,DET,der
künstlerischen,ADJ,künstlerisch
Entwürfe,NOUN,Entwürfe
spiegelten,VERB,spiegelten
einen,DET,ein
große,ADJ,groß
Bandbreite,NOUN,Bandbreite
zeitgenössischer,ADJ,zeitgenössisch
künstlerische,ADJ,künstlerisch
Ausdrucksformen,NOUN,Ausdrucksform
wieder,ADV,wieder
.,PUNCT,--
In,ADP,in
der,DET,der
ersten,ADJ,erster
Phase,NOUN,Phase
waren,AUX,sein
die,DET,der
Teilnehmenden,NOUN,Teilnehmende
aufgefordert,VERB,auffordern
",",PUNCT,--
grundsätzliche,ADJ,grundsätzlich
künstlerische,ADJ,künstlerisch
Lösungsansätze,NOUN,Lösungsansätze
in,ADP,in
Form,NOUN,Form
einer,DET,ein
Ideenskizze,NOUN,Ideenskizze
im,ADP,in
Zusammenhang,NOUN,Zusammenhang
mit,ADP,mit
konzeptionellen,ADJ,konzeptionell
Überlegungen,NOUN,Überlegung
einzureichen,VERB,einreichen
.,PUNCT,--
Aus,ADP,aus
den,DET,der
eingereichten,ADJ,eingereicht
Entwürfen,NOUN,Entwürf
hat,AUX,haben
das,DET,der
Preisgericht,NOUN,Preisgericht
zehn,NUM,zehn
Entwürfe,NOUN,Entwurf
ausgewählt,VERB,auswählen
.,PUNCT,--
Deren,PRON,der
Entwurfsverfasser*innen,NOUN,Entwurfsverfasser*inn
werden,AUX,werden
nun,ADV,nun
aufgefordert,VERB,auffordern
",",PUNCT,--
die,DET,der
Ideen-,X,Ide
und,CCONJ,und
Konzeptentwürfe,NOUN,Konzeptentwurf
als,ADP,als
Realisierungsentwürfe,NOUN,Realisierungsentwürfe
auszuformulieren,VERB,auszuformulieren
.,PUNCT,--
Das,DET,der
Preisgericht,NOUN,Preisgericht
beurteilt,VERB,beurteilen
in,ADP,in
beiden,DET,beide
Phasen,NOUN,Phase
in,ADP,in
gleicher,ADJ,gleich
