Token,PoS,Lemma
Zum,ADP,zu
Europäischen,ADJ,europäisch
Tag,NOUN,Tag
der,DET,der
Sprachen,NOUN,Sprache
:,PUNCT,--
Integrationsbeauftragte,NOUN,Integrationsbeauftragte
fordert,VERB,fordern
",",PUNCT,--
die,DET,der
Herkunftssprache,NOUN,herkunftssprach
als,ADP,als
Prüfungssprache,NOUN,Prüfungssprache
in,ADP,in
der,DET,der
Schule,NOUN,Schule
zuzulassen,VERB,zulassen
"
",SPACE,"
"
Anlässlich,NOUN,Anlässlich
des,DET,der
Europäischen,ADJ,europäisch
Tages,NOUN,Tag
der,DET,der
Sprachen,NOUN,Sprache
findet,VERB,finden
heute,ADV,heute
in,ADP,in
Berlin,PROPN,Berlin
der,DET,der
6.,ADJ,6.
Fachtag,NOUN,Fachtag
zur,ADP,zu
Mehrsprachigkeit,NOUN,Mehrsprachigkeit
statt,ADV,statt
.,PUNCT,--
Getragen,VERB,tragen
wird,AUX,werden
der,DET,der
Fachtag,NOUN,Fachtag
von,ADP,von
Migrantenselbstorganisationen,PROPN,Migrantenselbstorganisationen
",",PUNCT,--
die,PRON,der
sich,PRON,sich
seit,ADP,seit
Jahren,NOUN,Jahr
für,ADP,für
Bildung,NOUN,Bildung
und,CCONJ,und
die,DET,der
Wertschätzung,NOUN,Wertschätzung
von,ADP,von
Herkunftssprachen,NOUN,Herkunftssprache
einsetzen,VERB,einsetzen
.,PUNCT,--
Die,DET,der
Integrationsbeauftragte,ADJ,Integrationsbeauftragter
Katarina,PROPN,Katarina
Niewiedzial,PROPN,Niewiedzial
unterstützt,VERB,unterstützen
den,DET,der
Fachtag,NOUN,Fachtag
und,CCONJ,und
fordert,VERB,fordern
",",PUNCT,--
künftig,ADV,künftig
bei,ADP,bei
Schulabschlüssen,PROPN,Schulabschlüssen
eine,DET,ein
Mutter-,X,Mutter
bzw.,CCONJ,bzw.
Herkunftssprache,NOUN,Herkunftssprache
als,ADP,als
Prüfungssprache,NOUN,Prüfungssprache
zuzulassen,VERB,zulassen
.,PUNCT,--
Dr.,NOUN,Dr.
Dita,PROPN,Dita
Vogel,PROPN,Vogel
vom,ADP,von
Rat,NOUN,Rat
für,ADP,für
Migration,NOUN,Migration
hatte,AUX,haben
zuvor,ADV,zuvor
einen,DET,ein
entsprechenden,ADJ,entsprechend
Reformvorschlag,NOUN,Reformvorschlag
vorgelegt,VERB,vorlegen
.,PUNCT,--
Wenn,SCONJ,wenn
es,PRON,es
um,ADP,um
den,DET,der
Nachweis,NOUN,Nachweis
von,ADP,von
Sprachenkenntnissen,NOUN,Sprachenkenntniss
für,ADP,für
Schulabschlüsse,NOUN,Schulabschlüsse
geht,VERB,gehen
",",PUNCT,--
kommt,VERB,kommen
es,PRON,es
in,ADP,in
Deutschland,PROPN,Deutschland
derzeit,ADV,derzeit
nicht,PART,nicht
auf,ADP,auf
die,DET,der
tatsächlichen,ADJ,tatsächlich
Sprachenkenntnisse,NOUN,Sprachenkenntniß
an,ADP,an
",",PUNCT,--
sondern,CCONJ,sondern
auf,ADP,auf
den,DET,der
Besuch,NOUN,Besuch
des,DET,der
Fremdsprachenunterrichts,NOUN,Fremdsprachenunterricht
in,ADP,in
Deutschland,PROPN,Deutschland
.,PUNCT,--
„,PUNCT,--
In,ADP,in
einer,DET,ein
Stadt,NOUN,Stadt
wie,ADP,wie
Berlin,PROPN,Berlin
hat,AUX,haben
bald,ADV,bald
jedes,DET,jeder
zweite,ADJ,zweiter
Kind,NOUN,Kind
eine,DET,ein
familiäre,ADJ,familiär
Migrationsgeschichte,NOUN,Migrationsgeschicht
.,PUNCT,--
Viele,DET,vieler
Kinder,NOUN,Kind
und,CCONJ,und
Jugendliche,NOUN,jugendliche
sprechen,VERB,sprechen
Deutsch,NOUN,Deutsch
und,CCONJ,und
Englisch,NOUN,Englisch
und,CCONJ,und
im,ADP,in
Elternhaus,NOUN,Elternhaus
noch,ADV,noch
eine,DET,ein
dritte,ADJ,dritter
oder,CCONJ,oder
vierte,ADJ,vierter
Sprache,NOUN,Sprache
–,PUNCT,--
etwa,ADV,etwa
Türkisch,PROPN,Türkisch
",",PUNCT,--
Vietnamesisch,NOUN,Vietnamesisch
oder,CCONJ,oder
Arabisch,NOUN,Arabisch
.,PUNCT,--
Das,PRON,der
sollte,AUX,sollen
für,ADP,für
Schulabschlüsse,NOUN,Schulabschlüsse
gewürdigt,VERB,würdigen
und,CCONJ,und
berücksichtigt,VERB,berücksichtigen
werden,AUX,werden
.,PUNCT,--
Auch,ADV,auch
vor,ADP,vor
dem,DET,der
Hintergrund,NOUN,Hintergrund
meiner,DET,mein
eigenen,ADJ,eigen
Geschichte,NOUN,Geschichte
unterstütze,VERB,unterstützen
ich,PRON,ich
die,DET,der
Idee,NOUN,Idee
“,PUNCT,--
",",PUNCT,--
sagt,VERB,sagen
Katarina,PROPN,Katarina
Niewiedzial,PROPN,Niewiedzial
.,PUNCT,--
Sie,PRON,sie
kam,VERB,kommen
im,ADP,in
Alter,NOUN,Alter
von,ADP,von
12,NUM,12
Jahren,NOUN,Jahr
mit,ADP,mit
ihrer,DET,ihr
Familie,NOUN,Familie
aus,ADP,aus
Polen,PROPN,Polen
nach,ADP,nach
Bremerhaven,PROPN,Bremerhaven
",",PUNCT,--
dort,ADV,dort
wurde,AUX,werden
ihre,DET,ihr
Muttersprache,NOUN,Muttersprache
Polnisch,NOUN,Polnisch
in,ADP,in
der,DET,der
Schule,NOUN,Schule
als,ADP,als
zweite,ADJ,zweiter
Fremdsprache,NOUN,Fremdsprache
anerkannt,VERB,anerkennen
.,PUNCT,--
„,PUNCT,--
Nur,ADV,nur
so,ADV,so
konnte,AUX,können
ich,PRON,ich
zur,ADP,zu
Oberschule,NOUN,Oberschule
zugelassen,VERB,zulassen
werden,AUX,werden
und,CCONJ,und
das,DET,der
Abitur,NOUN,Abitur
machen,VERB,machen
.,PUNCT,--
Die,DET,der
Förderung,NOUN,Förderung
der,DET,der
Herkunftssprache,NOUN,Herkunftssprache
sollte,AUX,sollen
sich,PRON,sich
aber,ADV,aber
nicht,PART,nicht
nur,ADV,nur
auf,ADP,auf
Abiturientinnen,NOUN,Abiturientinn
und,CCONJ,und
Abiturienten,NOUN,Abiturient
beschränken,VERB,beschränken
.,PUNCT,--
Auch,ADV,auch
im,ADP,in
Handwerk,NOUN,Handwerk
und,CCONJ,und
in,ADP,in
der,DET,der
Industrie,NOUN,Industrie
wird,AUX,werden
Mehrsprachigkeit,NOUN,Mehrsprachigkeit
geschätzt,VERB,schätzen
.,PUNCT,--
Entsprechend,ADV,entsprechend
gilt,VERB,gelten
es,PRON,es
",",PUNCT,--
Kinder,NOUN,Kind
aus,ADP,aus
mehrsprachigen,ADJ,mehrsprachig
Elternhäusern,NOUN,Elternhäuser
in,ADP,in
ihren,DET,ihr
Stärken,NOUN,Stärke
zu,PART,zu
unterstützen,VERB,unterstützen
.,PUNCT,--
“,PUNCT,--
Mehr,ADV,mehr
zum,ADP,zu
Reformvorschlag,NOUN,Reformvorschlag
von,ADP,von
Dr.,NOUN,Dr.
Dita,PROPN,Dita
Vogel,PROPN,Vogel
vom,ADP,von
Rat,NOUN,Rat
für,ADP,für
Migration,NOUN,Migration
:,PUNCT,--
https://rat-fuer-migration.de/wp-content/uploads/2020/07/rfm-debatte-2020.-drei-sprachen-sind-genug-fuers-abitur.-initialbeitrag-von-dr.-dita-vogel-2.pdf,PROPN,https://rat-fuer-migration.de/wp-content/uploads/2020/07/rfm-debatte-2020.-drei-sprachen-sind-genug-fuers-abitur.-initialbeitrag-von-dr.-dita-vogel-2.pdf
Rückfragen,NOUN,Rückfrage
:,PUNCT,--
Joanna,PROPN,Joanna
Itzek,PROPN,Itzek
",",PUNCT,--
Pressesprecherin,NOUN,Pressesprecherin
der,DET,der
Berliner,ADJ,Berliner
Integrationsbeauftragten,NOUN,Integrationsbeauftragt
",",PUNCT,--
presse@intmig.berlin.de,PROPN,Presse@intmig.berlin.de
.,PUNCT,--
