Token,PoS,Lemma
Verstöße,NOUN,Verstoß
gegen,ADP,gegen
das,DET,der
Infektionsschutzgesetz,NOUN,Infektionsschutzgesetz
-,PUNCT,--
Tägliche,ADJ,täglich
Bilanz,NOUN,Bilanz
der,DET,der
polizeilichen,ADJ,polizeilich
Kontrollmaßnahmen,NOUN,Kontrollmaßnahm
"
",SPACE,"
"
Nr.,NOUN,Nr.
0739,NUM,0739
Zur,ADP,zu
Überwachung,NOUN,Überwachung
der,DET,der
Verordnung,NOUN,Verordnung
über,ADP,über
erforderliche,ADJ,erforderlich
Maßnahmen,NOUN,Maßnahme
zur,ADP,zu
Eindämmung,NOUN,Eindämmung
der,DET,der
Ausbreitung,NOUN,Ausbreitung
des,DET,der
Coronavirus,NOUN,Coronavirus
hat,AUX,haben
die,DET,der
Polizei,NOUN,Polizei
Berlin,PROPN,Berlin
gestern,ADV,gestern
und,CCONJ,und
in,ADP,in
der,DET,der
vergangenen,ADJ,vergangen
Nacht,NOUN,Nacht
wieder,ADV,wieder
stadtweit,ADJ,stadtweit
Kontrollen,NOUN,Kontrolle
durchgeführt,VERB,durchführen
.,PUNCT,--
Rund,ADV,rund
250,NUM,250
Polizeikräfte,NOUN,Polizeikraft
kontrollierten,VERB,kontrollieren
gestern,ADV,gestern
zwischen,ADP,zwischen
6,NUM,6
und,CCONJ,und
18,NUM,18
Uhr,NOUN,Uhr
.,PUNCT,--
Aufgrund,ADP,aufgrund
des,DET,der
milden,ADJ,mild
Wetters,NOUN,Wetter
wurden,AUX,werden
hierbei,ADV,hierbei
vor,ADP,vor
allem,PRON,alle
auch,ADV,auch
Parks,NOUN,Park
und,CCONJ,und
Grünanlagen,NOUN,Grünanlage
überprüft,VERB,überprüfen
und,CCONJ,und
dort,ADV,dort
die,DET,der
Einhaltung,NOUN,Einhaltung
der,DET,der
Vorgaben,NOUN,Vorgabe
der,DET,der
Eindämmungsverordnung,NOUN,Eindämmungsverordnung
kontrolliert,VERB,kontrollieren
.,PUNCT,--
Die,DET,der
Beamtinnen,NOUN,Beamtinn
und,CCONJ,und
Beamten,NOUN,Beamter
schrieben,VERB,schreiben
zehn,NUM,zehn
Strafanzeigen,NOUN,Strafanzeige
und,CCONJ,und
drei,NUM,drei
Ordnungswidrigkeitenanzeigen,NOUN,Ordnungswidrigkeitenanzeig
wegen,ADP,wegen
Verstößen,NOUN,Verstoß
gegen,ADP,gegen
die,DET,der
Verordnung,NOUN,Verordnung
zur,ADP,zu
Verhinderung,NOUN,Verhinderung
der,DET,der
Ausbreitung,NOUN,Ausbreitung
des,DET,der
Coronavirus,NOUN,Coronavirus
.,PUNCT,--
Bei,ADP,bei
der,DET,der
Kontrolle,NOUN,Kontrolle
einer,DET,ein
Gruppe,NOUN,Gruppe
von,ADP,von
drei,NUM,drei
alkoholisierten,ADJ,alkoholisiert
Männern,NOUN,Mann
in,ADP,in
der,DET,der
Eberswalder,ADJ,Eberswalder
Straße,NOUN,Straße
in,ADP,in
Prenzlauer,NOUN,Prenzlauer
Berg,PROPN,Berg
",",PUNCT,--
hustete,VERB,husten
ein,DET,ein
18-Jähriger,NOUN,18-Jähriger
zwei,NUM,zwei
Polizeibeamte,NOUN,Polizeibeamter
absichtlich,ADV,absichtlich
an,ADP,an
.,PUNCT,--
Der,DET,der
junge,ADJ,jung
Mann,NOUN,Mann
hatte,AUX,haben
sich,PRON,sich
",",PUNCT,--
nachdem,SCONJ,nachdem
er,PRON,er
gegen,ADP,gegen
12.45,NUM,12.45
Uhr,NOUN,Uhr
von,ADP,von
den,DET,der
Polizeikräften,NOUN,Polizeikräft
angesprochen,VERB,ansprechen
worden,AUX,werden
war,AUX,sein
",",PUNCT,--
sofort,ADV,sofort
aggressiv,ADV,aggressiv
verhalten,VERB,verhalten
",",PUNCT,--
sich,PRON,sich
versucht,ADV,versuchen
gegen,ADP,gegen
die,DET,der
polizeilichen,ADJ,polizeilich
Maßnahmen,NOUN,Maßnahme
zu,PART,zu
wehren,VERB,wehren
und,CCONJ,und
schließlich,ADV,schließlich
unter,ADP,unter
der,DET,der
Behauptung,NOUN,Behauptung
an,ADP,an
Corona,PROPN,Corona
erkrankt,VERB,erkranken
zu,PART,zu
sein,AUX,sein
",",PUNCT,--
zwei,NUM,zwei
Polizisten,NOUN,Polizist
angehustet,VERB,angehustet
.,PUNCT,--
Diese,DET,dieser
Aussage,NOUN,Aussage
hatte,AUX,haben
er,PRON,er
wenig,ADV,wenig
später,ADV,spät
zurückgenommen,VERB,zurücknehmen
.,PUNCT,--
In,ADP,in
einem,DET,ein
Polizeigewahrsam,NOUN,Polizeigewahrsam
war,AUX,sein
ihm,PRON,ihm
aufgrund,ADP,aufgrund
seiner,DET,sein
Alkoholisierung,NOUN,Alkoholisierung
Blut,NOUN,Blut
abgenommen,VERB,abnehmen
worden,AUX,werden
.,PUNCT,--
Die,DET,der
Ermittlungen,NOUN,Ermittlung
dauern,VERB,dauern
an,ADP,an
.,PUNCT,--
Zwischen,ADP,zwischen
18,NUM,18
und,CCONJ,und
6,NUM,6
Uhr,NOUN,Uhr
überprüften,VERB,überprüft
rund,ADV,rund
400,NUM,400
Polizeibeamtinnen,NOUN,Polizeibeamtinn
und,CCONJ,und
Polizeibeamte,NOUN,Polizeibeamt
in,ADP,in
647,NUM,647
Fällen,NOUN,Fall
die,DET,der
Einhaltung,NOUN,Einhaltung
der,DET,der
Verordnung,NOUN,Verordnung
über,ADP,über
erforderliche,ADJ,erforderlich
Maßnahmen,NOUN,Maßnahme
zur,ADP,zu
Eindämmung,NOUN,Eindämmung
der,DET,der
Ausbreitung,NOUN,Ausbreitung
des,DET,der
Coronavirus,NOUN,Coronaviru
.,PUNCT,--
Sie,PRON,sie
schrieben,VERB,schreiben
43,NUM,43
Strafanzeigen,NOUN,Strafanzeige
und,CCONJ,und
129,NUM,129
Ordnungswidrigkeitenanzeigen,NOUN,Ordnungswidrigkeitenanzeige
.,PUNCT,--
