Token,PoS,Lemma
Ordnungsamt,NOUN,Ordnungsamt
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
im,ADP,in
Spitzenfeld,NOUN,Spitzenfeld
:,PUNCT,--
Umfangreiche,ADJ,Umfangreiche
Kontrollen,NOUN,Kontrolle
von,ADP,von
Corona-Verstößen,NOUN,Corona-Verstöße
"
",SPACE,"
"
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Wirtschaft,NOUN,Wirtschaft
",",PUNCT,--
Ordnung,NOUN,Ordnung
",",PUNCT,--
Schule,NOUN,Schule
und,CCONJ,und
Sport,NOUN,Sport
",",PUNCT,--
Andy,PROPN,Andy
Hehmke,PROPN,Hehmke
",",PUNCT,--
teilt,VERB,teilen
mit,ADP,mit
:,PUNCT,--
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
führt,VERB,führen
zum,ADP,zu
Schutz,NOUN,Schutz
der,DET,der
Bevölkerung,NOUN,Bevölkerung
umfangreichen,ADJ,umfangreich
Kontrollen,NOUN,Kontrolle
gegen,ADP,gegen
die,DET,der
SARS-CoV-2-Infektionsschutzverordnung,NOUN,SARS-CoV-2-Infektionsschutzverordnung
durch,ADP,durch
.,PUNCT,--
Aus,ADP,aus
den,DET,der
Bußgeld-,X,Bußgeld
und,CCONJ,und
Verwarnungsgeldverfahren,NOUN,Verwarnungsgeldverfahre
wurden,AUX,werden
bisher,ADV,bisher
38.316,NUM,38.316
Euro,NOUN,Euro
eingenommen,VERB,einnehmen
.,PUNCT,--
Insgesamt,ADV,insgesamt
wurden,AUX,werden
715,NUM,715
Bußgeldbescheide,NOUN,Bußgeldbescheide
erlassen,VERB,erlassen
.,PUNCT,--
Davon,ADV,davon
wurden,AUX,werden
244,NUM,244
bereits,ADV,bereits
vollständig,ADV,vollständig
bezahlt,VERB,bezahlen
.,PUNCT,--
Weitere,ADJ,weit
48,NUM,48
werden,AUX,werden
in,ADP,in
Raten,NOUN,Rate
bezahlt,VERB,bezahlen
",",PUNCT,--
es,PRON,es
gibt,VERB,geben
66,NUM,66
Einsprüche,NOUN,Einsprüch
",",PUNCT,--
242,NUM,242
sind,AUX,sein
rechtskräftig,ADV,rechtskräftig
",",PUNCT,--
aber,CCONJ,aber
noch,ADV,noch
nicht,PART,nicht
bezahlt,VERB,bezahlen
und,CCONJ,und
115,NUM,115
noch,ADV,noch
nicht,PART,nicht
rechtskräftig,ADV,rechtskräftig
",",PUNCT,--
da,SCONJ,da
sie,PRON,sie
erst,ADV,erst
vor,ADP,vor
Kurzem,NOUN,Kurzem
erlassen,VERB,erlassen
wurden,AUX,werden
.,PUNCT,--
Weitere,ADJ,weit
163,NUM,163
Bußgeldverfahren,NOUN,Bußgeldverfahr
wurden,AUX,werden
eingeleitet,VERB,einleiten
",",PUNCT,--
jedoch,CCONJ,jedoch
aktuell,ADV,aktuell
noch,ADV,noch
kein,DET,kein
Bußgeldbescheid,NOUN,Bußgeldbescheid
erlassen,VERB,erlassen
.,PUNCT,--
Hinzu,ADV,hinzu
kommen,VERB,kommen
14,NUM,14
rechtskräftige,ADJ,rechtskräftig
Verwarnungsgeldverfahren,NOUN,Verwarnungsgeldverfahren
.,PUNCT,--
„,PUNCT,--
Wir,PRON,wir
nehmen,VERB,nehmen
unsere,DET,unser
Aufgaben,NOUN,Aufgabe
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Zuständigkeit,NOUN,Zuständigkeit
für,ADP,für
Kontrollen,NOUN,Kontrolle
zur,ADP,zu
Feststellung,NOUN,Feststellung
von,ADP,von
Verstößen,NOUN,Verstoß
gegen,ADP,gegen
die,DET,der
Eindämmungsverordnung,NOUN,Eindämmungsverordnung
in,ADP,in
Friedrichshain-Kreuzberg,PROPN,Friedrichshain-Kreuzberg
sehr,ADV,sehr
ernst,ADV,ernst
.,PUNCT,--
Vor,ADP,vor
dem,DET,der
Hintergrund,NOUN,Hintergrund
stark,ADV,stark
steigender,ADJ,steigend
Infektionszahlen,NOUN,Infektionszahl
fordert,VERB,fordern
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Gewerbetreibende,NOUN,Gewerbetreibende
und,CCONJ,und
alle,DET,aller
Bewohnerinnen,NOUN,Bewohnerinne
und,CCONJ,und
Bewohner,NOUN,Bewohner
auf,ADP,auf
",",PUNCT,--
die,DET,der
geltende,ADJ,geltend
Verordnung,NOUN,Verordnung
und,CCONJ,und
die,DET,der
allgemeinen,ADJ,allgemein
Hygieneregeln,NOUN,Hygieneregeln
einzuhalten,VERB,einhalten
",",PUNCT,--
um,SCONJ,um
eine,DET,ein
Ausbreitung,NOUN,Ausbreitung
des,DET,der
Coronavirus,NOUN,Coronavirus
zu,PART,zu
verhindern,VERB,verhindern
.,PUNCT,--
Das,DET,der
Ordnungsamt,NOUN,Ordnungsamt
wird,AUX,werden
seine,DET,sein
Kontrollen,NOUN,Kontrolle
in,ADP,in
den,DET,der
kommenden,ADJ,kommend
Wochen,NOUN,Woche
weiterführen,VERB,weiterführen
und,CCONJ,und
auch,ADV,auch
verstärkt,ADV,verstärkt
gezielte,ADJ,gezielt
Einsätze,NOUN,Einsatz
zusammen,ADV,zusammen
mit,ADP,mit
der,DET,der
Polizei,NOUN,Polizei
durchführen,VERB,durchführen
“,PUNCT,--
",",PUNCT,--
so,ADV,so
Stadtrat,NOUN,Stadtrat
Hehmke,PROPN,Hehmke
.,PUNCT,--
Ansprechpartner*innen,PROPN,Ansprechpartner*innen
Dominik,PROPN,Dominik
Krejsa,PROPN,Krejsa
Mitarbeiter,NOUN,Mitarbeiter
Presse,NOUN,Presse
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,-
2418,NUM,2418
Sara,PROPN,Sara
Lühmann,PROPN,Lühmann
Pressesprecherin,NOUN,Pressesprecherin
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,-
2843,NUM,2843
