Token,PoS,Lemma
Stadtrat,NOUN,Stadtrat
eröffnet,VERB,eröffnen
die,DET,der
Brunnensaison,PROPN,Brunnensaison
im,ADP,in
Bezirk,NOUN,Bezirk
"
",SPACE,"
"
Der,DET,der
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Öffentliche,ADJ,öffentlich
Ordnung,NOUN,Ordnung
",",PUNCT,--
Umwelt,NOUN,Umwelt
und,CCONJ,und
Verkehr,NOUN,Verkehr
",",PUNCT,--
Martin,PROPN,Martin
Schaefer,PROPN,Schaefer
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
",",PUNCT,--
gab,VERB,geben
am,ADP,an
Montag,NOUN,Montag
",",PUNCT,--
11.,ADJ,11.
April,NOUN,April
2022,NUM,2022
am,ADP,an
„,PUNCT,--
Brunnen,NOUN,Brunnen
der,DET,der
Jugend,NOUN,Jugend
“,PUNCT,--
in,ADP,in
der,DET,der
Wustrower,PROPN,Wustrower
Straße,NOUN,Straße
in,ADP,in
Neu-Hohenschönhausen,PROPN,Neu-Hohenschönhausen
den,DET,der
symbolischen,ADJ,symbolisch
Startschuss,NOUN,Startschuss
für,ADP,für
die,DET,der
Brunnensaison,PROPN,Brunnensaison
2022,NUM,2022
im,ADP,in
Bezirk,NOUN,Bezirk
Lichtenberg,PROPN,Lichtenberg
.,PUNCT,--
Nach,ADP,nach
der,DET,der
Winterpause,NOUN,Winterpause
gehen,VERB,gehen
die,DET,der
Brunnenanlagen,NOUN,Brunnenanlag
in,ADP,in
ganz,ADV,ganz
Berlin,PROPN,Berlin
nun,ADV,nun
sukzessive,ADV,sukzessive
in,ADP,in
Betrieb,NOUN,Betrieb
.,PUNCT,--
Die,DET,der
Berliner,ADJ,Berliner
Wasserbetriebe,NOUN,Wasserbetriebe
übernehmen,VERB,übernehmen
im,ADP,in
Auftrag,NOUN,Auftrag
des,DET,der
Lichtenberger,ADJ,Lichtenberger
Straßen-,X,Straße
und,CCONJ,und
Grünflächenamts,NOUN,Grünflächenamt
(,PUNCT,--
SGA,PROPN,SGA
),PUNCT,--
erneut,ADV,erneut
die,DET,der
Wartung,NOUN,Wartung
und,CCONJ,und
Pflege,NOUN,Pflege
der,DET,der
Brunnen,NOUN,Brunnen
im,ADP,in
Bezirk,NOUN,Bezirk
.,PUNCT,--
Bezirksstadtrat,NOUN,Bezirksstadtrat
Martin,PROPN,Martin
Schaefer,PROPN,Schaefer
(,PUNCT,--
CDU,PROPN,CDU
):,PUNCT,):
„,PUNCT,--
Die,DET,der
Aussichten,NOUN,Aussicht
auf,ADP,auf
langfristig,ADV,langfristig
milde,ADJ,mild
Temperaturen,NOUN,Temperatur
versetzen,VERB,versetzen
uns,PRON,uns
nun,ADV,nun
in,ADP,in
die,DET,der
Lage,NOUN,Lage
",",PUNCT,--
die,PRON,der
Brunnen,NOUN,Brunnen
in,ADP,in
Betrieb,NOUN,Betrieb
nehmen,VERB,nehmen
zu,PART,zu
können,AUX,können
.,PUNCT,--
Vor,ADP,vor
dem,DET,der
Hintergrund,NOUN,Hintergrund
der,DET,der
Haushaltssperre,NOUN,Haushaltssperre
in,ADP,in
Lichtenberg,PROPN,Lichtenberg
ist,AUX,sein
es,PRON,es
ein,DET,ein
großer,ADJ,groß
Erfolg,NOUN,Erfolg
",",PUNCT,--
dass,SCONJ,dass
dem,DET,der
SGA,PROPN,SGA
95.000,NUM,95.000
Euro,NOUN,Euro
für,ADP,für
den,DET,der
Betrieb,NOUN,Betrieb
und,CCONJ,und
30.000,NUM,30.000
Euro,NOUN,Euro
für,ADP,für
die,DET,der
bauliche,ADJ,baulich
Unterhaltung,NOUN,Unterhaltung
der,DET,der
Brunnen,NOUN,Brunnen
zur,ADP,zu
Verfügung,NOUN,Verfügung
gestellt,VERB,stellen
werden,AUX,werden
.,PUNCT,--
Die,DET,der
Berliner,ADJ,Berliner
Wasserbetriebe,NOUN,Wasserbetriebe
sorgen,VERB,sorgen
für,ADP,für
die,DET,der
Pflege,NOUN,Pflege
und,CCONJ,und
Wartung,NOUN,Wartung
der,DET,der
Zierbrunnen,NOUN,Zierbrun
in,ADP,in
unserem,DET,unser
Bezirk,NOUN,Bezirk
.,PUNCT,--
Wir,PRON,wir
freuen,VERB,freuen
uns,PRON,sich
",",PUNCT,--
dass,SCONJ,dass
in,ADP,in
dieser,DET,dieser
Saison,NOUN,Saison
voraussichtlich,ADV,voraussichtlich
alle,DET,aller
zehn,NUM,zehn
Brunnen,NOUN,Brunnen
in,ADP,in
Betrieb,NOUN,Betrieb
genommen,VERB,nehmen
werden,AUX,werden
können,AUX,können
.,PUNCT,--
Sie,PRON,sie
tragen,VERB,tragen
wesentlich,ADV,wesentlich
zu,ADP,zu
einem,DET,ein
harmonischen,ADJ,harmonisch
Stadtbild,NOUN,Stadtbild
und,CCONJ,und
zur,ADP,zu
Lebensqualität,NOUN,Lebensqualität
der,DET,der
Lichtenbergerinnen,NOUN,Lichtenbergerinn
und,CCONJ,und
Lichtenberger,NOUN,Lichtenberger
bei,ADP,bei
.,PUNCT,--
“,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
:,PUNCT,--
Bezirksamt,ADP,bezirksamt
Lichtenberg,PROPN,Lichtenberg
von,ADP,von
Berlin,PROPN,Berlin
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Öffentliche,ADJ,öffentlich
Ordnung,NOUN,Ordnung
",",PUNCT,--
Umwelt,NOUN,Umwelt
und,CCONJ,und
Verkehr,NOUN,Verkehr
Martin,PROPN,Martin
Schaefer,ADJ,Schaefer
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90296,NUM,90296
-,PUNCT,--
4200,NUM,4200
E-Mail,NOUN,E-Mail
