Token,PoS,Lemma
Zweite,ADJ,zweiter
Kiezkassenveranstaltung,NOUN,Kiezkassenveranstaltung
zur,ADP,zu
Kiezkasse,NOUN,Kiezkasse
Niederschöneweide,NOUN,Niederschöneweide
am,ADP,an
9.,ADJ,9.
September,NOUN,September
2022,NUM,2022
"
",SPACE,"
"
Zeit,NOUN,Zeit
:,PUNCT,--
Freitag,NOUN,Freitag
",",PUNCT,--
9.,ADJ,9.
September,NOUN,September
2022,NUM,2022
um,ADP,um
18,NUM,18
Uhr,NOUN,Uhr
Ort,NOUN,Ort
:,PUNCT,--
Soziokulturelles,ADJ,Soziokulturelles
Zentrum,NOUN,Zentrum
RatzFatz,PROPN,RatzFatz
",",PUNCT,--
Schnellerstraße,PROPN,Schnellerstraße
81,NUM,81
",",PUNCT,--
12439,NUM,12439
Berlin,PROPN,Berlin
Die,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
Treptow-Köpenick,PROPN,Treptow-Köpenick
(,PUNCT,--
BVV,PROPN,BVV
),PUNCT,--
hat,AUX,haben
auch,ADV,auch
für,ADP,für
das,DET,der
Jahr,NOUN,Jahr
2022,NUM,2022
Gelder,NOUN,Geld
für,ADP,für
Kiezkassen,NOUN,Kiezkasse
in,ADP,in
allen,DET,aller
Ortsteilen,NOUN,Ortsteil
des,DET,der
Bezirks,NOUN,Bezirk
bereitgestellt,VERB,bereitstellen
.,PUNCT,--
Die,DET,der
Bezirksverordneten,NOUN,Bezirksverordneten
Paul,PROPN,Paul
Bahlmann,PROPN,Bahlmann
und,CCONJ,und
Philipp,PROPN,Philipp
Wohlfeil,PROPN,Wohlfeil
laden,VERB,laden
am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
dem,DET,der
9.,ADJ,9.
September,NOUN,September
2022,NUM,2022
",",PUNCT,--
um,ADP,um
18,NUM,18
Uhr,NOUN,Uhr
alle,DET,aller
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
des,DET,der
Ortsteils,NOUN,Ortsteil
Niederschöneweide,PROPN,Niederschöneweide
zur,ADP,zu
zweiten,ADJ,zweiter
Sitzung,NOUN,Sitzung
der,DET,der
Kiezkasse,NOUN,Kiezkas
Niederschöneweide,NOUN,Niederschöneweide
ein,ADV,ein
.,PUNCT,--
Diese,DET,dieser
Sitzung,NOUN,Sitzung
soll,AUX,sollen
dazu,ADV,dazu
dienen,VERB,dienen
",",PUNCT,--
ca.,ADV,ca.
1.000,NUM,1.000
Euro,NOUN,Euro
",",PUNCT,--
die,PRON,der
bisher,ADV,bisher
nicht,PART,nicht
verausgabt,VERB,verausgaben
werden,AUX,werden
konnten,AUX,können
",",PUNCT,--
an,ADP,an
Projekte,NOUN,Projekt
im,ADP,in
Kiez,NOUN,Kiez
zu,PART,zu
vergeben,VERB,vergeben
.,PUNCT,--
Veranstaltungsort,NOUN,Veranstaltungsort
ist,AUX,sein
das,DET,der
Soziokulturelle,NOUN,soziokulturell
Zentrum,NOUN,Zentrum
RatzFatz,PROPN,RatzFatz
in,ADP,in
der,DET,der
Schnellerstraße,NOUN,Schnellerstraße
81,NUM,81
",",PUNCT,--
12439,NUM,12439
Berlin,PROPN,Berlin
.,PUNCT,--
Für,ADP,für
Niederschöneweide,NOUN,Niederschöneweide
stehen,VERB,stehen
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
insgesamt,ADV,insgesamt
4.600,NUM,4.600
Euro,NOUN,Euro
für,ADP,für
Projekte,NOUN,Projekt
im,ADP,in
Ortsteil,NOUN,Ortsteil
zur,ADP,zu
Verfügung,NOUN,Verfügung
.,PUNCT,--
Auf,ADP,auf
der,DET,der
ersten,ADJ,erster
Sitzung,NOUN,Sitzung
der,DET,der
Kiezkasse,NOUN,Kiezkas
im,ADP,in
Juni,NOUN,Juni
2022,NUM,2022
wurden,AUX,werden
ca.,ADV,ca.
3800,NUM,3800
Euro,NOUN,Euro
für,ADP,für
Projekte,NOUN,Projekt
vergeben,VERB,vergeben
.,PUNCT,--
Es,PRON,es
sind,AUX,sein
Ideen,NOUN,Idee
und,CCONJ,und
Vorschläge,NOUN,Vorschlag
zur,ADP,zu
Verwendung,NOUN,Verwendung
gefragt,VERB,fragen
.,PUNCT,--
Bitte,ADV,bitte
geben,VERB,geben
Sie,PRON,sie
Ihre,DET,ihr
Vorschläge,NOUN,Vorschlag
ab,ADP,ab
:,PUNCT,--
online,ADV,Online
unter,ADP,unter
https://mein.berlin.de,PROPN,https://mein.berlin.de
/,PUNCT,--
oder,CCONJ,oder
per,ADP,per
E-Mail,NOUN,E-Mail
:,PUNCT,--
kiezkasse-nsw@ba-tk.berlin.de,X,kiezkasse-nsw@ba-tk.berlin.de
per,ADP,per
Post,NOUN,Post
an,ADP,an
:,PUNCT,--
BVV-Büro,NOUN,BVV-Büro
Treptow,PROPN,Treptow
",",PUNCT,--
Neue,ADJ,neu
Krugallee,PROPN,Krugallee
4,NUM,4
",",PUNCT,--
12435,NUM,12435
Berlin,PROPN,Berlin
",",PUNCT,--
Stichwort,NOUN,Stichwort
„,PUNCT,--
Kiezkasse,ADJ,Kiezkaß
Niederschöneweide,NOUN,Niederschöneweid
”,PUNCT,”
.,PUNCT,--
Die,DET,der
Bezirksverordneten,NOUN,Bezirksverordnet
freuen,VERB,freuen
sich,PRON,sich
auf,ADP,auf
Ihre,DET,ihr
Vorschläge,NOUN,Vorschlag
und,CCONJ,und
Ihr,DET,ihr
Kommen,NOUN,kommen
.,PUNCT,--
