Token,PoS,Lemma
Aktualisiert,NOUN,Aktualisiert
am,ADP,an
07.06.Terminvorschau,ADJ,07.06.Terminvorschau
Juni,NOUN,Juni
2013,NUM,2013
(,PUNCT,--
Auswahl,NOUN,Auswahl
),PUNCT,--
"
",SPACE,"
"
Juni,NOUN,Juni
–,PUNCT,--
August,PROPN,August
Sommer,PROPN,Sommer
der,DET,der
Selbermacher,NOUN,Selbermacher
–,PUNCT,--
Workshops,NOUN,Workshop
im,ADP,in
Bürgergarten,NOUN,Bürgergart
“,PUNCT,--
Helle,NOUN,hell
Oase,NOUN,Oase
”,PUNCT,”
an,ADP,an
der,DET,der
Tangermünder,ADJ,Tangermünder
Straße,NOUN,Straße
127,NUM,127
-,PUNCT,-
129,NUM,129
–,PUNCT,--
es,PRON,es
entstehen,VERB,entsteh
Hängematten,NOUN,Hängematten
",",PUNCT,--
Strick-Graffitis,NOUN,Strick-Graffiti
",",PUNCT,--
eine,DET,ein
Streetsoccer-Anlage,NOUN,Streetsoccer-Anlage
und,CCONJ,und
mehr,PRON,mehr
–,PUNCT,--
siehe,VERB,sehen
Meldung,NOUN,Meldung
Bis,ADP,bis
30.06.,NOUN,30.06.
Ausstellung,NOUN,Ausstellung
„,PUNCT,--
O.T.,PROPN,O.T.
“,PUNCT,--
im,ADP,in
„,PUNCT,--
Galerie,NOUN,Galerie
Cafe,NOUN,Cafe
Bachmann,PROPN,Bachmann
“,PUNCT,--
",",PUNCT,--
Siegmarstr,PROPN,Siegmarstr
.,PUNCT,--
66,NUM,66
",",PUNCT,--
12683,NUM,12683
Berlin,PROPN,Berlin
",",PUNCT,--
-,PUNCT,--
ausgestellt,VERB,ausstellen
sind,AUX,sein
die,DET,der
Bilder,NOUN,Bild
von,ADP,von
Birgit,PROPN,Birgit
Wiemann,PROPN,Wiemann
",",PUNCT,--
Ingeborg,PROPN,Ingeborg
Teetz,PROPN,Teetz
",",PUNCT,--
Ingrid,PROPN,Ingrid
Engmann,PROPN,Engmann
",",PUNCT,--
Christel,PROPN,Christel
Bachmann,PROPN,Bachmann
",",PUNCT,--
Helmut,PROPN,Helmut
Schärfen,PROPN,Schärfen
",",PUNCT,--
Horst,PROPN,Horst
Dietzel,PROPN,Dietzel
",",PUNCT,--
Konstantin,PROPN,Konstantin
Beltschew,PROPN,Beltschew
",",PUNCT,--
Jürgen,PROPN,Jürgen
Schmidt-Lingner,PROPN,Schmidt-Lingner
und,CCONJ,und
Jens-Helge,NOUN,Jens-Helge
Dahmen,PROPN,Dahmen
–,PUNCT,--
siehe,VERB,sehen
Meldungen,NOUN,Meldung
Bis,ADP,bis
30.06,NUM,30.06
„,PUNCT,--
Flagge,NOUN,Flagge
zeigen,VERB,zeigen
“,PUNCT,--
–,PUNCT,--
temporäres,ADJ,temporär
Projekt,NOUN,Projekt
der,DET,der
Künstlerin,NOUN,Künstlerin
Carola,PROPN,Carola
Rümper,PROPN,Rümper
.,PUNCT,--
in,ADP,in
der,DET,der
Marzahner,ADJ,Marzahner
Promenade,NOUN,Promenade
–,PUNCT,--
siehe,VERB,sehen
Meldung,NOUN,Meldung
Bis,ADP,bis
28.06.,PUNCT,28.06.
„,PUNCT,--
