Token,PoS,Lemma
Büchertrödel,NOUN,Büchertrödel
in,ADP,in
der,DET,der
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
am,ADP,an
Mi,NOUN,Mi
",",PUNCT,--
16.10.2019,VERB,16.10.2019
"
",SPACE,"
"
Im,ADP,in
Angebot,NOUN,Angebot
sind,AUX,sein
Romane,NOUN,Roman
",",PUNCT,--
Sachbücher,NOUN,Sachbücher
",",PUNCT,--
Kinderbücher,NOUN,Kinderbücher
",",PUNCT,--
DVDs,PROPN,DVDs
und,CCONJ,und
Blu-rays,NOUN,Blu-rays
sowie,CCONJ,sowie
Hörbücher,NOUN,Hörbücher
auf,ADP,auf
CD,NOUN,CD
.,PUNCT,--
Wir,PRON,wir
bitten,VERB,bitten
um,ADP,um
eine,DET,ein
Spende,NOUN,Spende
von,ADP,von
1,NUM,1
€,PROPN,€
bis,ADP,bis
2,NUM,2
€,NOUN,€
pro,ADP,pro
Stück,NOUN,Stück
.,PUNCT,--
Der,DET,der
Erlös,NOUN,Erlös
kommt,VERB,kommen
der,DET,der
Stadtbibliothek,NOUN,Stadtbibliothek
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
zugute,ADV,zugute
.,PUNCT,--
Termin,NOUN,Termin
:,PUNCT,--
Mi,X,Mi
",",PUNCT,--
den,DET,der
16.10.2019,ADV,16.10.2019
von,ADP,von
10,NUM,10
bis,CCONJ,bis
20,NUM,20
Uhr,NOUN,Uhr
Eintritt,NOUN,Eintritt
:,PUNCT,--
frei,ADV,frei
.,PUNCT,--
Information,NOUN,Information
unter,ADP,unter
Tel.,NOUN,Tel.
(,PUNCT,--
030,NUM,030
),PUNCT,--
90299,NUM,90299
2410,NUM,2410
Veranstaltungsort,NOUN,Veranstaltungsort
:,PUNCT,--
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
",",PUNCT,--
Grunewaldstr,NOUN,Grunewaldstr
.,PUNCT,--
3,NUM,3
",",PUNCT,--
12165,NUM,12165
Berlin-Steglitz,NOUN,Berlin-Steglitz
Veranstalter,NOUN,Veranstalter
:,PUNCT,--
Eine,DET,ein
Veranstaltung,NOUN,Veranstaltung
der,DET,der
Ingeborg-Drewitz-,X,Ingeborg-Drewitz
Bibliothek,NOUN,Bibliothek
