Token,PoS,Lemma
Bläserchor,NOUN,Bläserchor
am,ADP,an
03.10.,X,03.10.
in,ADP,in
der,DET,der
Krankenhauskirche,NOUN,Krankenhauskirche
"
",SPACE,"
"
Die,DET,der
Krankenhauskirche,NOUN,Krankenhauskirche
im,ADP,in
Wuhlgarten,NOUN,Wuhlgart
",",PUNCT,--
Brebacher,ADJ,Brebacher
Weg,NOUN,Weg
15,NUM,15
",",PUNCT,--
Haus,NOUN,Haus
34,NUM,34
",",PUNCT,--
12683,NUM,12683
Berlin,PROPN,Berlin
",",PUNCT,--
lädt,VERB,laden
am,ADP,an
03.,ADJ,03.
Oktober,NOUN,Oktober
um,ADP,um
17.00,NUM,17.00
Uhr,NOUN,Uhr
ein,DET,ein
zu,ADP,zu
einem,DET,ein
Konzert,NOUN,Konzert
mit,ADP,mit
dem,DET,der
Bläserchor,NOUN,Bläserchor
der,DET,der
Kreuzkirche,PROPN,Kreuzkirche
Hamburg,PROPN,Hamburg
.,PUNCT,--
Es,PRON,es
erklingt,VERB,erklingen
festliche,ADJ,festlich
Musik,NOUN,Musik
für,ADP,für
Bläser,NOUN,Bläser
und,CCONJ,und
Orgel,NOUN,Orgel
mit,ADP,mit
Werken,NOUN,Werk
von,ADP,von
Hassler,PROPN,Hassler
",",PUNCT,--
Bach,PROPN,Bach
",",PUNCT,--
Wendel,NOUN,Wendel
",",PUNCT,--
Fünfgeld,NOUN,Fünfgeld
und,CCONJ,und
Wimmer,PROPN,Wimmer
.,PUNCT,--
Die,DET,der
Leitung,NOUN,Leitung
hat,AUX,haben
KMD,PROPN,KMD
Christoph,PROPN,Christoph
Joram,PROPN,Joram
;,PUNCT,--
an,ADP,an
der,DET,der
Orgel,NOUN,Orgel
begleitet,VERB,begleiten
Dagmar,PROPN,Dagmar
Witt,NOUN,Witt
.,PUNCT,--
Der,DET,der
Eintritt,NOUN,Eintritt
ist,AUX,sein
frei,ADV,frei
",",PUNCT,--
um,SCONJ,um
Spenden,NOUN,Spende
am,ADP,an
Ausgang,NOUN,Ausgang
nach,ADP,nach
dem,DET,der
dem,DET,der
Konzert,NOUN,Konzert
wird,AUX,werden
gebeten,VERB,bitten
.,PUNCT,--
Weitere,ADJ,weit
Infos,NOUN,Infos
unter,ADP,unter
Tel.,NOUN,Tel.
:,PUNCT,--
030,NUM,030
/,PUNCT,--
562969423,NUM,562969423
