Token,PoS,Lemma
Bürgersprechstunden,NOUN,bürgersprechstunden
der,DET,der
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
",",PUNCT,--
der,DET,der
Bezirksstadträtinnen,NOUN,Bezirksstadträtinn
und,CCONJ,und
Bezirksstadträte,NOUN,Bezirksstadträt
im,ADP,in
März,NOUN,März
2019,NUM,2019
"
",SPACE,"
"
Cerstin,NOUN,Cerstin
Richter-Kotowski,PROPN,Richter-Kotowski
",",PUNCT,--
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
:,PUNCT,--
26.03.2019,PROPN,26.03.2019
:,PUNCT,--
Rathaus,PROPN,Rathaus
Zehlendorf,PROPN,Zehlendorf
",",PUNCT,--
Raum,NOUN,Raum
A,NOUN,--
131,NUM,131
",",PUNCT,--
Kirchstraße,PROPN,Kirchstraße
1,NUM,1
/,PUNCT,--
3,NUM,3
",",PUNCT,--
14163,NUM,14163
Berlin,PROPN,Berlin
Die,DET,der
Sprechstunde,NOUN,Sprechstunde
findet,VERB,finden
in,ADP,in
der,DET,der
Zeit,NOUN,Zeit
von,ADP,von
16.00,NUM,16.00
bis,ADP,bis
18.00,NUM,18.00
Uhr,NOUN,Uhr
statt,ADV,statt
.,PUNCT,--
Um,SCONJ,um
Wartezeiten,NOUN,Wartezeit
zu,PART,zu
vermeiden,VERB,vermeiden
",",PUNCT,--
reservieren,VERB,reservieren
Sie,PRON,sie
sich,PRON,sich
bitte,ADV,bitte
einen,DET,ein
Termin,NOUN,Termin
unter,ADP,unter
der,DET,der
Telefonnummer,NOUN,Telefonnummer
90299,NUM,90299
-,NUM,-
3301,NUM,3301
",",PUNCT,--
unter,ADP,unter
der,PRON,der
Sie,PRON,sie
auch,ADV,auch
weitere,ADJ,weit
Sprechstunden,NOUN,Sprechstunde
erfragen,VERB,erfragen
können,AUX,können
.,PUNCT,--
Michael,PROPN,Michael
Karnetzki,PROPN,Karnetzki
",",PUNCT,--
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Ordnung,NOUN,Ordnung
",",PUNCT,--
Nahverkehr,NOUN,Nahverkehr
und,CCONJ,und
Bürgerdienste,NOUN,Bürgerdienste
:,PUNCT,--
12.03.2019,VERB,12.03.2019
:,PUNCT,--
Rathaus,PROPN,Rathaus
Zehlendorf,PROPN,Zehlendorf
",",PUNCT,--
Raum,NOUN,Raum
E,NOUN,E
312,NUM,312
",",PUNCT,--
Kirchstraße,PROPN,Kirchstraße
1,NUM,1
/,PUNCT,--
3,NUM,3
",",PUNCT,--
14163,NUM,14163
Berlin,PROPN,Berlin
Die,DET,der
