Token,PoS,Lemma
Sportanlage,NOUN,Sportanlage
Stralsunder,ADJ,Stralsund
Straße,NOUN,Straße
wird,AUX,werden
saniert,VERB,sanieren
"
",SPACE,"
"
Der,DET,der
Bezirksstadtrat,NOUN,Bezirksstadtrat
für,ADP,für
Schule,NOUN,Schule
und,CCONJ,und
Sport,NOUN,Sport
",",PUNCT,--
Benjamin,PROPN,Benjamin
Fritz,PROPN,Fritz
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Das,DET,der
Bezirksamt,NOUN,Bezirksamt
Mitte,NOUN,Mitte
beginnt,VERB,beginnen
Mitte,NOUN,Mitte
Juli,NOUN,Juli
2023,NUM,2023
mit,ADP,mit
dem,DET,der
1.,ADJ,1.
Bauabschnitt,NOUN,Bauabschnitt
der,DET,der
Sanierung,NOUN,Sanierung
der,DET,der
Sportanlage,NOUN,Sportanlage
Stralsunder,ADJ,Stralsund
Straße,NOUN,Straße
18,NUM,18
in,ADP,in
13355,NUM,13355
Berlin,PROPN,Berlin
.,PUNCT,--
Im,ADP,in
Zuge,NOUN,Zug
des,DET,der
1.,ADJ,1.
Bauabschnitts,NOUN,Bauabschnitt
wird,AUX,werden
das,DET,der
Fußballspielfeld,NOUN,Fußballspielfeld
einschließlich,ADP,einschließlich
der,DET,der
angrenzenden,ADJ,angrenzend
Flächen,NOUN,Fläche
und,CCONJ,und
Entwässerungseinrichtungen,NOUN,Entwässerungseinrichtunge
saniert,VERB,sanieren
.,PUNCT,--
Das,DET,der
Spielfeld,NOUN,Spielfeld
erhält,VERB,erhalten
einen,DET,ein
neuen,ADJ,neu
Kunststoffrasenbelag,NOUN,Kunststoffrasenbelag
und,CCONJ,und
die,DET,der
darunterliegende,ADJ,darunterliegend
Tragschicht,NOUN,Tragschicht
wird,AUX,werden
teilerneuert,VERB,teilerneueren
.,PUNCT,--
Zur,ADP,zu
Wiederherstellung,NOUN,Wiederherstellung
der,DET,der
befestigten,ADJ,befestigt
Flächen,NOUN,Fläche
wird,AUX,werden
der,DET,der
vorhandene,ADJ,vorhanden
Pflaster-/Plattenbelag,NOUN,Pflaster-/Plattenbelag
wiederverwendet,VERB,wiederverwendet
.,PUNCT,--
Als,ADP,als
vorgezogene,ADJ,vorgezogen
Maßnahme,NOUN,Maßnahme
wird,AUX,werden
eine,DET,ein
Kampfmittelerkundung,NOUN,Kampfmittelerkundung
durch,ADP,durch
den,DET,der
Kampfmittelräumdienst,NOUN,Kampfmittelräumdienst
durchgeführt,VERB,durchführen
.,PUNCT,--
Im,ADP,in
Bereich,NOUN,Bereich
der,DET,der
vorhandenen,ADJ,vorhanden
Vegetationsfläche,NOUN,Vegetationsfläche
wird,AUX,werden
nur,ADV,nur
im,ADP,in
geringen,ADJ,gering
Maße,NOUN,Maß
eingegriffen,VERB,eingreifen
",",PUNCT,--
so,ADV,so
dass,SCONJ,dass
die,DET,der
Wege-,X,Wege
und,CCONJ,und
Sportflächen,NOUN,Sportfläche
fachgerecht,VERB,fachgerechen
erneuert,VERB,erneuern
werden,AUX,werden
können,AUX,können
.,PUNCT,--
Die,DET,der
Spielfläche,NOUN,Spielfläche
erhält,VERB,erhalten
neue,ADJ,neu
Fußballtore,NOUN,Fußballtore
und,CCONJ,und
Spielerkabinen,NOUN,Spielerkabin
.,PUNCT,--
Die,DET,der
Fertigstellung,NOUN,Fertigstellung
des,DET,der
1.,ADJ,1.
Bauabschnitts,NOUN,Bauabschnitt
wird,AUX,werden
voraussichtlich,ADV,voraussichtlich
September,NOUN,September
2023,NUM,2023
sein,AUX,sein
.,PUNCT,--
Für,ADP,für
das,DET,der
Jahr,NOUN,Jahr
2024,NUM,2024
ist,AUX,sein
die,DET,der
Sanierung,NOUN,Sanierung
der,DET,der
restlichen,ADJ,restlich
Sportfläche,NOUN,Sportflach
geplant,VERB,planen
.,PUNCT,--
Medienkontakt,NOUN,Medienkontakt
:,PUNCT,--
Bezirksamt,ADP,Bezirksamt
Mitte,NOUN,Mitte
",",PUNCT,--
Pressestelle,NOUN,Pressestelle
",",PUNCT,--
E-Mail,NOUN,E-Mail
:,PUNCT,--
presse@ba-mitte.berlin.de,X,presse@ba-mitte.berlin.de
