Token,PoS,Lemma
Schließung,NOUN,Schließung
aller,DET,aller
bezirklichen,ADJ,bezirklich
Einrichtungen,NOUN,Einrichtung
für,ADP,für
Kultur,NOUN,Kultur
und,CCONJ,und
Weiterbildung,NOUN,Weiterbildung
für,ADP,für
den,DET,der
Publikumsverkehr,NOUN,Publikumsverkehr
ab,ADP,ab
dem,DET,der
14.,ADJ,14.
März,NOUN,März
2020,NUM,2020
"
",SPACE,"
"
Die,DET,der
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Weiterbildung,NOUN,Weiterbildung
",",PUNCT,--
Kultur,NOUN,Kultur
",",PUNCT,--
Umwelt,NOUN,Umwelt
",",PUNCT,--
Natur,NOUN,Natur
",",PUNCT,--
Straßen,NOUN,Straße
und,CCONJ,und
Grünflächen,NOUN,Grünfläche
",",PUNCT,--
Sabine,PROPN,Sabine
Weißler,PROPN,Weißler
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Nachdem,SCONJ,nachdem
am,ADP,an
12.,ADJ,12.
März,NOUN,März
2020,NUM,2020
bereits,ADV,bereits
die,DET,der
Schließung,NOUN,Schließung
aller,DET,aller
Öffentlichen,ADJ,Öffentlich
Bibliotheken,NOUN,Bibliothek
des,DET,der
Landes,NOUN,Land
Berlin,PROPN,Berlin
bekannt,ADV,bekannt
gegeben,VERB,geben
wurde,AUX,werden
",",PUNCT,--
haben,AUX,haben
sich,PRON,sich
die,DET,der
Bezirksstadträtinnen,NOUN,Bezirksstadträtinn
und,CCONJ,und
Bezirksstadträte,NOUN,Bezirksstadträt
für,ADP,für
Weiterbildung,NOUN,Weiterbildung
und,CCONJ,und
Kultur,NOUN,Kultur
dazu,ADV,dazu
am,ADP,an
13.,ADJ,13.
März,NOUN,März
2020,NUM,2020
verständigt,VERB,verständigen
",",PUNCT,--
ab,ADP,ab
Sonnabend,NOUN,Sonnabend
",",PUNCT,--
dem,DET,der
14.,ADJ,14.
März,NOUN,März
2020,NUM,2020
alle,DET,aller
kommunalen,ADJ,kommunal
Einrichtungen,NOUN,Einrichtung
(,PUNCT,--
Volkshochschulen,NOUN,Volkshochschule
",",PUNCT,--
Musikschulen,NOUN,Musikschulen
",",PUNCT,--
Jugendkunstschulen,NOUN,Jugendkunstschule
",",PUNCT,--
kommunale,ADJ,kommunal
Galerien,NOUN,Galerie
und,CCONJ,und
Museen,NOUN,Museum
),PUNCT,--
",",PUNCT,--
für,ADP,für
den,DET,der
Publikumsverkehr,NOUN,Publikumsverkehr
zu,PART,zu
schließen,VERB,schließen
.,PUNCT,--
Die,DET,der
Schließungsentscheidung,NOUN,Schließungsentscheidung
haben,AUX,haben
wir,PRON,wir
in,ADP,in
Würdigung,NOUN,Würdigung
der,DET,der
derzeitigen,ADJ,derzeitig
Pandemieentwicklung,NOUN,Pandemieentwicklung
getroffen,VERB,treffen
",",PUNCT,--
um,SCONJ,um
die,DET,der
Ausbreitung,NOUN,Ausbreitung
des,DET,der
Corona-Virus,NOUN,Corona-Viru
zu,PART,zu
hemmen,VERB,hemmen
",",PUNCT,--
das,DET,der
Gesundheitssystem,NOUN,Gesundheitssystem
vor,ADP,vor
massiven,ADJ,massiv
Belastungen,NOUN,Belastung
zu,PART,zu
bewahren,VERB,bewahren
und,CCONJ,und
besonders,ADV,besonders
gefährdete,ADJ,gefährdet
Menschen,NOUN,Mensch
zu,PART,zu
schützen,VERB,schützen
.,PUNCT,--
Diese,DET,dieser
präventive,ADJ,präventiv
Maßnahme,NOUN,Maßnahme
gilt,VERB,gelten
vorerst,ADV,vorerst
bis,ADP,bis
zum,ADP,zu
19.,ADJ,19.
April,NOUN,April
2020.,PUNCT,2020.
Sofern,SCONJ,Sofern
es,PRON,es
möglich,ADV,möglich
ist,AUX,sein
",",PUNCT,--
bemühen,VERB,bemühen
wir,PRON,wir
uns,PRON,sich
",",PUNCT,--
die,DET,der
Veranstaltungen,NOUN,Veranstaltung
bzw.,CCONJ,bzw.
Kurse,NOUN,Kurs
nachzuholen,VERB,nachholen
.,PUNCT,--
Die,DET,der
entstandenen,ADJ,entstanden
Teilnahmegebühren,NOUN,Teilnahmegebühr
für,ADP,für
ausgefallene,ADJ,ausgefallen
Kurse,NOUN,Kurs
und,CCONJ,und
Unterrichtseinheiten,NOUN,Unterrichtseinheit
werden,AUX,werden
erstattet,VERB,erstatten
.,PUNCT,--
Die,DET,der
Bezirke,NOUN,Bezirk
sind,AUX,sein
fest,ADV,fest
entschlossen,VERB,entschließen
für,ADP,für
freie,ADJ,frei
Mitarbeiterinnen,NOUN,Mitarbeiterin
und,CCONJ,und
Mitarbeiter,NOUN,Mitarbeiter
eine,DET,ein
kulante,ADJ,kulant
Entschädigungsregelung,NOUN,Entschädigungsregelung
zu,PART,zu
finden,VERB,finden
.,PUNCT,--
Dabei,ADV,dabei
sind,AUX,sein
die,DET,der
Bezirke,NOUN,Bezirk
jedoch,ADV,jedoch
auf,ADP,auf
finanzielle,ADJ,finanziell
Unterstützung,NOUN,Unterstützung
angewiesen,ADV,angewiesen
.,PUNCT,--
Medienkontakt,NOUN,Medienkontakt
:,PUNCT,--
Bezirksamt,ADP,Bezirksamt
Mitte,NOUN,Mitte
",",PUNCT,--
Pressestelle,NOUN,Pressestelle
",",PUNCT,--
E-Mail,NOUN,E-Mail
:,PUNCT,--
presse@ba-mitte.berlin.de,PROPN,presse@ba-mitte.berlin.de
",",PUNCT,--
Tel.,NOUN,Tel.
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
9018,NUM,9018
-32757,X,-32757
