Token,PoS,Lemma
Gelungene,ADJ,Gelungene
Metamorphose,NOUN,Metamorphose
im,ADP,in
Pankower,NOUN,Pankower
Zentrum,NOUN,Zentrum
:,PUNCT,--
Wohnanlage,NOUN,Wohnanlage
im,ADP,in
Stiftsweg,NOUN,Stiftsweg
vereint,VERB,vereinen
Modernisierung,NOUN,Modernisierung
",",PUNCT,--
Dachaufstockung,NOUN,Dachaufstockung
und,CCONJ,und
Neubau,NOUN,Neubau
"
",SPACE,"
"
Pressemitteilung,NOUN,Pressemitteilung
von,ADP,von
der,DET,der
GESOBAO,PROPN,GESOBAO
AG,NOUN,AG
Mit,ADP,mit
einem,DET,ein
Dreiklang,NOUN,Dreiklang
aus,ADP,aus
Modernisierung,NOUN,Modernisierung
",",PUNCT,--
Dachaufstockung,NOUN,Dachaufstockung
und,CCONJ,und
Neubau,NOUN,Neubau
sorgt,VERB,sorgen
die,DET,der
GESOBAU,PROPN,GESOBAU
für,ADP,für
ein,DET,ein
frisches,ADJ,frisch
Erscheinungsbild,NOUN,Erscheinungsbild
der,DET,der
50er-,ADJ,50er-
Jahre-Wohnanlage,NOUN,Jahre-Wohnanlage
entlang,ADP,entlang
des,DET,der
Stiftswegs,NOUN,Stiftsweg
4,NUM,4
-,PUNCT,--
43,NUM,43
und,CCONJ,und
der,DET,der
Wolfshagener,ADJ,Wolfshagener
Straße,NOUN,Straße
106,NUM,106
-,NUM,-
114,NUM,114
in,ADP,in
Berlin-Pankow,PROPN,Berlin-Pankow
.,PUNCT,--
Vor,ADP,vor
Ort,NOUN,Ort
werden,AUX,werden
401,NUM,401
Wohnungen,NOUN,Wohnung
modernisiert,VERB,modernisieren
und,CCONJ,und
durch,ADP,durch
bauliche,ADJ,baulich
Ergänzung,NOUN,Ergänzung
193,NUM,193
Mietwohnungen,NOUN,Mietwohnunge
neu,ADV,neu
geschaffen,VERB,schaffen
.,PUNCT,--
Einen,DET,ein
Eindruck,NOUN,Eindruck
vom,ADP,von
Umfang,NOUN,Umfang
des,DET,der
Bauprojekts,NOUN,Bauprojekt
machten,VERB,machen
sich,PRON,sich
Franziska,PROPN,Franziska
Giffey,PROPN,Giffey
",",PUNCT,--
Regierende,ADJ,regierend
Bürgermeisterin,NOUN,Bürgermeisterin
von,ADP,von
Berlin,PROPN,Berlin
",",PUNCT,--
sowie,CCONJ,sowie
Andreas,PROPN,Andreas
Geisel,PROPN,Geisel
",",PUNCT,--
Bausenator,NOUN,Bausenator
",",PUNCT,--
bei,ADP,bei
einem,DET,ein
Rundgang,NOUN,Rundgang
über,ADP,über
die,DET,der
Baustelle,NOUN,Baustelle
und,CCONJ,und
begrüßten,VERB,begrüßen
bei,ADP,bei
der,DET,der
Gelegenheit,NOUN,Gelegenheit
auch,ADV,auch
neue,ADJ,neu
Mieter*innen,NOUN,Mieter*inn
.,PUNCT,--
Mit,ADP,mit
dem,DET,der
komplexen,ADJ,komplex
Bauvorhaben,NOUN,Bauvorhaben
nahe,ADP,nahe
des,DET,der
Schlossparks,NOUN,Schlosspark
schafft,VERB,schaffen
die,DET,der
GESOBAU,PROPN,GESOBAU
im,ADP,in
beliebten,ADJ,beliebt
Bezirk,NOUN,Bezirk
Pankow,PROPN,Pankow
193,NUM,193
neue,ADJ,neu
Mietwohnungen,NOUN,Mietwohnunge
",",PUNCT,--
gleichzeitig,ADV,gleichzeitig
werden,AUX,werden
401,NUM,401
Bestandswohnungen,NOUN,Bestandswohnung
modernisiert,VERB,modernisieren
.,PUNCT,--
Das,DET,der
Areal,NOUN,Areal
zeichnet,VERB,zeichnen
sich,PRON,sich
durch,ADP,durch
eine,DET,ein
hervorragende,ADJ,hervorragend
",",PUNCT,--
integrierte,ADJ,integriert
",",PUNCT,--
städtische,ADJ,städtisch
Lage,NOUN,Lage
nordöstlich,ADV,nordöstlich
des,DET,der
Pankower,PROPN,Pankower
Zentrums,NOUN,Zentrum
aus,ADP,aus
.,PUNCT,--
Die,DET,der
bestehende,ADJ,bestehend
Wohnanlage,NOUN,Wohnanlage
wurde,AUX,werden
in,ADP,in
den,DET,der
Jahren,NOUN,Jahr
1958,NUM,1958
bis,CCONJ,bis
1960,NUM,1960
mit,ADP,mit
neun,NUM,neun
Zeilengebäuden,NOUN,Zeilengebäude
und,CCONJ,und
überwiegend,ADV,überwiegend
kleineren,ADJ,klein
Wohnungen,NOUN,Wohnung
errichtet,VERB,errichten
.,PUNCT,--
Durch,ADP,durch
die,DET,der
bauliche,ADJ,baulich
Ergänzung,NOUN,Ergänzung
entstehen,VERB,entstehen
122,NUM,122
zusätzliche,ADJ,zusätzlich
Mietwohnungen,NOUN,Mietwohnunge
verteilt,VERB,verteilen
auf,ADP,auf
neun,NUM,neun
Neubauten,NOUN,Neubau
sowie,CCONJ,sowie
71,NUM,71
neue,ADJ,neu
Dachgeschosswohnungen,NOUN,Dachgeschosswohnung
",",PUNCT,--
die,PRON,der
in,ADP,in
Holzhybridbauweise,NOUN,Holzhybridbauweise
aufgestockt,VERB,aufstocken
wurden,AUX,werden
.,PUNCT,--
Die,DET,der
ersten,ADJ,erster
