Token,PoS,Lemma
Berliner,ADJ,Berliner
unabhängige,ADJ,unabhängig
Beschwerdestelle,NOUN,Beschwerdestell
(,PUNCT,--
BuBS,PROPN,BuBS
),PUNCT,--
kümmert,VERB,kümmern
sich,PRON,sich
um,ADP,um
die,DET,der
Wünsche,NOUN,Wunsch
und,CCONJ,und
Kritiken,NOUN,Kritik
von,ADP,von
Geflüchteten,NOUN,Geflüchtet
in,ADP,in
Unterkünften,NOUN,Unterkunft
"
",SPACE,"
"
Die,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Integration,NOUN,Integration
",",PUNCT,--
Arbeit,NOUN,Arbeit
und,CCONJ,und
Soziales,NOUN,Soziale
teilt,VERB,teilen
mit,ADP,mit
:,PUNCT,--
Um,SCONJ,um
die,DET,der
Lebensbedingungen,NOUN,Lebensbedingung
von,ADP,von
geflüchteten,ADJ,geflüchtet
Menschen,NOUN,Mensch
in,ADP,in
Berlin,PROPN,Berlin
zu,PART,zu
verbessern,VERB,verbessern
und,CCONJ,und
ihr,DET,ihr
Ankommen,NOUN,Ankommen
zu,PART,zu
erleichtern,VERB,erleichtern
",",PUNCT,--
benötigt,VERB,benötigen
das,DET,der
Land,NOUN,Land
Berlin,PROPN,Berlin
Einblick,NOUN,Einblick
in,ADP,in
die,DET,der
Lebenswelten,NOUN,Lebenswelt
der,DET,der
Menschen,NOUN,Mensch
",",PUNCT,--
die,DET,der
Flucht,NOUN,Flucht
",",PUNCT,--
Not,NOUN,Not
",",PUNCT,--
Leid,NOUN,Leid
",",PUNCT,--
Gewalt,NOUN,Gewalt
auf,ADP,auf
dem,DET,der
Weg,NOUN,Weg
nach,ADP,nach
Europa,PROPN,Europa
",",PUNCT,--
nach,ADP,nach
Deutschland,PROPN,Deutschland
erfahren,VERB,erfahren
haben,AUX,haben
.,PUNCT,--
Sie,PRON,sie
selbst,ADV,selbst
sollen,AUX,sollen
die,DET,der
Möglichkeit,NOUN,Möglichkeit
haben,VERB,haben
",",PUNCT,--
ihre,DET,ihr
Wünsche,NOUN,Wunsch
und,CCONJ,und
ihre,DET,ihr
Kritik,NOUN,Kritik
zu,PART,zu
äußern,VERB,äußern
und,CCONJ,und
auf,ADP,auf
Engpässe,NOUN,Engpass
und,CCONJ,und
Mängel,NOUN,Mangel
verweisen,VERB,verweisen
zu,PART,zu
können,AUX,können
.,PUNCT,--
Die,DET,der
Aufgabe,NOUN,Aufgabe
erfüllt,VERB,erfüllen
künftig,ADV,künftig
die,DET,der
Berliner,ADJ,Berliner
unabhängige,ADJ,unabhängig
Beschwerdestelle,NOUN,Beschwerdestelle
(,PUNCT,--
BuBS,PROPN,BuBS
),PUNCT,--
.,PUNCT,--
Sie,PRON,sie
startet,VERB,starten
im,ADP,in
Februar,NOUN,Februar
2021,NUM,2021
mit,ADP,mit
muttersprachlichen,ADJ,muttersprachlich
Sprechstunden,NOUN,Sprechstunden
und,CCONJ,und
aufsuchender,ADJ,aufsuchend
Arbeit,NOUN,Arbeit
in,ADP,in
den,DET,der
Unterkünften,NOUN,Unterkünft
des,DET,der
Landesamtes,NOUN,Landesamt
für,ADP,für
Flüchtlingsangelegenheiten,NOUN,Flüchtlingsangelegenheite
(,PUNCT,--
LAF,PROPN,LAF
),PUNCT,--
.,PUNCT,--
Die,DET,der
Senatorin,NOUN,Senatorin
für,ADP,für
Integration,NOUN,Integration
",",PUNCT,--
Arbeit,NOUN,Arbeit
und,CCONJ,und
Soziales,NOUN,Soziales
",",PUNCT,--
Elke,PROPN,Elke
Breitenbach,PROPN,Breitenbach
",",PUNCT,--
wird,AUX,werden
die,DET,der
Beratungsstelle,NOUN,Beratungsstelle
am,ADP,an
8.,ADJ,8.
Februar,NOUN,Februar
eröffnen,VERB,eröffnen
.,PUNCT,--
„,PUNCT,--
Es,PRON,es
ist,AUX,sein
uns,PRON,uns
wichtig,ADV,wichtig
",",PUNCT,--
allen,DET,aller
geflüchteten,ADJ,geflüchtet
Menschen,NOUN,Mensch
",",PUNCT,--
ungeachtet,ADP,ungeachtet
ihrer,DET,ihr
Herkunft,NOUN,Herkunft
und,CCONJ,und
ihres,DET,ihr
Status,NOUN,Status
",",PUNCT,--
eine,DET,ein
qualitätsgesicherte,ADJ,qualitätsgesichert
",",PUNCT,--
menschenwürdige,ADJ,menschenwürdig
und,CCONJ,und
bedarfsgerechte,ADJ,bedarfsgerecht
Unterbringung,NOUN,Unterbringung
zu,PART,zu
gewährleisten,VERB,gewährleisten
.,PUNCT,--
Das,PRON,der
haben,AUX,haben
wir,PRON,wir
als,ADP,als
Koalition,NOUN,Koalition
beschlossen,VERB,beschließen
und,CCONJ,und
nun,ADV,nun
in,ADP,in
die,DET,der
Tat,NOUN,Tat
umgesetzt,VERB,umsetzen
.,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
auf,ADP,auf
die,DET,der
Zusammenarbeit,NOUN,Zusammenarbeit
mit,ADP,mit
der,DET,der
BuBS,PROPN,BuBS
und,CCONJ,und
dem,DET,der
Träger,NOUN,Träger
und,CCONJ,und
vor,ADP,vor
allem,PRON,alle
auf,ADP,auf
gute,ADJ,gut
Lösungsfindung,NOUN,Lösungsfindung
.,PUNCT,--
“,PUNCT,--
Als,ADP,als
verantwortliche,ADJ,verantwortlich
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Integration,NOUN,Integration
",",PUNCT,--
Arbeit,NOUN,Arbeit
und,CCONJ,und
Soziales,NOUN,soziale
wurde,AUX,werden
durch,ADP,durch
die,DET,der
Koordinierungsstelle,NOUN,Koordinierungsstelle
Flüchtlingsmanagement,NOUN,Flüchtlingsmanagement
gemeinsam,ADV,gemeinsam
mit,ADP,mit
dem,DET,der
LAF,PROPN,LAF
und,CCONJ,und
diverser,ADJ,diverser
Akteurinnen,NOUN,Akteurin
und,CCONJ,und
Akteure,NOUN,Akteur
das,DET,der
Konzept,NOUN,Konzept
einer,DET,ein
Unabhängigen,ADJ,Unabhängigen
Beschwerdestelle,NOUN,Beschwerdestelle
entwickelt,VERB,entwickeln
und,CCONJ,und
die,DET,der
Trägerschaft,NOUN,Trägerschaft
im,ADP,in
Oktober,NOUN,Oktober
2020,NUM,2020
europaweit,ADV,europaweit
ausgeschrieben,VERB,ausschreiben
.,PUNCT,--
Den,DET,der
Zuschlag,NOUN,Zuschlag
hat,AUX,haben
die,DET,der
Organisation,NOUN,Organisation
Johanniter-Unfall-Hilfe,NOUN,Johanniter-Unfall-Hilfe
e.V.,PROPN,e.V.
im,ADP,in
Dezember,NOUN,Dezember
2020,NUM,2020
erhalten,VERB,erhalten
.,PUNCT,--
Björn,PROPN,Björn
Teuteberg,PROPN,Teuteberg
",",PUNCT,--
Regionalvorstand,PROPN,Regionalvorstand
der,DET,der
Berliner,ADJ,Berliner
Johanniter,NOUN,Johanniter
:,PUNCT,--
„,PUNCT,--
Wir,PRON,wir
freuen,VERB,freuen
uns,PRON,sich
sehr,ADV,sehr
",",PUNCT,--
als,ADP,als
Träger,NOUN,Träger
der,DET,der
Berliner,ADJ,Berliner
unabhängigen,ADJ,unabhängig
Beschwerdestelle,NOUN,Beschwerdestell
den,DET,der
