Token,PoS,Lemma
Auf,ADP,auf
dem,DET,der
Weg,NOUN,Weg
zur,ADP,zu
Klimaneutralität,NOUN,Klimaneutralität
-,PUNCT,--
Einladung,NOUN,Einladung
zur,ADP,zu
Sommertour,NOUN,Sommertour
mit,ADP,mit
Senatorin,NOUN,Senatorin
Franziska,PROPN,Franziska
Giffey,PROPN,Giffey
"
",SPACE,"
"
Das,DET,der
Ziel,NOUN,Ziel
ist,AUX,sein
klar,ADV,klar
:,PUNCT,--
Bis,ADP,bis
2030,NUM,2030
soll,AUX,sollen
Berlin,PROPN,Berlin
70,NUM,70
Prozent,NOUN,Prozent
der,DET,der
CO₂-Emissionen,NOUN,CO₂-Emission
senken,VERB,senken
",",PUNCT,--
allerspätestens,ADV,allerspätesten
2045,NUM,2045
klimaneutral,ADV,Klimaneutral
sein,AUX,sein
.,PUNCT,--
Das,PRON,der
bedeutet,VERB,bedeuten
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Energie-,X,Energie
und,CCONJ,und
Wärmewende,NOUN,Wärmewende
",",PUNCT,--
die,DET,der
Mobilitätswende,NOUN,Mobilitätswende
",",PUNCT,--
der,DET,der
Ausbau,NOUN,Ausbau
erneuerbarer,ADJ,erneuerbar
Energien,NOUN,Energie
und,CCONJ,und
hier,ADV,hier
besonders,ADV,besonders
der,DET,der
Solarenergie,NOUN,Solarenergie
sowie,CCONJ,sowie
die,DET,der
Transformation,NOUN,Transformation
der,DET,der
Wirtschaft,NOUN,Wirtschaft
mit,ADP,mit
Tempo,NOUN,Tempo
vorangetrieben,VERB,vorantreiben
werden,AUX,werden
müssen,AUX,müssen
.,PUNCT,--
Auf,ADP,auf
ihrer,DET,ihr
Sommertour,NOUN,Sommertour
besucht,VERB,besuchen
die,DET,der
Senatorin,NOUN,Senatorin
für,ADP,für
Wirtschaft,NOUN,Wirtschaft
",",PUNCT,--
Energie,NOUN,Energie
und,CCONJ,und
Betriebe,NOUN,Betrieb
",",PUNCT,--
Franziska,PROPN,Franziska
Giffey,PROPN,Giffey
",",PUNCT,--
drei,NUM,drei
Berliner,ADJ,Berliner
Unternehmen,NOUN,Unternehmen
",",PUNCT,--
die,PRON,der
auf,ADP,auf
verschiedene,ADJ,verschieden
Weise,NOUN,Weise
für,ADP,für
eine,DET,ein
erfolgreiche,ADJ,erfolgreich
Klimawende,NOUN,Klimawende
arbeiten,VERB,arbeiten
.,PUNCT,--
Dazu,ADV,dazu
laden,VERB,laden
wir,PRON,wir
Medienvertreterinnen,NOUN,Medienvertreterinn
und,CCONJ,und
Medienvertreter,NOUN,Medienvertreter
herzlich,ADV,herzlich
ein,ADV,ein
:,PUNCT,--
Termin,NOUN,Termin
:,PUNCT,--
Mittwoch,NOUN,mittwoch
",",PUNCT,--
23.,ADJ,23.
August,NOUN,August
2023,NUM,2023
",",PUNCT,--
8:40,NOUN,8:40
bis,ADP,bis
15.30,NUM,15.30
Uhr,NOUN,Uhr
Treffpunkt,NOUN,Treffpunkt
:,PUNCT,--
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Wirtschaft,NOUN,Wirtschaft
",",PUNCT,--
Energie,NOUN,Energie
und,CCONJ,und
Betriebe,NOUN,Betrieb
(,PUNCT,--
gemeinsame,ADJ,gemeinsam
Fahrt,NOUN,Fahrt
mit,ADP,mit
einem,DET,ein
E-Bus,NOUN,E-Bus
),PUNCT,--
Martin-Luther-Straße,PROPN,Martin-Luther-Straße
105,NUM,105
",",PUNCT,--
10825,NUM,10825
Berlin,PROPN,Berlin
Erste,ADJ,erster
