Token,PoS,Lemma
Trotz,ADP,trotz
Corona,PROPN,Corona
-,PUNCT,--
Angebote,NOUN,Angebot
für,ADP,für
Kinder,NOUN,Kind
und,CCONJ,und
Familien,NOUN,Familie
in,ADP,in
Treptow-Köpenick,PROPN,Treptow-Köpenick
"
",SPACE,"
"
Aktuell,ADV,Aktuell
haben,AUX,haben
in,ADP,in
Treptow-Köpenick,PROPN,Treptow-Köpenick
nicht,PART,nicht
nur,ADV,nur
Kitas,PROPN,Kitas
und,CCONJ,und
Schulen,NOUN,Schule
sehr,ADV,sehr
eingeschränkt,ADV,eingeschränkt
geöffnet,VERB,öffnen
–,PUNCT,--
auch,ADV,auch
unsere,DET,unser
Kinder-,X,Kind
und,CCONJ,und
Jugendfreizeiteinrichtungen,NOUN,Jugendfreizeiteinrichtung
",",PUNCT,--
unsere,DET,unser
Familienzentren,NOUN,Familienzentre
und,CCONJ,und
die,DET,der
meisten,DET,meister
öffentlichen,ADJ,öffentlich
Bereiche,NOUN,Bereich
sind,AUX,sein
geschlossen,VERB,schließen
.,PUNCT,--
Über,ADP,über
diesen,DET,dieser
langen,ADJ,lang
Zeitraum,NOUN,Zeitraum
bedeutet,VERB,bedeuten
das,PRON,der
für,ADP,für
alle,DET,aller
große,ADJ,groß
Herausforderungen,NOUN,Herausforderung
.,PUNCT,--
So,ADV,so
gut,ADV,gut
es,PRON,es
möglich,ADV,möglich
ist,AUX,sein
",",PUNCT,--
arbeiten,VERB,arbeiten
viele,PRON,vieler
unserer,DET,unser
Einrichtungen,NOUN,Einrichtung
an,ADP,an
Ideen,NOUN,Idee
",",PUNCT,--
um,SCONJ,um
Sie,PRON,sie
als,ADP,als
Familie,NOUN,Familie
weiterhin,ADV,weiterhin
zu,PART,zu
unterstützen,VERB,unterstützen
.,PUNCT,--
Bitte,ADV,bitte
besuchen,VERB,besuchen
Sie,PRON,sie
über,ADP,über
die,DET,der
folgenden,ADJ,folgend
Links,NOUN,Links
die,DET,der
einzelnen,ADJ,einzeln
Einrichtungen,NOUN,Einrichtung
",",PUNCT,--
um,SCONJ,um
Angebote,NOUN,Angebot
in,ADP,in
Ihrer,DET,ihr
Nähe,NOUN,Nähe
zu,PART,zu
finden,VERB,finden
.,PUNCT,--
Angebote,NOUN,Angebot
finden,VERB,finden
Sie,PRON,sie
:,PUNCT,--
für,ADP,für
Kinder,NOUN,Kind
und,CCONJ,und
Jugendliche,NOUN,jugendliche
hier,ADV,hier
:,PUNCT,--
https://www.berlin.de/ba-treptow-koepenick/politik-und-verwaltung/aemter/jugendamt/jugend-und-sozialarbeit/artikel.141587.php,NOUN,https://www.berlin.de/ba-treptow-koepenick/politik-und-verwaltung/aemter/jugendamt/jugend-und-sozialarbeit/artikel.141587.php
für,ADP,für
Familien,NOUN,Familie
hier,ADV,hier
:,PUNCT,--
https://www.berlin.de/ba-treptow-koepenick/politik-und-verwaltung/aemter/jugendamt/aktuelles/artikel.901463.php,PROPN,https://www.berlin.de/ba-treptow-koepenick/politik-und-verwaltung/aemter/jugendamt/aktuelles/artikel.901463.php
und,CCONJ,und
für,ADP,für
werdende,ADJ,werdend
Eltern,NOUN,Eltern
und,CCONJ,und
Familien,NOUN,Familie
mit,ADP,mit
Säuglingen,NOUN,Säugling
hier,ADV,hier
:,PUNCT,--
https://fruehehilfen-tk.de,PROPN,https://fruehehilfen-tk.de
/,PUNCT,--
Beratung,NOUN,Beratung
rund,ADV,rund
um,ADP,um
die,DET,der
Themen,NOUN,Thema
Erziehung,NOUN,Erziehung
und,CCONJ,und
Krisen,NOUN,Krise
in,ADP,in
Familien,NOUN,Familie
finden,VERB,finden
Sie,PRON,sie
hier,ADV,hier
:,PUNCT,--
https://www.berlin.de/ba-treptow-koepenick/politik-und-verwaltung/aemter/jugendamt/kinder-jugend-und-elternhilfe/artikel.112161.php,VERB,https://www.berlin.de/ba-treptow-koepenick/politik-und-verwaltung/aemter/jugendamt/kinder-jugend-und-elternhilfe/artikel.112161.php
Bleiben,VERB,Bleibe
Sie,PRON,sie
gesund,ADV,gesund
!,PUNCT,--
Ihr,DET,ihr
Jugendamt,NOUN,Jugendamt
Treptow-Köpenick,PROPN,Treptow-Köpenick
