Token,PoS,Lemma
Regierender,ADJ,regierend
Bürgermeister,NOUN,Bürgermeister
schlägt,VERB,schlagen
Ute,PROPN,Ute
Bonde,PROPN,Bonde
als,ADP,als
neue,ADJ,neu
Senatorin,NOUN,Senatorin
für,ADP,für
Mobilität,NOUN,Mobilität
",",PUNCT,--
Verkehr,NOUN,Verkehr
",",PUNCT,--
Klimaschutz,NOUN,Klimaschutz
und,CCONJ,und
Umwelt,NOUN,Umwelt
vor,ADP,vor
"
",SPACE,"
"
Das,DET,der
Presse-,X,Presse
und,CCONJ,und
Informationsamt,NOUN,Informationsamt
des,DET,der
Landes,NOUN,Land
Berlin,PROPN,Berlin
teilt,VERB,teilen
mit,ADP,mit
:,PUNCT,--
Der,DET,der
Regierende,ADJ,regierend
Bürgermeister,NOUN,Bürgermeister
von,ADP,von
Berlin,PROPN,Berlin
",",PUNCT,--
Kai,PROPN,Kai
Wegner,PROPN,Wegner
",",PUNCT,--
schlägt,VERB,schlagen
Ute,PROPN,Ute
Bonde,PROPN,Bonde
als,ADP,als
neue,ADJ,neu
Senatorin,NOUN,Senatorin
für,ADP,für
Mobilität,NOUN,Mobilität
",",PUNCT,--
Verkehr,NOUN,Verkehr
",",PUNCT,--
Klimaschutz,NOUN,Klimaschutz
und,CCONJ,und
Umwelt,NOUN,Umwelt
vor,ADP,vor
.,PUNCT,--
Kai,PROPN,Kai
Wegner,PROPN,Wegner
:,PUNCT,--
„,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
sehr,ADV,sehr
",",PUNCT,--
dass,SCONJ,dass
Ute,PROPN,Ute
Bonde,PROPN,Bonde
als,ADP,als
neue,ADJ,neu
Senatorin,NOUN,Senatorin
für,ADP,für
Mobilität,NOUN,Mobilität
",",PUNCT,--
Verkehr,NOUN,Verkehr
",",PUNCT,--
Klimaschutz,NOUN,Klimaschutz
und,CCONJ,und
Umwelt,NOUN,Umwelt
in,ADP,in
Berlin,PROPN,Berlin
zur,ADP,zu
Verfügung,NOUN,Verfügung
steht,VERB,stehen
.,PUNCT,--
Ute,PROPN,Ute
Bonde,PROPN,Bonde
ist,AUX,sein
eine,DET,ein
herausragende,ADJ,herausragend
und,CCONJ,und
äußerst,ADV,äußerst
erfahrene,ADJ,erfahren
Verkehrsexpertin,NOUN,Verkehrsexpertin
",",PUNCT,--
die,PRON,der
bei,ADP,bei
den,DET,der
Berliner,ADJ,Berliner
Verkehrsbetrieben,NOUN,Verkehrsbetrieb
(,PUNCT,--
BVG,PROPN,BVG
),PUNCT,--
und,CCONJ,und
zuletzt,ADV,zuletzt
beim,ADP,bei
Verkehrsverbund,NOUN,Verkehrsverbund
Berlin-Brandenburg,PROPN,Berlin-Brandenburg
(,PUNCT,--
VBB,PROPN,VBB
),PUNCT,--
ihre,DET,ihr
große,ADJ,groß
Expertise,NOUN,Expertise
gezeigt,VERB,zeigen
hat,AUX,haben
.,PUNCT,--
Sie,PRON,sie
hat,AUX,haben
sich,PRON,sich
beim,ADP,bei
Ausbau,NOUN,Ausbau
des,DET,der
Öffentlichen,ADJ,Öffentlich
Personennahverkehrs,NOUN,Personennahverkehr
einen,DET,ein
Namen,NOUN,Name
gemacht,VERB,machen
und,CCONJ,und
steht,VERB,stehen
für,ADP,für
eine,DET,ein
Verkehrspolitik,NOUN,Verkehrspolitik
",",PUNCT,--
die,PRON,der
alle,DET,aller
Verkehrsteilnehmer,NOUN,Verkehrsteilnehmer
in,ADP,in
den,DET,der
Blick,NOUN,Blick
nimmt,VERB,nehmen
.,PUNCT,--
Ute,PROPN,Ute
Bonde,PROPN,Bonde
wird,AUX,werden
die,DET,der
unideologische,ADJ,unideologisch
und,CCONJ,und
pragmatische,ADJ,pragmatisch
Mobilitätspolitik,NOUN,Mobilitätspolitik
der,DET,der
vergangenen,ADJ,vergangen
zwölf,NUM,zwölf
Monate,NOUN,Monat
fortsetzen,VERB,fortsetzen
",",PUNCT,--
die,DET,der
Verkehrswende,NOUN,Verkehrswende
in,ADP,in
Berlin,PROPN,Berlin
vorantreiben,VERB,vorantreiben
und,CCONJ,und
auch,ADV,auch
unsere,DET,unser
Anstrengungen,NOUN,Anstrengung
beim,ADP,bei
Klima-,X,Klima
und,CCONJ,und
Umweltschutz,NOUN,Umweltschutz
umsetzen,VERB,umsetzen
.,PUNCT,--
Ich,PRON,ich
freue,VERB,freuen
mich,PRON,sich
sehr,ADV,sehr
auf,ADP,auf
die,DET,der
Zusammenarbeit,NOUN,Zusammenarbeit
mit,ADP,mit
Ute,PROPN,Ute
Bonde,PROPN,Bonde
.,PUNCT,--
Ich,PRON,ich
werde,AUX,werden
die,DET,der
Präsidentin,NOUN,Präsidentin
des,DET,der
Abgeordnetenhauses,NOUN,Abgeordnetenhaus
heute,ADV,heute
noch,ADV,noch
bitten,VERB,bitten
",",PUNCT,--
für,ADP,für
die,DET,der
48.,ADJ,48.
Sitzung,NOUN,Sitzung
des,DET,der
Abgeordnetenhauses,NOUN,Abgeordnetenhaus
am,ADP,an
23.,ADJ,23.
Mai,NOUN,Mai
die,DET,der
Vereidigung,NOUN,Vereidigung
von,ADP,von
Ute,PROPN,Ute
Bonde,PROPN,Bonde
als,ADP,als
Senatorin,NOUN,Senatorin
für,ADP,für
Mobilität,NOUN,Mobilität
",",PUNCT,--
Verkehr,NOUN,Verkehr
",",PUNCT,--
Klimaschutz,NOUN,Klimaschutz
und,CCONJ,und
Umwelt,NOUN,Umwelt
vorzusehen,VERB,vorzusehen
.,PUNCT,--
“,PUNCT,--
