Token,PoS,Lemma
Innensenatorin,NOUN,Innensenatorin
Iris,PROPN,Iris
Spranger,PROPN,Spranger
begrüßt,VERB,begrüßen
IMK-Beschluss,PROPN,IMK-Beschluss
zum,ADP,zu
Ausbau,NOUN,Ausbau
des,DET,der
Katastrophen-,X,Katastrophe
und,CCONJ,und
Zivilschutzes,NOUN,Zivilschutze
"
",SPACE,"
"
Auf,ADP,auf
der,DET,der
Innenministerkonferenz,NOUN,Innenministerkonferenz
(,PUNCT,--
IMK,PROPN,IMK
),PUNCT,--
in,ADP,in
Würzburg,PROPN,Würzburg
haben,AUX,haben
die,DET,der
InnenministerInnen,NOUN,InnenministerInnen
und,CCONJ,und
InnensenatorInnen,NOUN,InnensenatorInn
der,DET,der
Länder,NOUN,Land
den,DET,der
Bund,NOUN,Bund
aufgefordert,VERB,auffordern
",",PUNCT,--
den,DET,der
Zivil-,X,Zivil
und,CCONJ,und
Katastrophenschutz,NOUN,Katastrophenschutz
nachhaltig,ADV,nachhaltig
zu,PART,zu
stärken,VERB,stärken
und,CCONJ,und
dazu,ADV,dazu
Vorschläge,NOUN,Vorschlag
gemacht,VERB,machen
.,PUNCT,--
Unter,ADP,unter
anderem,PRON,anderer
fordern,VERB,fordern
die,DET,der
Länder,NOUN,Land
den,DET,der
weiteren,ADJ,weit
Ausbau,NOUN,Ausbau
des,DET,der
Sirenenwarnnetzes,NOUN,Sirenenwarnnetz
sowie,CCONJ,sowie
ein,DET,ein
„,PUNCT,--
Stärkungspakt,NOUN,Stärkungspakt
Bevölkerungsschutz,NOUN,Bevölkerungsschutz
“,PUNCT,--
des,DET,der
Bundes,NOUN,Bund
mit,ADP,mit
Mitteln,NOUN,Mittel
in,ADP,in
Höhe,NOUN,Höhe
von,ADP,von
10,NUM,10
Milliarden,NOUN,Milliarde
Euro,NOUN,Euro
.,PUNCT,--
Dazu,ADV,dazu
sagte,VERB,sagen
Innensenatorin,NOUN,Innensenatorin
Iris,PROPN,Iris
Spranger,PROPN,Spranger
:,PUNCT,--
„,PUNCT,--
Der,DET,der
Angriffskrieg,NOUN,Angriffskrieg
auf,ADP,auf
die,DET,der
Ukraine,PROPN,Ukraine
markiert,VERB,markieren
eine,DET,ein
Zeitenwende,NOUN,Zeitenwend
",",PUNCT,--
auf,ADP,auf
die,PRON,der
wir,PRON,wir
mit,ADP,mit
einem,DET,ein
konsequenten,ADJ,konsequent
Ausbau,NOUN,Ausbau
des,DET,der
Katastrophen-,X,Katastrophe
und,CCONJ,und
Zivilschutzes,NOUN,Zivilschutze
reagieren,VERB,reagieren
müssen,AUX,müssen
.,PUNCT,--
