Token,PoS,Lemma
45.,ADJ,45.
Berliner,ADJ,Berliner
Seniorenwoche,NOUN,Seniorenwoche
2019,NUM,2019
"
",SPACE,"
"
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Reinhard,PROPN,Reinhard
Naumann,PROPN,Naumann
nimmt,VERB,nehmen
am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
dem,PRON,der
31.08.2018,VERB,31.08.2018
",",PUNCT,--
um,ADP,um
10.00,NUM,10.00
Uhr,NOUN,Uhr
an,ADP,an
der,DET,der
Eröffnung,NOUN,Eröffnung
der,DET,der
45.,ADJ,45.
Berliner,ADJ,Berliner
Seniorenwoche,NOUN,Seniorenwoche
auf,ADP,auf
dem,DET,der
Breitscheidplatz,NOUN,Breitscheidplatz
teil,ADV,teil
und,CCONJ,und
wird,AUX,werden
ein,DET,ein
Grußwort,NOUN,Grußwort
sprechen,VERB,sprechen
.,PUNCT,--
Weitere,ADJ,weit
Grußworte,NOUN,Grußwort
werden,AUX,werden
erwartet,VERB,erwarten
von,ADP,von
der,DET,der
der,DET,der
Senatorin,NOUN,Senatorin
für,ADP,für
Integration,NOUN,Integration
",",PUNCT,--
Arbeit,NOUN,Arbeit
und,CCONJ,und
Soziales,NOUN,Soziales
",",PUNCT,--
Elke,PROPN,Elke
Breitenbach,PROPN,Breitenbach
",",PUNCT,--
dem,DET,der
Präsidenten,NOUN,Präsident
des,DET,der
Abgeordnetenhauses,NOUN,Abgeordnetenhaus
von,ADP,von
Berlin,PROPN,Berlin
",",PUNCT,--
Ralf,PROPN,Ralf
Wieland,PROPN,Wieland
sowie,CCONJ,sowie
von,ADP,von
der,DET,der
Vizepräsidentin,NOUN,Vizepräsidentin
des,DET,der
Deutschen,ADJ,deutsch
Bundestages,NOUN,Bundestag
",",PUNCT,--
Petra,PROPN,Petra
Pau,PROPN,Pau
.,PUNCT,--
Offiziell,ADV,offiziell
eröffnet,VERB,eröffnen
wird,AUX,werden
die,DET,der
Veranstaltung,NOUN,Veranstaltung
durch,ADP,durch
den,DET,der
Veranstalter,NOUN,Veranstalter
des,DET,der
Sozialwerks,NOUN,Sozialwerk
Berlin,PROPN,Berlin
e.V.,X,e.V.
In,ADP,in
der,DET,der
Berliner,ADJ,Berliner
Seniorenwoche,NOUN,Seniorenwoche
stellen,VERB,stellen
sich,PRON,sich
aktive,ADJ,aktiv
Organisationen,NOUN,Organisation
der,DET,der
Senioren-,X,Senior
",",PUNCT,--
Freiwilligen-,X,Freiwillige
",",PUNCT,--
Selbsthilfe-,X,Selbsthilfe
und,CCONJ,und
der,DET,der
pflegenden,ADJ,pflegend
Angehörigenarbeit,NOUN,Angehörigenarbeit
aus,ADP,aus
allen,DET,aller
Bezirken,NOUN,Bezirk
vor,ADP,vor
.,PUNCT,--
Mit,ADP,mit
vielen,DET,vieler
Informationen,NOUN,Information
",",PUNCT,--
Vorführungen,NOUN,Vorführung
",",PUNCT,--
Spiel,NOUN,Spiel
",",PUNCT,--
Tanz,NOUN,Tanz
",",PUNCT,--
Unterhaltung,NOUN,Unterhaltung
und,CCONJ,und
vieles,DET,vieler
andere,PRON,anderer
mehr,ADV,mehr
ist,AUX,sein
für,ADP,für
ein,DET,ein
buntes,ADJ,bunt
Bühnenprogramm,NOUN,Bühnenprogramm
gesorgt,VERB,sorgen
.,PUNCT,--
Das,DET,der
kostenlose,ADJ,kostenlos
Programmheft,NOUN,Programmheft
mit,ADP,mit
allen,DET,aller
Veranstaltungen,NOUN,Veranstaltung
während,ADP,während
der,DET,der
Seniorenwoche,NOUN,Seniorenwoche
ist,AUX,sein
bei,ADP,bei
den,DET,der
Bürgerämtern,NOUN,Bürgerämtern
und,CCONJ,und
Pflegestützpunkten,NOUN,Pflegestützpunkt
der,DET,der
Bezirke,NOUN,Bezirk
sowie,CCONJ,sowie
unter,ADP,unter
http://sewo.senioren-berlin.de,PROPN,http://sewo.senioren-berlin.de
/,PUNCT,--
erhältlich,ADV,erhältlich
.,PUNCT,--
Im,ADP,in
Auftrag,NOUN,Auftrag
Duong,PROPN,Duong
