Token,PoS,Lemma
Kassensicherungsgesetz,NOUN,Kassensicherungsgesetz
:,PUNCT,--
Fristverlängerung,NOUN,Fristverlängerung
bis,ADP,bis
zum,ADP,zu
31.,ADJ,31.
März,NOUN,März
2021,NUM,2021
für,ADP,für
den,DET,der
Einbau,NOUN,Einbau
der,DET,der
technischen,ADJ,technisch
Sicherheitseinrichtung,NOUN,Sicherheitseinrichtung
"
",SPACE,"
"
Klarstellend,ADV,Klarstellend
wird,AUX,werden
darauf,ADV,darauf
hingewiesen,VERB,hinweisen
",",PUNCT,--
dass,SCONJ,dass
die,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Finanzen,NOUN,Finanz
Berliner,ADJ,Berliner
Betrieben,NOUN,Betrieb
bei,ADP,bei
der,DET,der
technischen,ADJ,technisch
Umstellung,NOUN,Umstellung
der,DET,der
Kassensysteme,NOUN,Kassensystem
Corona-bedingt,VERB,Corona-bedingt
weiterhin,ADV,weiterhin
mehr,DET,mehr
Zeit,NOUN,Zeit
gewährt,VERB,gewähren
.,PUNCT,--
Dies,PRON,dieser
gilt,VERB,gelten
jedoch,ADV,jedoch
nicht,PART,nicht
für,ADP,für
Steuerpflichtige,NOUN,steuerpflichtige
",",PUNCT,--
die,PRON,der
bisher,ADV,bisher
untätig,ADV,untätig
geblieben,VERB,bleiben
oder,CCONJ,oder
bereits,ADV,bereits
negativ,ADV,negativ
aufgefallen,VERB,auffallen
sind,AUX,sein
.,PUNCT,--
Die,DET,der
Allgemeine,ADJ,allgemein
Verfügung,NOUN,Verfügung
vom,ADP,von
22.07.2020,NOUN,22.07.2020
veröffentlicht,VERB,veröffentlichen
im,ADP,in
Amtsblatt,NOUN,Amtsblatt
für,ADP,für
Berlin,PROPN,Berlin
ABl,PROPN,ABl
.,PUNCT,--
Nr.,NOUN,Nr.
32,NUM,32
/,PUNCT,--
31.,ADJ,31.
Juli,NOUN,Juli
2020,NUM,2020
",",PUNCT,--
Seite,NOUN,Seite
4141,NUM,4141
",",PUNCT,--
gilt,VERB,gelten
weiterhin,ADV,weiterhin
.,PUNCT,--
Die,DET,der
Allgemeine,ADJ,allgemein
Verfügung,NOUN,Verfügung
sieht,VERB,sehen
vor,ADP,vor
",",PUNCT,--
dass,SCONJ,dass
bestehende,ADJ,bestehend
elektronische,ADJ,elektronisch
