Token,PoS,Lemma
Kostenlose,ADJ,kostenlos
Mieterberatung,NOUN,Mieterberatung
in,ADP,in
Milieuschutzgebieten,NOUN,Milieuschutzgebiet
ab,ADP,ab
sofort,ADV,sofort
wieder,ADV,wieder
möglich,ADV,möglich
"
",SPACE,"
"
Die,DET,der
wöchentliche,ADJ,wöchentlich
kostenlose,ADJ,kostenlos
Mieterberatung,NOUN,Mieterberatung
für,ADP,für
die,DET,der
Mieterinnen,NOUN,Mieterinn
und,CCONJ,und
Mieter,NOUN,Mieter
innerhalb,ADP,innerhalb
der,DET,der
Milieuschutzgebiete,NOUN,Milieuschutzgebiet
des,DET,der
Bezirkes,NOUN,Bezirk
findet,VERB,finden
ab,ADP,ab
sofort,ADV,sofort
wieder,ADV,wieder
jeden,DET,jeder
Mittwoch,NOUN,Mittwoch
zwischen,ADP,zwischen
17:00,PROPN,17:00
und,CCONJ,und
19:00,ADJ,19:00
Uhr,NOUN,Uhr
in,ADP,in
den,DET,der
Räumen,NOUN,Raum
der,DET,der
Galerie,NOUN,Galerie
Kungerkiez,PROPN,Kungerkiez
",",PUNCT,--
Karl-Kunger-Straße,PROPN,Karl-Kunger-Straße
15,NUM,15
",",PUNCT,--
12435,NUM,12435
Berlin,PROPN,Berlin
",",PUNCT,--
statt,ADV,statt
.,PUNCT,--
Die,DET,der
Mieterberatung,NOUN,Mieterberatung
wird,AUX,werden
nun,ADV,nun
zunächst,ADV,zunächst
von,ADP,von
der,DET,der
asum,ADJ,Asum
GmbH,NOUN,GmbH
–,PUNCT,--
Angewandte,NOUN,Angewandte
Sozialforschung,NOUN,Sozialforschung
und,CCONJ,und
urbanes,ADJ,urban
Management,NOUN,Management
durchgeführt,VERB,durchführen
.,PUNCT,--
Kontakt,NOUN,Kontakt
:,PUNCT,--
asum,ADJ,asum
GmbH,NOUN,GmbH
Sonntagstr,PROPN,Sonntagstr
.,PUNCT,--
21,NUM,21
10245,NUM,10245
Berlin,PROPN,Berlin
Tel.,NOUN,Tel.
030,NUM,030
–,PUNCT,--
29,NUM,29
34,NUM,34
31,NUM,31
0,NUM,0
