Token,PoS,Lemma
Deutlich,ADV,deutlich
zu,PART,zu
schnell,ADV,schnell
unterwegs,ADV,unterwegs
"
",SPACE,"
"
Treptow-Köpenick,NOUN,Treptow-Köpenick
/,PUNCT,--
Neukölln,PROPN,Neukölln
Nr.,NOUN,Nr.
0149,NUM,0149
In,ADP,in
der,DET,der
vergangenen,ADJ,vergangen
Nacht,NOUN,Nacht
überprüften,ADJ,überprüft
Polizeikräfte,NOUN,Polizeikraft
einen,DET,ein
Fahrzeugführer,NOUN,Fahrzeugführer
in,ADP,in
Neukölln,PROPN,Neukölln
",",PUNCT,--
weil,SCONJ,weil
dieser,PRON,dieser
deutlich,ADV,deutlich
zu,PART,zu
schnell,ADV,schnell
unterwegs,ADV,unterwegs
war,AUX,sein
.,PUNCT,--
Gegen,ADP,gegen
23.20,NUM,23.20
Uhr,NOUN,Uhr
fiel,VERB,fallen
der,DET,der
Besatzung,NOUN,Besatzung
eines,DET,ein
zivilen,ADJ,zivil
Geschwindigkeitsüberwachungsfahrzeuges,NOUN,Geschwindigkeitsüberwachungsfahrzeug
ein,DET,ein
Mercedes,NOUN,Mercedes
auf,ADP,auf
",",PUNCT,--
der,PRON,der
mit,ADP,mit
deutlich,ADV,deutlich
überhöhter,ADJ,überhöht
Geschwindigkeit,NOUN,Geschwindigkeit
auf,ADP,auf
der,DET,der
BAB,PROPN,BAB
113,NUM,113
in,ADP,in
Fahrtrichtung,NOUN,Fahrtrichtung
Nord,PROPN,Nord
unterwegs,ADV,unterwegs
war,AUX,sein
.,PUNCT,--
An,ADP,an
der,DET,der
Anschlussstelle,NOUN,Anschlussstelle
Adlershof,NOUN,Adlershof
setzen,VERB,setzen
sich,PRON,sich
die,DET,der
Beamten,NOUN,Beamter
mit,ADP,mit
einem,DET,ein
Zivilfahrzeug,NOUN,Zivilfahrzeug
hinter,ADP,hinter
den,DET,der
Wagen,NOUN,Wagen
",",PUNCT,--
der,PRON,der
dort,ADV,dort
schon,ADV,schon
deutlich,ADV,deutlich
schnell,ADV,schnell
den,DET,der
linken,ADJ,linker
Fahrstreifen,NOUN,Fahrstreifen
befuhr,VERB,Befuhr
.,PUNCT,--
Die,DET,der
Polizisten,NOUN,Polizist
filmten,VERB,filmn
den,DET,der
Rest,NOUN,Rest
der,DET,der
Strecke,NOUN,Strecke
und,CCONJ,und
konnten,AUX,können
hier,ADV,hier
eine,DET,ein
vorwerfbare,ADJ,vorwerfbar
Geschwindigkeit,NOUN,Geschwindigkeit
von,ADP,von
185,NUM,185
km,X,km
/,PUNCT,--
h,X,h
statt,ADP,statt
der,DET,der
dort,ADV,dort
erlaubten,ADJ,erlaubt
80,NUM,80
km,NOUN,km
/,PUNCT,--
h,PROPN,h
feststellen,VERB,feststellen
.,PUNCT,--
An,ADP,an
der,DET,der
Anschlussstelle,NOUN,Anschlussstelle
Grenzallee,PROPN,Grenzallee
stoppten,VERB,stoppen
sie,PRON,sie
das,DET,der
Fahrzeug,NOUN,Fahrzeug
und,CCONJ,und
überprüften,VERB,überprüfen
den,DET,der
19-jährigen,ADJ,19-jährig
Fahrzeugführer,NOUN,Fahrzeugführer
",",PUNCT,--
der,PRON,der
erst,ADV,erst
seit,ADP,seit
September,NOUN,September
2022,NUM,2022
im,ADP,in
Besitz,NOUN,Besitz
einer,DET,ein
gültigen,ADJ,gültig
Fahrerlaubnis,NOUN,Fahrerlaubni
ist,AUX,sein
.,PUNCT,--
Auch,ADV,auch
die,DET,der
Erklärung,NOUN,Erklärung
es,PRON,es
„,PUNCT,--
nicht,PART,nicht
gemerkt,VERB,merken
zu,PART,zu
haben,AUX,haben
“,PUNCT,--
schützt,VERB,schützen
den,DET,der
jungen,ADJ,jung
Mann,NOUN,Mann
nicht,PART,nicht
vor,ADP,vor
den,DET,der
zu,PART,zu
erwartenden,ADJ,erwartend
zwei,NUM,zwei
Punkten,NOUN,Punkt
in,ADP,in
Flensburg,PROPN,Flensburg
",",PUNCT,--
drei,NUM,drei
Monaten,NOUN,Monat
Fahrverbot,NOUN,Fahrverbot
und,CCONJ,und
dem,DET,der
Bußgeld,NOUN,Bußgeld
von,ADP,von
mindestens,ADV,mindestens
800,NUM,800
Euro,NOUN,Euro
.,PUNCT,--
