Token,PoS,Lemma
Zwei,NUM,zwei
Ausstellungen,NOUN,Ausstellung
eröffnen,VERB,eröffnen
in,ADP,in
Mittes,ADJ,Mitt
Kultureinrichtungen,NOUN,Kultureinrichtung
"
",SPACE,"
"
Die,DET,der
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
von,ADP,von
Mitte,NOUN,Mitte
",",PUNCT,--
Stefanie,PROPN,Stefanie
Remlinger,PROPN,Remlinger
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Ausstellungseröffnung,NOUN,Ausstellungseröffnung
im,ADP,in
Bärenzwinger,NOUN,Bärenzwinger
Am,ADP,an
2.12.2022,NOUN,2.12.2022
von,ADP,von
17,NUM,17
bis,CCONJ,bis
21,NUM,21
Uhr,NOUN,Uhr
öffnet,VERB,öffnen
der,DET,der
Bärenzwinger,NOUN,Bärenzwinger
in,ADP,in
Zusammenarbeit,NOUN,Zusammenarbeit
mit,ADP,mit
dem,DET,der
Residenzprogramm,NOUN,Residenzprogramm
an•,NOUN,an•
other,PROPN,Other
here,VERB,hern
seine,DET,sein
Türen,NOUN,Tür
für,ADP,für
zwei,NUM,zwei
durch,ADP,durch
einen,DET,ein
Open,NOUN,Open
Call,PROPN,Call
ausgewählte,ADJ,ausgewählt
Künstler*innen,NOUN,Künstler*in
",",PUNCT,--
die,PRON,der
winterfeste,ADJ,winterfe
Projekte,NOUN,Projekt
im,ADP,in
Rahmen,NOUN,Rahmen
einer,DET,ein
Winterresidenz,NOUN,Winterresidenz
umsetzen,VERB,umsetzen
.,PUNCT,--
Über,ADV,über
drei,NUM,drei
Monate,NOUN,Monat
hinweg,ADV,hinweg
entwickeln,VERB,entwickeln
Sujatro,PROPN,Sujatro
Ghosh,PROPN,Ghosh
und,CCONJ,und
Stephanie,NOUN,Stephanie
Imbeau,NOUN,Imbeau
performative,ADJ,performativ
Installationen,NOUN,Installation
und,CCONJ,und
Treffen,NOUN,Treffen
.,PUNCT,--
Sujatro,NOUN,Sujatro
Ghosh,PROPN,Ghosh
ist,AUX,sein
ein,DET,ein
multidisziplinärer,ADJ,multidisziplinär
Künstler,NOUN,Künstler
und,CCONJ,und
Aktivist,NOUN,Aktivist
aus,ADP,aus
Kalkutta,PROPN,Kalkutta
",",PUNCT,--
der,PRON,der
derzeit,ADV,derzeit
in,ADP,in
Berlin,PROPN,Berlin
lebt,VERB,leben
.,PUNCT,--
Seine,DET,sein
Praxis,NOUN,Praxis
versucht,VERB,versuchen
",",PUNCT,--
ein,DET,ein
Gespräch,NOUN,Gespräch
über,ADP,über
soziales,ADJ,sozial
Handeln,NOUN,handeln
und,CCONJ,und
politischen,ADJ,politisch
Protest,NOUN,Protest
zu,PART,zu
initiieren,VERB,initiieren
.,PUNCT,--
Der,DET,der
Winter,NOUN,Winter
ist,AUX,sein
oft,ADV,oft
eine,DET,ein
Zeit,NOUN,Zeit
des,DET,der
Rückzugs,NOUN,Rückzug
",",PUNCT,--
aber,CCONJ,aber
auch,ADV,auch
