Token,PoS,Lemma
Raubmord,PROPN,Raubmord
an,ADP,an
78-jähriger,ADJ,78-jährig
Rentnerin,NOUN,Rentnerin
-,PUNCT,--
Zeugen,NOUN,Zeuge
gesucht,VERB,suchen
"
",SPACE,"
"
Von,ADP,von
ihrem,DET,ihr
15-jährigen,ADJ,15-jährig
Enkel,NOUN,Enkel
ist,AUX,sein
die,DET,der
Russin,NOUN,Russin
Fira,PROPN,Fira
Miller,PROPN,Miller
am,ADP,an
7.,ADJ,7.
Oktober,NOUN,Oktober
2005,NUM,2005
tot,ADV,tot
in,ADP,in
ihrer,DET,ihr
Wohnung,NOUN,Wohnung
in,ADP,in
der,DET,der
Motzstraße,PROPN,Motzstraße
43,NUM,43
in,ADP,in
Schöneberg,PROPN,Schöneberg
gefunden,VERB,finden
worden,AUX,werden
.,PUNCT,--
Nachdem,SCONJ,nachdem
sich,PRON,sich
die,DET,der
78-jährige,ADJ,78-jährig
morgens,ADV,Morgens
bei,ADP,bei
ihren,DET,ihr
Angehörigen,NOUN,angehörige
nicht,PART,nicht
telefonisch,ADV,telefonisch
meldete,VERB,melden
",",PUNCT,--
was,PRON,was
sie,PRON,sie
sonst,ADV,sonst
täglich,ADV,täglich
tat,VERB,tun
",",PUNCT,--
suchte,VERB,suchen
ihr,DET,ihr
Urenkel,NOUN,Urenkel
die,DET,der
im,ADP,in
fünften,ADJ,fünfter
Stock,NOUN,Stock
gelegene,ADJ,gelegen
Zweizimmerwohnung,NOUN,Zweizimmerwohnung
gegen,ADP,gegen
12,NUM,12
Uhr,NOUN,Uhr
30,NUM,30
auf,ADP,auf
.,PUNCT,--
Er,PRON,er
fand,VERB,finden
Fira,PROPN,Fira
Miller,PROPN,Miller
",",PUNCT,--
die,PRON,der
auf,ADP,auf
dem,DET,der
Fußboden,NOUN,Fußboden
des,DET,der
Wohnzimmers,NOUN,Wohnzimmer
lag,VERB,liegen
und,CCONJ,und
alarmierte,NOUN,alarmieren
einen,DET,ein
Notarzt,NOUN,Notarzt
",",PUNCT,--
der,PRON,der
jedoch,ADV,jedoch
nur,ADV,nur
noch,ADV,noch
den,DET,der
Tod,NOUN,Tod
feststellen,VERB,feststellen
konnten,AUX,können
.,PUNCT,--
Eine,DET,ein
Vielzahl,NOUN,Vielzahl
von,ADP,von
Behältnissen,NOUN,Behältnis
in,ADP,in
der,DET,der
Wohnung,NOUN,Wohnung
waren,AUX,sein
geöffnet,VERB,öffnen
und,CCONJ,und
deren,PRON,der
Inhalt,NOUN,Inhalt
auf,ADP,auf
den,DET,der
Boden,NOUN,Boden
geworfen,VERB,werfen
.,PUNCT,--
Offenbar,ADV,offenbar
war,AUX,sein
nach,ADP,nach
Wertsachen,NOUN,Wertsache
gesucht,VERB,suchen
worden,AUX,werden
.,PUNCT,--
Bei,ADP,bei
der,DET,der
gestern,ADV,gestern
