Token,PoS,Lemma
Das,DET,der
Netzwerk,NOUN,Netzwerk
im,ADP,in
Alter,NOUN,Alter
Marzahn-Hellerdorf,PROPN,Marzahn-Hellerdorf
ist,AUX,sein
mit,ADP,mit
neuer,ADJ,neu
Website,NOUN,Website
online,PROPN,Online
"
",SPACE,"
"
Die,DET,der
neuen,ADJ,neu
Internetseiten,NOUN,Internetseit
des,DET,der
Netzwerk,NOUN,Netzwerk
im,ADP,in
Alter,NOUN,Alter
mit,ADP,mit
seinen,DET,sein
Interessenverbünden,NOUN,Interessenverbünd
„,PUNCT,--
Gesundheit,NOUN,Gesundheit
im,ADP,in
Alter,NOUN,Alter
“,PUNCT,--
",",PUNCT,--
„,PUNCT,--
Wohnen,NOUN,wohnen
im,ADP,in
Alter,NOUN,Alter
“,PUNCT,--
und,CCONJ,und
„,PUNCT,--
Aktiv,ADV,Aktiv
im,ADP,in
Alter,NOUN,Alter
“,PUNCT,--
präsentiert,VERB,präsentieren
sich,PRON,sich
im,ADP,in
neuen,ADJ,neu
Layout,NOUN,Layout
.,PUNCT,--
Zum,ADP,zu
Relaunch,NOUN,Relaunch
des,DET,der
Webauftritts,NOUN,Webauftritt
gehörte,VERB,gehören
die,DET,der
grundlegende,ADJ,grundlegend
Überarbeitung,NOUN,Überarbeitung
und,CCONJ,und
Neukonzeption,NOUN,Neukonzeption
der,DET,der
vielfältigen,ADJ,vielfältig
Inhalte,NOUN,Inhalt
/,PUNCT,--
Angebote,NOUN,Angebot
",",PUNCT,--
sowie,CCONJ,sowie
die,DET,der
Orientierung,NOUN,Orientierung
an,ADP,an
neuen,ADJ,neu
technologisch-organisatorischen,ADJ,technologisch-organisatorisch
Aspekten,NOUN,Aspekt
.,PUNCT,--
Besucher,NOUN,Besucher
finden,VERB,finden
auf,ADP,auf
der,DET,der
Startseite,NOUN,Startseite
aktuelle,ADJ,aktuell
Projekte,NOUN,Projekt
des,DET,der
Netzwerks,NOUN,Netzwerk
im,ADP,in
Alter,NOUN,Alter
sowie,CCONJ,sowie
die,DET,der
Dokumentation,NOUN,Dokumentation
des,DET,der
Fachtags,NOUN,Fachtag
„,PUNCT,--
Leben,NOUN,Leben
mit,ADP,mit
Demenz,NOUN,Demenz
kreativ,ADV,kreativ
gestalten,VERB,gestalten
“,PUNCT,--
.,PUNCT,--
Ein,DET,ein
Veranstaltungskalender,NOUN,Veranstaltungskalender
gibt,VERB,geben
eine,DET,ein
Übersicht,NOUN,Übersicht
über,ADP,über
die,DET,der
Sitzungstermine,NOUN,Sitzungstermine
der,DET,der
Arbeitskreise,NOUN,Arbeitskreise
",",PUNCT,--
Verbundsitzungen,NOUN,Verbundsitzung
und,CCONJ,und
Trägerkonferenzen,NOUN,Trägerkonferenze
.,PUNCT,--
