Token,PoS,Lemma
Zwei,NUM,zwei
neue,ADJ,neu
Ausstellungen,NOUN,Ausstellung
im,ADP,in
Schloss,NOUN,Schloss
Biesdorf,PROPN,Biesdorf
ab,ADP,ab
Ende,NOUN,Ende
Februar,NOUN,Februar
2023,NUM,2023
"
",SPACE,"
"
Am,ADP,an
Sonntag,NOUN,Sonntag
",",PUNCT,--
dem,DET,der
26.,ADJ,26.
Februar,NOUN,Februar
2023,NUM,2023
",",PUNCT,--
um,ADP,um
18:00,ADJ,18:00
Uhr,NOUN,Uhr
",",PUNCT,--
eröffnen,VERB,eröffnen
mit,ADP,mit
einer,DET,ein
Vernissage,NOUN,Vernissage
die,DET,der
Ausstellungen,NOUN,Ausstellung
„,PUNCT,--
Point,PROPN,Point
of,PROPN,--
view,PROPN,view
(,PUNCT,--
s,X,s
),PUNCT,--
–,PUNCT,--
Blick,NOUN,Blick
und,CCONJ,und
Richtung,NOUN,Richtung
“,PUNCT,--
im,ADP,in
Ober-,X,Ober
und,CCONJ,und
„,PUNCT,--
Erinnern,NOUN,erinnern
–,PUNCT,--
Malerei,NOUN,Malerei
von,ADP,von
Georg,PROPN,Georg
Weise,PROPN,Weise
“,PUNCT,--
im,ADP,in
Erdgeschoß,NOUN,Erdgeschoß
der,DET,der
Kommunalen,ADJ,kommunal
Galerie,NOUN,Galerie
Schloss,PROPN,Schloss
Biesdorf,PROPN,Biesdorf
.,PUNCT,--
„,PUNCT,--
Point,PROPN,Point
of,PROPN,--
view,PROPN,view
(,PUNCT,--
s,X,s
),PUNCT,--
–,PUNCT,--
Blick,NOUN,Blick
und,CCONJ,und
Richtung“(Obergeschoss,PROPN,Richtung“(Obergeschoss
),PUNCT,--
Arbeiten,NOUN,Arbeit
von,ADP,von
Clemens,PROPN,Clemen
Behr,PROPN,Behr
",",PUNCT,--
Yvon,PROPN,Yvon
Chabrowski,PROPN,Chabrowski
",",PUNCT,--
Margret,PROPN,Margret
Eicher,PROPN,Eicher
",",PUNCT,--
Andreas,PROPN,Andreas
Fasbender,PROPN,Fasbender
",",PUNCT,--
Jürgen,PROPN,Jürgen
Gerhard,PROPN,Gerhard
",",PUNCT,--
Thomas,PROPN,Thomas
Heidolph,PROPN,Heidolph
",",PUNCT,--
Isabel,PROPN,Isabel
Kerkermeier,PROPN,Kerkermeier
",",PUNCT,--
Mischa,PROPN,Mischa
Leinkauf,PROPN,Leinkauf
",",PUNCT,--
Miriam,PROPN,Miriam
Lenk,PROPN,Lenk
",",PUNCT,--
Michael,PROPN,Michael
H.,PROPN,H.
Rohde,PROPN,Rohde
",",PUNCT,--
Bodo,PROPN,Bodo
Rott,PROPN,Rott
",",PUNCT,--
Hansjörg,PROPN,Hansjörg
Schneider,PROPN,Schneider
",",PUNCT,--
Julia,PROPN,Julia
Ziegler,PROPN,Ziegler
und,CCONJ,und
Rolf,PROPN,Rolf
Xago,PROPN,Xago
Schröder,PROPN,Schröder
Die,DET,der
Ausstellung,NOUN,Ausstellung
„,PUNCT,--
Point,PROPN,Point
of,PROPN,--
view,PROPN,view
(,PUNCT,--
s,X,s
),PUNCT,--
–,PUNCT,--
Blick,NOUN,Blick
und,CCONJ,und
Richtung,NOUN,Richtung
“,PUNCT,--
zeigt,VERB,zeigen
in,ADP,in
elf,NUM,elf
zeitgenössischen,ADJ,zeitgenössisch
künstlerischen,ADJ,künstlerisch
Positionen,NOUN,Position
diverse,ADJ,diverser
Ansichten,NOUN,Ansicht
",",PUNCT,--
Standpunkte,NOUN,Standpunkt
",",PUNCT,--
Perspektiven,NOUN,Perspektive
und,CCONJ,und
Blickrichtungen,NOUN,Blickrichtunge
–,PUNCT,--
