Token,PoS,Lemma
Pressekonferenz,NOUN,Pressekonferenz
zum,ADP,zu
Kampagnenauftakt,NOUN,Kampagnenauftakt
„,PUNCT,--
Berlin,PROPN,Berlin
steht,VERB,stehen
an,ADP,an
der,DET,der
Seite,NOUN,Seite
von,ADP,von
Betroffenen,NOUN,betroffener
rechter,ADJ,rechter
Gewalt,NOUN,Gewalt
“,PUNCT,--
"
",SPACE,"
"
In,ADP,in
Berlin,PROPN,Berlin
ist,AUX,sein
die,DET,der
Zahl,NOUN,Zahl
rechter,ADJ,Rechter
",",PUNCT,--
rassistischer,ADV,rassistisch
und,CCONJ,und
anderer,ADJ,anderer
menschenverachtender,ADJ,menschenverachtend
Angriffe,NOUN,Angriff
nach,ADP,nach
einem,DET,ein
starken,ADJ,stark
Anstieg,NOUN,Anstieg
in,ADP,in
den,DET,der
letzten,ADJ,letzter
fünf,NUM,fünf
Jahren,NOUN,Jahr
weiter,ADV,weiter
auf,ADP,auf
hohem,ADJ,hoch
Niveau,NOUN,Niveau
",",PUNCT,--
wie,SCONJ,wie
Statistiken,NOUN,Statistik
von,ADP,von
Opferberatungsstellen,NOUN,Opferberatungsstelle
und,CCONJ,und
anderen,ADJ,anderer
unabhängigen,ADJ,unabhängig
Einrichtungen,NOUN,Einrichtung
zeigen,VERB,zeigen
.,PUNCT,--
Justizsenator,NOUN,Justizsenator
Dr.,NOUN,Dr.
Dirk,PROPN,Dirk
Behrendt,PROPN,Behrendt
und,CCONJ,und
Anetta,PROPN,Anetta
Kahane,PROPN,Kahane
",",PUNCT,--
Vorsitzende,NOUN,vorsitzend
der,DET,der
Amadeu,NOUN,Amadeu
Antonio,PROPN,Antonio
Stiftung,PROPN,Stiftung
",",PUNCT,--
laden,VERB,laden
am,ADP,an
kommenden,ADJ,kommend
Montag,NOUN,Montag
ins,ADP,in
Rote,ADJ,rot
Rathaus,NOUN,Rathaus
",",PUNCT,--
um,SCONJ,um
die,DET,der
stadtweite,ADJ,stadtweit
Kampagne,NOUN,Kampagne
„,PUNCT,--
Berlin,PROPN,Berlin
steht,VERB,stehen
an,ADP,an
der,DET,der
Seite,NOUN,Seite
von,ADP,von
Betroffenen,NOUN,betroffener
rechter,ADJ,recht
Gewalt,NOUN,Gewalt
“,PUNCT,--
vorzustellen,VERB,vorstellen
:,PUNCT,--
Montag,NOUN,Montag
",",PUNCT,--
19.,ADJ,19.
November,NOUN,November
2018,NUM,2018
um,ADP,um
10:30,NOUN,10:30
Uhr,NOUN,Uhr
Rotes,ADJ,Rot
Rathaus,NOUN,Rathaus
",",PUNCT,--
Raum,NOUN,Raum
319,NUM,319
",",PUNCT,--
Jüdenstraße,NOUN,Jüdenstraße
1,NUM,1
",",PUNCT,--
10178,NUM,10178
Berlin,PROPN,Berlin
Stadtweite,ADJ,stadtweit
Plakatierung,NOUN,Plakatierung
",",PUNCT,--
Printanzeigen,NOUN,Printanzeige
und,CCONJ,und
