Token,PoS,Lemma
Schaukasten,NOUN,Schaukasten
der,DET,der
Berliner,ADJ,Berliner
Energiewende,NOUN,Energiewende
:,PUNCT,--
Aktionswoche,ADJ,aktionswoch
„,PUNCT,--
Berlin,PROPN,Berlin
spart,VERB,sparen
Energie,NOUN,Energie
“,PUNCT,--
startet,VERB,starten
"
",SPACE,"
"
Heute,ADV,heute
startet,VERB,starten
die,DET,der
diesjährige,ADJ,diesjährig
Aktionswoche,NOUN,Aktionswoche
„,PUNCT,--
Berlin,PROPN,Berlin
spart,VERB,sparen
Energie,NOUN,Energie
“,PUNCT,--
.,PUNCT,--
Bereits,ADV,bereits
zum,ADP,zu
achten,ADJ,achter
Mal,NOUN,Mal
zeigt,VERB,zeigen
Berlin,PROPN,Berlin
wieder,ADV,wieder
die,DET,der
gesamte,ADJ,gesamt
Bandbreite,NOUN,Bandbreite
an,ADP,an
Innovationen,NOUN,Innovation
",",PUNCT,--
Technologien,NOUN,Technologie
und,CCONJ,und
Praxisprojekten,NOUN,Praxisprojekt
und,CCONJ,und
bietet,VERB,bieten
ein,DET,ein
Diskussionsforum,NOUN,Diskussionsforum
für,ADP,für
Potenziale,NOUN,Potenziale
der,DET,der
Energiewende,NOUN,Energiewende
in,ADP,in
der,DET,der
Hauptstadt,NOUN,Hauptstadt
.,PUNCT,--
Noch,ADV,noch
bis,ADP,bis
Samstag,NOUN,Samstag
",",PUNCT,--
den,DET,der
9.,ADJ,9.
November,NOUN,November
",",PUNCT,--
können,AUX,können
Fachleute,NOUN,Fachleute
und,CCONJ,und
interessierte,ADJ,interessiert
Bürgerinnen,NOUN,Bürgerin
und,CCONJ,und
Bürger,NOUN,Bürger
erfolgreiche,ADJ,erfolgreich
Energiewende-Projekte,NOUN,Energiewende-Projekt
vieler,DET,vieler
Institutionen,NOUN,Institution
in,ADP,in
Berlin,PROPN,Berlin
besichtigen,VERB,besichtigen
.,PUNCT,--
Bei,ADP,bei
Exkursionen,NOUN,Exkursion
und,CCONJ,und
Projektbesuchen,NOUN,Projektbesuch
erhalten,VERB,erhalten
sie,PRON,sie
Einblicke,NOUN,Einblick
",",PUNCT,--
profitieren,VERB,profitieren
von,ADP,von
Praxiserfahrungen,NOUN,Praxiserfahrung
oder,CCONJ,oder
können,AUX,können
sich,PRON,sich
mit,ADP,mit
beteiligten,ADJ,beteiligt
Fachleuten,NOUN,Fachleute
austauschen,VERB,austauschen
.,PUNCT,--
Auf,ADP,auf
vielen,DET,vieler
Veranstaltungen,NOUN,Veranstaltung
",",PUNCT,--
Podien,PROPN,Podie
und,CCONJ,und
in,ADP,in
Workshops,NOUN,Workshop
kann,AUX,können
außerdem,ADV,außerdem
Theoriewissen,NOUN,Theoriewiss
gewonnen,VERB,gewinnen
oder,CCONJ,oder
über,ADP,über
Energiewende,NOUN,Energiewende
und,CCONJ,und
Klimaschutz,NOUN,Klimaschutz
fachlich,ADV,fachlich
wie,CCONJ,wie
politisch,ADV,politisch
diskutiert,VERB,diskutieren
werden,AUX,werden
.,PUNCT,--
Zahlreiche,ADJ,zahlreich
Berliner,ADJ,Berliner
Akteur*innen,NOUN,Akteur*inn
aus,ADP,aus
den,DET,der
Bereichen,NOUN,Bereich
Bauen,NOUN,bauen
",",PUNCT,--
Wohnen,NOUN,wohnen
",",PUNCT,--
Energie,NOUN,Energie
und,CCONJ,und
Umwelt,NOUN,Umwelt
beteiligen,VERB,beteiligen
sich,PRON,sich
mit,ADP,mit
teils,ADV,teils
exklusiven,ADJ,exklusiv
Einblicken,NOUN,Einblick
hinter,ADP,hinter
die,DET,der
Kulissen,NOUN,Kulisse
ihrer,DET,ihr
eigenen,ADJ,eigen
Maßnahmen,NOUN,Maßnahme
für,ADP,für
eine,DET,ein
klimaneutrale,ADJ,klimaneutral
Stadt,NOUN,Stadt
bis,ADP,bis
2050.,ADV,2050.
Rund,ADV,rund
40,NUM,40
Institutionen,NOUN,Institution
sind,AUX,sein
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
dabei,ADV,dabei
",",PUNCT,--
darunter,ADV,darunter
auch,ADV,auch
wieder,ADV,wieder
viele,DET,vieler
öffentliche,ADJ,öffentlich
Einrichtungen,NOUN,Einrichtung
und,CCONJ,und
Infrastrukturunternehmen,NOUN,Infrastrukturunternehme
sowie,CCONJ,sowie
Umweltverbände,NOUN,Umweltverband
",",PUNCT,--
aber,CCONJ,aber
auch,ADV,auch
Energiedienstleister,NOUN,Energiedienstleister
oder,CCONJ,oder
Wohnungsunternehmen,NOUN,Wohnungsunternehmen
.,PUNCT,--
Auch,ADV,auch
das,DET,der
Berliner,ADJ,Berliner
ImpulsE-Programm,NOUN,ImpulsE-Programm
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Umwelt,NOUN,Umwelt
",",PUNCT,--
Verkehr,NOUN,Verkehr
und,CCONJ,und
Klimaschutz,NOUN,Klimaschutz
ist,AUX,sein
mit,ADP,mit
Exkursionen,NOUN,Exkursione
zu,ADP,zu
den,DET,der
Themen,NOUN,Thema
Klimafolgenanpassung,NOUN,Klimafolgenanpassung
",",PUNCT,--
High-End-Energietechnik,PROPN,High-End-Energietechnik
sowie,CCONJ,sowie
zu,ADP,zu
historischen,ADJ,historisch
Gebäuden,NOUN,Gebäude
im,ADP,in
Programm,NOUN,Programm
vertreten,VERB,vertreten
.,PUNCT,--
Zudem,ADV,zudem
diskutieren,VERB,diskutieren
Expert*innen,NOUN,Expert*inn
im,ADP,in
Rahmen,NOUN,Rahmen
einer,DET,ein
Fachveranstaltung,NOUN,Fachveranstaltung
über,ADP,über
