Token,PoS,Lemma
Marlene,ADJ,Marlene
Dietrich,PROPN,Dietrich
-,PUNCT,--
die,DET,der
leidenschaftliche,ADJ,leidenschaftlich
Diva,NOUN,Diva
:,PUNCT,--
ein,DET,ein
musikalisch-literarisches,ADJ,musikalisch-literarisch
Programm,NOUN,Programm
am,ADP,an
29.03.2019,PROPN,29.03.2019
in,ADP,in
der,DET,der
Freizeitstätte,NOUN,Freizeitstätt
Süd,NOUN,Süd
"
",SPACE,"
"
Musikalisch-literarisches,ADJ,Musikalisch-literarisch
Programm,NOUN,Programm
mit,ADP,mit
Cora,PROPN,Cora
Chillcott,PROPN,Chillcott
(,PUNCT,--
vokal,ADV,vokal
),PUNCT,--
und,CCONJ,und
Volker,PROPN,Volker
Jaekel,PROPN,Jaekel
(,PUNCT,--
piano,PROPN,Piano
),PUNCT,--
.,PUNCT,--
Marlene,PROPN,marlen
Dietrich,PROPN,Dietrich
",",PUNCT,--
Verkörperung,NOUN,Verkörperung
der,DET,der
femme,NOUN,femm
fatale,VERB,fatale
",",PUNCT,--
war,AUX,sein
wie,ADP,wie
ihre,DET,ihr
Filmfiguren,NOUN,Filmfigure
zeitlebens,ADV,zeitlebens
eine,DET,ein
moderne,ADJ,modern
",",PUNCT,--
unabhängige,ADJ,unabhängig
",",PUNCT,--
sich,PRON,sich
selbst,ADV,selbst
treu,ADV,treu
bleibende,ADJ,bleibend
Frau,NOUN,Frau
",",PUNCT,--
die,PRON,der
sich,PRON,sich
von,ADP,von
verführerisch-weiblich,ADV,verführerisch-weiblich
bis,ADP,bis
androgyn-männlich,NOUN,androgyn-männlich
selbstbewusst,VERB,selbstbewussen
in,ADP,in
Szene,NOUN,Szene
setzte,VERB,setzen
.,PUNCT,--
Sie,PRON,sie
war,AUX,sein
auch,ADV,auch
für,ADP,für
ihre,DET,ihr
unzähligen,ADJ,unzählig
amourösen,ADJ,amourös
Beziehungen,NOUN,Beziehung
zu,ADP,zu
Schauspielgrößen,NOUN,Schauspielgröß
",",PUNCT,--
bekannten,ADJ,bekannt
Literaten,NOUN,Literat
–,PUNCT,--
wie,ADP,wie
Ernest,PROPN,Ernest
Hemingway,PROPN,Hemingway
",",PUNCT,--
Erich,PROPN,Erich
Maria,PROPN,Maria
Remarque,PROPN,Remarque
",",PUNCT,--
Yul,PROPN,Yul
Brynner,PROPN,Brynner
",",PUNCT,--
Frank,PROPN,Frank
Sinatra,PROPN,Sinatra
und,CCONJ,und
Jean,PROPN,Jean
Gabin,PROPN,Gabin
–,PUNCT,--
sowie,CCONJ,sowie
für,ADP,für
ihre,DET,ihr
Liebschaften,NOUN,Liebschaft
zu,ADP,zu
Frauen,NOUN,Frau
–,PUNCT,--
wie,ADP,wie
Edith,PROPN,Edith
Piaf,PROPN,Piaf
–,PUNCT,--
berühmt,ADV,berühmt
und,CCONJ,und
sollte,AUX,sollen
sie,PRON,sie
zum,ADP,zu
Vorbild,NOUN,Vorbild
für,ADP,für
beide,DET,beide
Geschlechter,NOUN,Geschlecht
machen,VERB,machen
.,PUNCT,--
Freuen,VERB,Freuen
Sie,PRON,sie
sich,PRON,sich
auf,ADP,auf
illustre,DET,illustre
Anekdoten,NOUN,Anekdote
",",PUNCT,--
die,PRON,der
musikalisch,ADV,musikalisch
von,ADP,von
Schlagern,NOUN,Schlager
und,CCONJ,und
Chansons,NOUN,Chanson
der,DET,der
großen,ADJ,groß
Diva,NOUN,Diva
umrahmt,VERB,umrahmt
werden,AUX,werden
!,PUNCT,--
Ort,NOUN,Ort
:,PUNCT,--
Freizeitstätte,NOUN,Freizeitstätt
Süd,NOUN,Süd
",",PUNCT,--
Teltower,PROPN,Teltower
Damm,PROPN,Damm
226,NUM,226
",",PUNCT,--
14167,NUM,14167
Berlin,PROPN,Berlin
",",PUNCT,--
Tel.,NOUN,Tel.
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
84,NUM,84
50,NUM,50
77,NUM,77
60,NUM,60
(,PUNCT,--
telefonische,ADJ,telefonisch
Voranmeldung,NOUN,Voranmeldung
empfohlen,VERB,empfehlen
),PUNCT,--
Termin,NOUN,Termin
:,PUNCT,--
29.03.2019,ADJ,29.03.2019
Einlass,PROPN,Einlass
:,PUNCT,--
14:00,ADJ,14:00
Uhr,NOUN,Uhr
Beginn,NOUN,Beginn
:,PUNCT,--
15:00,PROPN,15:00
Uhr,NOUN,Uhr
Kosten,NOUN,Kosten
:,PUNCT,--
Kostenbeitrag,NOUN,Kostenbeitrag
:,PUNCT,--
"4,00",NUM,"4,00"
€,NOUN,€
Anmeldung,NOUN,Anmeldung
:,PUNCT,--
Anmeldung,NOUN,Anmeldung
empfohlen,VERB,empfehlen
