Token,PoS,Lemma
Werner-Stöck,ADJ,Werner-Stöck
Gedächtniswanderung,NOUN,Gedächtniswanderung
der,DET,der
Marzahner,NOUN,Marzahner
und,CCONJ,und
Hellersdorfer,NOUN,Hellersdorfer
Gartenfreunde,NOUN,Gartenfreund
durch,ADP,durch
die,DET,der
grüne,ADJ,grün
Wasserlandschaft,NOUN,Wasserlandschaft
Kaulsdorfs,NOUN,Kaulsdorf
am,ADP,an
26.05.,NOUN,26.05.
–,PUNCT,--
wer,PRON,wer
wandert,VERB,wandern
mit,ADP,mit
?,PUNCT,--
"
",SPACE,"
"
Die,DET,der
Werner-Stöck,ADJ,Werner-Stöck
Gedächtniswanderung,NOUN,Gedächtniswanderung
der,DET,der
Marzahner,NOUN,Marzahner
und,CCONJ,und
Hellersdorfer,NOUN,Hellersdorfer
Gartenfreunde,NOUN,Gartenfreund
führt,VERB,führen
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
durch,ADP,durch
das,DET,der
südliche,ADJ,südlich
Wuhletal,NOUN,Wuhletal
.,PUNCT,--
Am,ADP,an
Sonntag,NOUN,Sonntag
",",PUNCT,--
dem,DET,der
26.,ADJ,26.
Mai,NOUN,Mai
um,ADP,um
10:00,ADJ,10:00
Uhr,NOUN,Uhr
treffen,VERB,treffen
sich,PRON,sich
die,DET,der
Wander-,X,Wander
und,CCONJ,und
Naturfreunde,NOUN,Naturfreund
am,ADP,an
U-Bahnhof,NOUN,U-Bahnhof
Biesdorf-Süd,NOUN,Biesdorf-Süd
(,PUNCT,--
Linie,NOUN,Linie
U5,PROPN,U5
),PUNCT,--
.,PUNCT,--
Die,DET,der
wie,ADP,wie
im,ADP,in
Vorjahr,NOUN,Vorjahr
von,ADP,von
Herrn,NOUN,Herr
Noske,NOUN,Noske
(,PUNCT,--
Umwelt-,X,Umwelt
und,CCONJ,und
Naturschutzamt,NOUN,Naturschutzamt
),PUNCT,--
und,CCONJ,und
Herrn,NOUN,Herr
Bauer,NOUN,Bauer
geführte,ADJ,geführt
Wanderung,NOUN,Wanderung
beginnt,VERB,beginnen
an,ADP,an
der,DET,der
KGA,PROPN,KGA
“,PUNCT,--
Klein-Biesdorf,PROPN,Klein-Biesdorf
“,PUNCT,--
",",PUNCT,--
macht,VERB,machen
bekannt,ADV,bekannt
mit,ADP,mit
der,DET,der
Regenreinigungsanlage,NOUN,Regenreinigungsanlage
am,ADP,an
Biesdorfer,NOUN,Biesdorfer
Baggersee,PROPN,Baggersee
und,CCONJ,und
führt,VERB,führen
entlang,ADP,entlang
der,DET,der
Schmetterlingswiesen,NOUN,Schmetterlingswiese
durch,ADP,durch
das,DET,der
Landschaftsschutzgebiet,NOUN,Landschaftsschutzgebiet
Kaulsdorfer,NOUN,Kaulsdorfer
Seen,NOUN,See
.,PUNCT,--
Die,DET,der
Wanderer,NOUN,Wanderer
lernen,VERB,lernen
das,DET,der
Wasserwerk,NOUN,Wasserwerk
Kaulsdorf,PROPN,Kaulsdorf
kennen,VERB,kennen
und,CCONJ,und
nach,ADP,nach
einem,DET,ein
Rundgang,NOUN,Rundgang
durch,ADP,durch
die,DET,der
KGA,PROPN,KGA
„,PUNCT,--
Kaulsdorfer,ADJ,Kaulsdorfer
Busch,NOUN,Busch
“,PUNCT,--
bietet,VERB,bieten
sich,PRON,sich
bei,ADP,bei
hoffentlich,ADV,hoffentlich
sehr,ADV,sehr
schönem,ADJ,schön
Wetter,NOUN,Wetter
der,DET,der
Ausklang,NOUN,Ausklang
der,DET,der
Wanderung,NOUN,Wanderung
zur,ADP,zu
Mittagszeit,NOUN,Mittagszeit
im,ADP,in
und,CCONJ,und
am,ADP,an
Vereinsheim,NOUN,Vereinsheim
der,DET,der
KGA,PROPN,KGA
mit,ADP,mit
gastronomischer,ADJ,gastronomisch
Versorgung,NOUN,Versorgung
an,ADP,an
.,PUNCT,--
Die,DET,der
Heimfahrt,NOUN,Heimfahrt
von,ADP,von
dort,ADV,dort
ist,AUX,sein
mit,ADP,mit
dem,DET,der
Bus,NOUN,Bus
164,NUM,164
in,ADP,in
Richtung,NOUN,Richtung
S-Bhf,ADP,S-Bhf
Köpenick,NOUN,Köpenick
oder,CCONJ,oder
Kaulsdorf,PROPN,Kaulsdorf
möglich,ADV,möglich
.,PUNCT,--
Weitere,ADJ,weit
Infos,NOUN,Infos
unter,ADP,unter
Tel.,NOUN,Tel.
:,PUNCT,--
5,NUM,5
45,NUM,45
31,NUM,31
63,NUM,63
