Token,PoS,Lemma
Runder,ADJ,Rund
Tisch,NOUN,Tisch
Steglitz-Mitte,NOUN,Steglitz-Mitte
am,PART,am
28.03.2019,PROPN,28.03.2019
:,PUNCT,--
Der,DET,der
Hermann-Ehlers-Platz,NOUN,Hermann-Ehlers-Platz
soll,AUX,sollen
schöner,ADV,schön
werden,AUX,werden
!,PUNCT,--
Ihre,DET,ihr
Ideen,NOUN,Idee
sind,AUX,sein
gefragt,VERB,fragen
"
",SPACE,"
"
Er,PRON,er
liegt,VERB,liegen
im,ADP,in
Herzen,NOUN,Herzen
von,ADP,von
Steglitz,PROPN,Steglitz
",",PUNCT,--
ist,AUX,sein
aber,ADV,aber
kein,DET,kein
Ort,NOUN,Ort
",",PUNCT,--
der,PRON,der
zum,ADP,zu
Verweilen,NOUN,Verweil
einlädt,VERB,einladen
:,PUNCT,--
der,DET,der
Hermann-Ehlers-Platz,NOUN,Hermann-Ehlers-Platz
vor,ADP,vor
dem,DET,der
Rathaus,NOUN,Rathaus
Steglitz,PROPN,Steglitz
.,PUNCT,--
Anwohner,NOUN,Anwohner
beschreiben,VERB,beschreiben
ihn,PRON,ihn
oft,ADV,oft
als,ADP,als
unbehaglich,ADV,unbehaglich
und,CCONJ,und
verdreckt,VERB,verdrecken
",",PUNCT,--
andere,PRON,anderer
überqueren,VERB,überqueren
ihn,PRON,ihn
einfach,ADV,einfach
nur,ADV,nur
eilig,ADV,eilig
.,PUNCT,--
Als,ADP,als
Folge,NOUN,Folge
eines,DET,ein
BVV-Beschlusses,NOUN,BVV-Beschluss
wurde,AUX,werden
daher,ADV,daher
im,ADP,in
letzten,ADJ,letzter
Jahr,NOUN,Jahr
einstimmig,ADV,einstimmig
die,DET,der
Umgestaltung,NOUN,Umgestaltung
des,DET,der
Kleinods,NOUN,Kleinod
beschlossen,VERB,beschließen
und,CCONJ,und
ein,DET,ein
Ideenwettbewerb,NOUN,Ideenwettbewerb
ausgerufen,VERB,ausrufen
.,PUNCT,--
Jetzt,ADV,jetzt
sind,AUX,sein
Sie,PRON,sie
am,ADP,an
Zug,NOUN,Zug
!,PUNCT,--
Welche,DET,welcher
Ideen,NOUN,Idee
haben,VERB,haben
Sie,PRON,sie
für,ADP,für
den,DET,der
Hermann-Ehlers-Platz,NOUN,Hermann-Ehlers-Platz
?,PUNCT,--
Das,PRON,der
möchten,AUX,möchten
wir,PRON,wir
gemeinsam,ADV,gemeinsam
mit,ADP,mit
Ihnen,PRON,ihnen
und,CCONJ,und
Corina,PROPN,Corina
Wagner,PROPN,Wagner
(,PUNCT,--
Geschäftsstelle,NOUN,Geschäftsstelle
des,DET,der
Präventionsbeirates,NOUN,Präventionsbeirat
",",PUNCT,--
verantwortlich,ADV,verantwortlich
für,ADP,für
den,DET,der
Ideenwettbewerb,NOUN,Ideenwettbewerb
),PUNCT,--
wissen,VERB,wissen
.,PUNCT,--
Eingeladen,VERB,Eingeladen
sind,AUX,sein
außerdem,ADV,außerdem
Vertreter,NOUN,Vertreter
der,DET,der
Parteien,NOUN,Partei
",",PUNCT,--
von,ADP,von
Polizei,NOUN,Polizei
",",PUNCT,--
Ordnungsamt,NOUN,Ordnungsamt
und,CCONJ,und
Verwaltung,NOUN,Verwaltung
sowie,CCONJ,sowie
Gewerbetreibende,NOUN,Gewerbetreibende
.,PUNCT,--
Wir,PRON,wir
freuen,VERB,freuen
uns,PRON,sich
auf,ADP,auf
Sie,PRON,sie
und,CCONJ,und
Ihre,DET,ihr
Anregungen,NOUN,Anregung
sowie,CCONJ,sowie
auf,ADP,auf
all,DET,all
die,DET,der
anderen,ADJ,anderer
Themen,NOUN,Thema
",",PUNCT,--
die,PRON,der
Sie,PRON,sie
beschäftigen,VERB,beschäftigen
.,PUNCT,--
Wir,PRON,wir
bringen,VERB,bringen
Sie,PRON,sie
dann,ADV,dann
in,ADP,in
den,DET,der
Präventionsbeirat,NOUN,Präventionsbeirat
ein,ADV,ein
.,PUNCT,--
Eine,DET,ein
Veranstaltung,NOUN,Veranstaltung
des,DET,der
Runden,ADJ,rund
Tisches,NOUN,Tisch
Steglitz-Mitte,NOUN,Steglitz-Mitte
/,PUNCT,--
DRK,PROPN,DRK
Südwest,PROPN,Südwest
gGmbH,NOUN,gGmbH
in,ADP,in
Kooperation,NOUN,Kooperation
mit,ADP,mit
der,DET,der
Ingeborg-Drewitz-Bibliothek,NOUN,Ingeborg-Drewitz-Bibliothek
.,PUNCT,--
Termin,NOUN,Termin
:,PUNCT,--
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
28.03.2019,ADV,28.03.2019
",",PUNCT,--
um,ADP,um
18:00,ADJ,18:00
Uhr,NOUN,Uhr
Ort,NOUN,Ort
:,PUNCT,--
Stadtbibliothek,PROPN,Stadtbibliothek
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
",",PUNCT,--
Grunewaldstr,PROPN,Grunewaldstr
.,PUNCT,--
3,NUM,3
",",PUNCT,--
12165,NUM,12165
Berlin,PROPN,Berlin
Eintritt,NOUN,Eintritt
:,PUNCT,--
frei,ADV,frei
.,PUNCT,--
Ohne,ADP,ohne
Voranmeldung,NOUN,Voranmeldung
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
:,PUNCT,--
Thomas,PROPN,Thomas
Luthmann,PROPN,Luthmann
",",PUNCT,--
DRK,PROPN,DRK
Südwest,PROPN,Südwest
gGmbH,PROPN,gGmbH
",",PUNCT,--
Tel.,NOUN,Tel.
(,PUNCT,--
030,NUM,030
),PUNCT,--
790,NUM,790
113,NUM,113
31,NUM,31
