Token,PoS,Lemma
Neue,ADJ,neu
Kurse,NOUN,Kurs
und,CCONJ,und
Instrumentenkarussell,NOUN,Instrumentenkarussell
an,ADP,an
der,DET,der
Hans-Werner-Henze-Musikschule,NOUN,Hans-Werner-Henze-Musikschule
"
",SPACE,"
"
Die,DET,der
Musikschule,NOUN,Musikschule
bietet,VERB,bieten
mit,ADP,mit
Beginn,NOUN,Beginn
des,DET,der
neuen,ADJ,neu
Schuljahres,NOUN,Schuljahr
2020,NUM,2020
/,PUNCT,--
21,NUM,21
Kurse,NOUN,Kurs
unterschiedlichster,ADJ,unterschiedlichst
Art,NOUN,Art
an,ADP,an
.,PUNCT,--
Neben,ADP,neben
den,DET,der
schon,ADV,schon
etablierten,ADJ,etabliert
Eltern-Kind-Kursen,NOUN,Eltern-Kind-Kursen
für,ADP,für
Kinder,NOUN,Kind
von,ADP,von
anderthalb,NUM,anderthalb
bis,CCONJ,bis
drei,NUM,drei
Jahren,NOUN,Jahr
",",PUNCT,--
Musikalischer,NOUN,Musikalischer
Früherziehung,NOUN,Früherziehung
und,CCONJ,und
Grundausbildung,NOUN,Grundausbildung
für,ADP,für
Kinder,NOUN,Kind
von,ADP,von
vier,NUM,vier
bis,CCONJ,bis
sechs,NUM,sechs
Jahren,NOUN,Jahr
",",PUNCT,--
werden,AUX,werden
nun,ADV,nun
auch,ADV,auch
Babykurse,NOUN,Babykurs
",",PUNCT,--
Musik,NOUN,Musik
in,ADP,in
der,DET,der
Schwangerschaft,NOUN,Schwangerschaft
und,CCONJ,und
Musiktherapie,NOUN,Musiktherapie
angeboten,VERB,anbieten
.,PUNCT,--
Das,DET,der
reichhaltige,ADJ,reichhaltig
Angebot,NOUN,Angebot
und,CCONJ,und
die,DET,der
Schwerpunkte,NOUN,Schwerpunkt
dieser,DET,dieser
Kurse,NOUN,Kurs
entnehmen,VERB,entnehmen
Interessierte,NOUN,Interessierte
der,DET,der
Internetseite,NOUN,Internetseite
unter,ADP,unter
www.marzahn-hellersdorf-musikschule.de,X,www.marzahn-hellersdorf-musikschule.de
.,PUNCT,--
Auch,ADV,auch
ein,DET,ein
drittes,ADJ,dritter
Instrumentenkarussell,NOUN,Instrumentenkarussell
wird,AUX,werden
ab,ADP,ab
Montag,NOUN,Montag
",",PUNCT,--
dem,DET,der
10.,ADJ,10.
August,NOUN,August
2020,NUM,2020
",",PUNCT,--
dann,ADV,dann
um,ADP,um
17.45,NUM,17.45
Uhr,NOUN,Uhr
",",PUNCT,--
starten,VERB,starten
.,PUNCT,--
Die,DET,der
Besonderheit,NOUN,Besonderheit
ist,AUX,sein
",",PUNCT,--
dass,SCONJ,dass
dieses,DET,dieser
Karussell,NOUN,Karussell
für,ADP,für
Teilnehmerinnen,NOUN,Teilnehmerinn
und,CCONJ,und
Teilnehmer,NOUN,Teilnehmer
ab,ADP,ab
neun,NUM,neun
Jahre,NOUN,Jahr
startet,VERB,starten
und,CCONJ,und
unter,ADP,unter
anderem,PRON,anderer
verschiedene,ADJ,verschieden
Blasinstrumente,NOUN,Blasinstrumente
vorstellt,VERB,vorstellen
",",PUNCT,--
die,PRON,der
ausprobiert,VERB,ausprobieren
werden,AUX,werden
können,AUX,können
.,PUNCT,--
Die,DET,der
Musikschule,NOUN,Musikschule
sichert,VERB,sichern
den,DET,der
Kursteilnehmenden,NOUN,Kursteilnehmenden
auch,ADV,auch
in,ADP,in
der,DET,der
Corona-Zeit,NOUN,Corona-Zeit
ein,DET,ein
höchstes,ADJ,höchst
Maß,NOUN,Maß
an,ADP,an
Sicherheit,NOUN,Sicherheit
zu,ADP,zu
.,PUNCT,--
So,ADV,so
werden,AUX,werden
die,DET,der
jeweiligen,ADJ,jeweilig
Gruppenstärken,NOUN,Gruppenstärk
den,DET,der
jeweiligen,ADJ,jeweilig
aktuellen,ADJ,aktuell
Regelungen,NOUN,Regelung
angepasst,VERB,angepasst
.,PUNCT,--
Anmeldungen,NOUN,Anmeldung
bitte,ADV,bitte
unter,ADP,unter
www.marzahn-hellersdorf-musikschule.de,PROPN,www.marzahn-hellersdorf-musikschule.de
(,PUNCT,--
Service,NOUN,Service
",",PUNCT,--
Anmeldung,NOUN,Anmeldung
),PUNCT,--
oder,CCONJ,oder
individuelle,ADJ,individuell
Beratung,NOUN,Beratung
unter,ADP,unter
030,NUM,030
90293,NUM,90293
5761.,PUNCT,5761.
