Token,PoS,Lemma
„,PUNCT,--
Amazonien,PROPN,Amazonien
–,PUNCT,--
der,DET,der
größte,ADJ,groß
Regenwald,NOUN,Regenwald
der,DET,der
Erde,NOUN,Erde
und,CCONJ,und
wir,PRON,wir
“,PUNCT,--
-,PUNCT,--
Open-Air-Ausstellung,NOUN,Open-Air-Ausstellung
am,ADP,an
S-Bhf,NOUN,S-Bhf
.,PUNCT,--
Friedrichstraße,PROPN,Friedrichstraße
"
",SPACE,"
"
Die,DET,der
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
von,ADP,von
Mitte,NOUN,Mitte
",",PUNCT,--
Stefanie,PROPN,Stefanie
Remlinger,PROPN,Remlinger
",",PUNCT,--
informiert,VERB,informieren
:,PUNCT,--
Im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Fairen,NOUN,Fair
Woche,NOUN,Woche
2024,NUM,2024
zeigt,VERB,zeigen
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Mitte,NOUN,Mitte
in,ADP,in
Kooperation,NOUN,Kooperation
mit,ADP,mit
der,DET,der
Aktionsgemeinschaft,NOUN,Aktionsgemeinschaft
Solidarische,ADJ,solidarisch
Welt,NOUN,Welt
e.V.,X,e.V.
(,PUNCT,--
ASW,PROPN,ASW
),PUNCT,--
die,DET,der
Ausstellung,NOUN,Ausstellung
„,PUNCT,--
Amazonien,PROPN,Amazonien
–,PUNCT,--
der,DET,der
größte,ADJ,groß
Regenwald,NOUN,Regenwald
der,DET,der
Erde,NOUN,Erde
und,CCONJ,und
wir,PRON,wir
“,PUNCT,--
.,PUNCT,--
Die,DET,der
Open-Air-Ausstellung,NOUN,Open-Air-Ausstellung
(,PUNCT,--
18.09.,PUNCT,18.09.
bis,ADP,bis
15.10.24,NUM,15.10.24
),PUNCT,--
soll,AUX,sollen
das,DET,der
Bewusstsein,NOUN,Bewusstsein
für,ADP,für
die,DET,der
Bedeutung,NOUN,Bedeutung
des,DET,der
Amazonasregenwaldes,NOUN,Amazonasregenwald
für,ADP,für
das,DET,der
weltweite,ADJ,weltweit
Klima,NOUN,Klima
stärken,VERB,stärken
und,CCONJ,und
einen,DET,ein
Blick,NOUN,Blick
auf,ADP,auf
aktuelle,ADJ,aktuell
Bedrohungen,NOUN,Bedrohung
