Token,PoS,Lemma
Bezirksamt,NOUN,bezirksamt
will,AUX,wollen
Müllsünder*innen,NOUN,Müllsünder*inn
zukünftig,ADV,zukünftig
härter,ADV,hart
bestrafen,VERB,bestrafen
"
",SPACE,"
"
Wer,PRON,wer
seinen,DET,sein
Müll,NOUN,Müll
nicht,PART,nicht
ordentlich,ADV,ordentlich
entsorgt,VERB,entsorgen
",",PUNCT,--
sondern,CCONJ,sondern
ihn,PRON,ihn
achtlos,ADV,achtlos
wegwirft,VERB,wegwirfen
oder,CCONJ,oder
auf,ADP,auf
der,DET,der
Straße,NOUN,Straße
oder,CCONJ,oder
in,ADP,in
Grünanlagen,NOUN,Grünanlage
abstellt,VERB,abstellt
",",PUNCT,--
muss,PROPN,muss
künftig,ADV,künftig
eher,ADV,eher
mit,ADP,mit
einer,DET,ein
Anzeige,NOUN,Anzeige
durch,ADP,durch
das,DET,der
Ordnungsamt,NOUN,Ordnungsamt
rechnen,VERB,rechnen
.,PUNCT,--
Hierzu,ADV,hierzu
hat,AUX,haben
unser,DET,unser
Ordnungsamt,NOUN,Ordnungsamt
Stellen,NOUN,Stelle
für,ADP,für
sogenannte,ADJ,sogenannter
„,PUNCT,--
Waste,NOUN,Waste
Watcher,NOUN,Watcher
“,PUNCT,--
eingerichtet,VERB,einrichten
.,PUNCT,--
Sie,PRON,sie
sollen,AUX,sollen
die,DET,der
Verursacher*innen,NOUN,Verursacher*in
von,ADP,von
illegalen,ADJ,illegal
Verunreinigungen,NOUN,Verunreinigung
bzw.,CCONJ,bzw.
Müllablagerungen,NOUN,Müllablagerung
ermitteln,VERB,ermitteln
",",PUNCT,--
sie,PRON,sie
jeweils,ADV,jeweils
mit,ADP,mit
dem,DET,der
Verstoß,NOUN,Verstoß
konfrontieren,VERB,konfrontieren
und,CCONJ,und
anschließend,ADV,anschließend
eine,DET,ein
Anzeige,NOUN,Anzeige
aufnehmen,VERB,aufnehmen
.,PUNCT,--
Auch,ADV,auch
für,ADP,für
das,DET,der
Wegwerfen,NOUN,wegwerfen
von,ADP,von
Lebensmittelresten,NOUN,Lebensmittelrest
",",PUNCT,--
Brötchentüten,NOUN,Brötchentüt
",",PUNCT,--
Kaffeebechern,NOUN,Kaffeebecher
",",PUNCT,--
Plastikverpackungen,NOUN,Plastikverpackungen
",",PUNCT,--
Kronkorken,NOUN,Kronkork
",",PUNCT,--
Kaugummis,NOUN,Kaugummi
und,CCONJ,und
Zigarettenresten,NOUN,Zigarettenrest
sowie,CCONJ,sowie
das,DET,der
Liegenlassen,NOUN,Liegenlassen
von,ADP,von
Hundekot,NOUN,Hundekot
drohen,VERB,drohen
Verwarnungs-,X,Verwarnung
und,CCONJ,und
Bußgelder,NOUN,Bußgeld
ab,ADP,ab
20,NUM,20
Euro,NOUN,Euro
aufwärts,ADV,aufwärts
.,PUNCT,--
Durch,ADP,durch
das,DET,der
Wegwerfen,NOUN,wegwerfen
von,ADP,von
Zigarettenfiltern,NOUN,Zigarettenfilter
können,AUX,können
zum,ADP,zu
Beispiel,NOUN,Beispiel
Giftstoffe,NOUN,Giftstoff
in,ADP,in
die,DET,der
Umwelt,NOUN,Umwelt
gelangen,VERB,gelangen
",",PUNCT,--
bevor,SCONJ,bevor
die,DET,der
Stadtreinigung,NOUN,Stadtreinigung
sie,PRON,sie
entfernen,VERB,entfernen
kann,AUX,können
.,PUNCT,--
Das,DET,der
Ordnungsamt,NOUN,Ordnungsamt
reagiert,VERB,reagieren
damit,ADV,damit
auch,ADV,auch
auf,ADP,auf
eine,DET,ein
Vielzahl,NOUN,Vielzahl
von,ADP,von
Beschwerden,NOUN,Beschwerde
in,ADP,in
seinem,DET,sein
Portal,NOUN,Portal
„,PUNCT,--
Ordnungsamt,PROPN,Ordnungsamt
Online,PROPN,Online
“,PUNCT,--
.,PUNCT,--
Die,DET,der
Erhebung,NOUN,Erhebung
von,ADP,von
Bußgeldern,NOUN,Bußgeld
ist,AUX,sein
dabei,ADV,dabei
nicht,PART,nicht
Selbstzweck,NOUN,Selbstzweck
",",PUNCT,--
vielmehr,ADV,vielmehr
geht,VERB,gehen
es,PRON,es
um,ADP,um
mehr,DET,mehr
Sauberkeit,NOUN,Sauberkeit
im,ADP,in
Interesse,NOUN,Interesse
der,DET,der
Bevölkerung,NOUN,Bevölkerung
.,PUNCT,--
Die,DET,der
Mitarbeiter*innen,NOUN,Mitarbeiter*inn
werden,AUX,werden
daher,ADV,daher
auch,ADV,auch
aufklärend,ADV,aufklärend
wirken,VERB,wirken
und,CCONJ,und
auf,ADP,auf
legale,ADJ,legal
Entsorgungsmöglichkeiten,NOUN,Entsorgungsmöglichkeit
hinweisen,VERB,hinweisen
.,PUNCT,--
Ansprechpartner,NOUN,Ansprechpartner
Joachim,PROPN,Joachim
Wenz,PROPN,Wenz
Leiter,NOUN,Leiter
des,DET,der
Ordnungsamtes,NOUN,Ordnungsamt
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,-
2185,NUM,2185
E-Mail,NOUN,E-Mail
:,PUNCT,--
joachim.wenz@ba-fk.berlin.de,PROPN,joachim.wenz@ba-fk.berlin.de
