Token,PoS,Lemma
Pressekonferenz,NOUN,Pressekonferenz
am,ADP,an
10.09.,NOUN,10.09.
:,PUNCT,--
Das,DET,der
halbe,ADJ,halb
CineStar,PROPN,CineStar
wird,AUX,werden
Kletterwald,PROPN,Kletterwald
"
",SPACE,"
"
Sehr,ADV,sehr
geehrte,ADJ,geehrt
Kolleginnen,NOUN,Kollegin
und,CCONJ,und
Kollegen,NOUN,Kollege
",",PUNCT,--
zur,ADP,zu
Pressekonferenz,NOUN,Pressekonferenz
am,ADP,an
10.09.,NOUN,10.09.
",",PUNCT,--
11:00,NOUN,11:00
Uhr,NOUN,Uhr
mit,ADP,mit
anschließender,ADJ,anschließend
kleiner,ADJ,klein
Showvorführung,NOUN,Showvorführung
sind,AUX,sein
Sie,PRON,sie
hiermit,ADV,hiermit
herzlich,ADV,herzlich
auf,ADP,auf
die,DET,der
Baustelle,NOUN,Baustelle
des,DET,der
Bergwerk,NOUN,Bergwerk
Berlin,PROPN,Berlin
",",PUNCT,--
Kurt-Weill-Gasse,PROPN,Kurt-Weill-Gasse
7,NUM,7
",",PUNCT,--
12627,NUM,12627
Berlin,PROPN,Berlin
",",PUNCT,--
im,ADP,in
CineStar,PROPN,CineStar
",",PUNCT,--
zu,PART,zu
folgender,ADJ,folgend
Thematik,NOUN,Thematik
eingeladen,VERB,einladen
:,PUNCT,--
Am,PART,an
26.09.2012,NOUN,26.09.2012
wird,AUX,werden
einhergehend,ADV,einhergehend
mit,ADP,mit
der,DET,der
Eröffnung,NOUN,Eröffnung
des,DET,der
BERGWERK,PROPN,BERGWERK
Berlin,PROPN,Berlin
(,PUNCT,--
www.bergwerk-berlin.de,PROPN,www.bergwerk-berlin.de
),PUNCT,--
",",PUNCT,--
dem,DET,der
ersten,ADJ,erster
Indoor-Kletterwald,NOUN,Indoor-Kletterwald
Berlins,PROPN,Berlin
",",PUNCT,--
die,DET,der
„,PUNCT,--
Gala,NOUN,Gala
der,DET,der
Zukunft,NOUN,Zukunft
“,PUNCT,--
–,PUNCT,--
die,DET,der
innovativste,ADJ,innovativst
Show,NOUN,Show
des,DET,der
Jahres,NOUN,Jahr
im,ADP,in
innovativsten,ADJ,innovativst
Projekt,NOUN,Projekt
der,DET,der
Stadt,NOUN,Stadt
–,PUNCT,--
unter,ADP,unter
prominenter,ADJ,prominent
Beteiligung,NOUN,Beteiligung
und,CCONJ,und
der,DET,der
Schirmherrschaft,NOUN,Schirmherrschaft
des,DET,der
Bezirksbürgermeisters,NOUN,Bezirksbürgermeister
",",PUNCT,--
Stefan,PROPN,Stefan
Komoß,PROPN,Komoß
",",PUNCT,--
sowie,CCONJ,sowie
von,ADP,von
Arthur,PROPN,Arthur
Abraham,PROPN,Abraham
stattfinden,VERB,stattfinden
.,PUNCT,--
Diese,DET,dieser
Gala,NOUN,Gala
dient,VERB,dienen
in,ADP,in
einem,DET,ein
ebenfalls,ADV,ebenfalls
neuartigen,ADJ,neuartig
Fundraising-Prinzip,NOUN,Fundraising-Prinzip
dem,DET,der
Kinderprojekt,NOUN,Kinderprojekt
„,PUNCT,--
Kinder,NOUN,Kind
lernen,VERB,lernen
von,ADP,von
Profis,NOUN,Profi
“,PUNCT,--
",",PUNCT,--
einer,DET,ein
Kooperation,NOUN,Kooperation
zwischen,ADP,zwischen
aktiven,ADJ,aktiv
und,CCONJ,und
ehemaligen,ADJ,ehemalig
Profitänzern,NOUN,Profitänzer
(,PUNCT,--
u.,ADP,u.
a.,PRON,a.
Deutsches,ADJ,Deutsche
Fernsehballett,NOUN,Fernsehballett
",",PUNCT,--
Friedrichstadtpalast,PROPN,Friedrichstadtpalast
Berlin,PROPN,Berlin
",",PUNCT,--
Deutsche,ADJ,deutsch
Staatsoper,NOUN,Staatsoper
…,PUNCT,--
),PUNCT,--
mit,ADP,mit
der,DET,der
JAO,PROPN,JAO
gGmbH,NOUN,gGmbH
(,PUNCT,--
www.jao-berlin.de,NOUN,www.jao-berlin.de
",",PUNCT,--
Träger,NOUN,Träger
von,ADP,von
Kindertages-,X,Kindertag
und,CCONJ,und
Freizeiteinrichtungen,NOUN,Freizeiteinrichtung
),PUNCT,--
",",PUNCT,--
zu,ADP,zu
Gute,NOUN,gut
kommen,VERB,kommen
.,PUNCT,--
Initiator,NOUN,Initiator
und,CCONJ,und
Organisator,NOUN,Organisator
der,DET,der
Veranstaltung,NOUN,Veranstaltung
sowie,CCONJ,sowie
Projektträger,NOUN,Projektträger
ist,AUX,sein
der,DET,der
Verein,NOUN,Verein
Friends4friends,PROPN,Friends4friend
e.V.,NOUN,e.V.
(,PUNCT,--
www.f4fev.org,PROPN,www.f4fev.org
),PUNCT,--
Informationen,NOUN,Information
zum,ADP,zu
Projekt,NOUN,Projekt
",",PUNCT,--
zur,ADP,zu
Gala,NOUN,Gala
",",PUNCT,--
zu,ADP,zu
den,DET,der
einzelnen,ADJ,einzeln
Partnern,NOUN,Partner
und,CCONJ,und
zur,ADP,zu
prominenten,ADJ,prominent
Gästeliste,NOUN,Gästeliste
