Token,PoS,Lemma
16.02.2019,PROPN,16.02.2019
:,PUNCT,--
Berlin,PROPN,Berlin
sagt,VERB,sagen
Danke,PROPN,Danke
!,PUNCT,--
"
",SPACE,"
"
Am,ADP,an
16.,ADJ,16.
Februar,NOUN,Februar
2019,NUM,2019
findet,VERB,finden
wieder,ADV,wieder
der,DET,der
Aktionstag,NOUN,Aktionstag
„,PUNCT,--
Berlin,PROPN,Berlin
sagt,VERB,sagen
Danke,NOUN,Danke
“,PUNCT,--
statt,ADV,statt
.,PUNCT,--
Damit,ADV,damit
würdigt,VERB,würdigen
der,DET,der
Berliner,ADJ,Berliner
Senat,NOUN,Senat
und,CCONJ,und
das,DET,der
Abgeordnetenhaus,NOUN,Abgeordnetenhaus
von,ADP,von
Berlin,PROPN,Berlin
sowie,CCONJ,sowie
zahlreiche,ADJ,zahlreich
Partner,NOUN,Partner
die,DET,der
freiwillig,ADV,freiwillig
engagierten,ADJ,engagiert
Berlinerinnen,NOUN,Berlinerin
und,CCONJ,und
Berliner,ADJ,Berliner
.,PUNCT,--
Im,ADP,in
Mittelpunkt,NOUN,Mittelpunkt
des,DET,der
Aktionstages,NOUN,Aktionstag
steht,VERB,stehen
",",PUNCT,--
dass,SCONJ,dass
viele,DET,vieler
Einrichtungen,NOUN,Einrichtung
den,DET,der
Ehrenamtlichen,NOUN,Ehrenamtlichen
ein,DET,ein
sichtbares,ADJ,sichtbar
Dankeschön,NOUN,Dankeschön
für,ADP,für
ihre,DET,ihr
ehrenamtliche,ADJ,ehrenamtlich
Tätigkeit,NOUN,Tätigkeit
bereiten,VERB,bereiten
.,PUNCT,--
Mit,ADP,mit
kostenlosen,ADJ,kostenlos
Führungen,NOUN,Führung
",",PUNCT,--
Veranstaltungen,NOUN,Veranstaltung
",",PUNCT,--
freiem,ADJ,frei
Eintritt,NOUN,Eintritt
oder,CCONJ,oder
Kontingenten,NOUN,Kontingent
an,ADP,an
Freikarten,NOUN,Freikart
kann,AUX,können
der,DET,der
Aktionstag,NOUN,Aktionstag
genutzt,VERB,nutzen
werden,AUX,werden
.,PUNCT,--
Auch,ADV,auch
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Treptow-Köpenick,PROPN,Treptow-Köpenick
unterstützt,VERB,unterstützen
den,DET,der
Aktionstag,NOUN,Aktionstag
.,PUNCT,--
So,ADV,so
stellen,VERB,stellen
die,DET,der
beiden,DET,beide
Mittelpunktbibliotheken,NOUN,Mittelpunktbibliothek
Treptow-Köpenicks,PROPN,Treptow-Köpenick
Menschen,NOUN,Mensch
",",PUNCT,--
die,PRON,der
ihr,DET,ihr
ehrenamtliches,ADJ,ehrenamtlich
Engagement,NOUN,Engagement
nachweisen,VERB,nachweisen
",",PUNCT,--
am,ADP,an
16.02.2019,PROPN,16.02.2019
kostenlos,ADV,kostenlos
einen,DET,ein
Bibliotheksausweis,NOUN,Bibliotheksausweis
für,ADP,für
ein,DET,ein
Jahr,NOUN,Jahr
bereit,ADV,bereit
.,PUNCT,--
Darüber,ADV,darüber
hinaus,ADP,hinaus
bietet,VERB,bieten
die,DET,der
VHS,PROPN,VHS
Treptow-Köpenick,PROPN,Treptow-Köpenick
in,ADP,in
Kooperation,NOUN,Kooperation
mit,ADP,mit
dem,DET,der
STERNENFISCHER,NOUN,STERNENFISCHER
Freiwilligenzentrum,NOUN,Freiwilligenzentrum
entgeltfreie,ADJ,entgeltfrei
Kurse,NOUN,Kurs
für,ADP,für
ehrenamtlich,ADV,ehrenamtlich
Tätige,NOUN,Tätig
an,ADP,an
.,PUNCT,--
02.03.2019,PROPN,02.03.2019
–,PUNCT,--
Biografiearbeit,NOUN,Biografiearbeit
im,ADP,in
Ehrenamt,NOUN,Ehrenamt
TK-1060-F,PROPN,TK-1060-F
Baumschulenweg,NOUN,Baumschulenweg
VHS,PROPN,VHS
Lernzentrum,PROPN,Lernzentrum
·,PROPN,·
Baumschulenstraße,PROPN,Baumschulenstraße
79,NUM,79
-,NUM,-
81,NUM,81
·,X,·
Sa,NOUN,Sa
10:00,NUM,10:00
bis,ADP,bis
16:00,NOUN,16:00
Uhr,NOUN,Uhr
entgeltfrei,ADV,entgeltfrei
·,NOUN,·
8,NUM,8
UE,X,UE
·,NOUN,·
7,NUM,7
-,PUNCT,--
15,NUM,15
Plätze,NOUN,Platz
Zur,ADP,zu
Anmeldung,NOUN,Anmeldung
27.03.2019,VERB,27.03.2019
–,PUNCT,--
“,PUNCT,--
Wege,NOUN,Weg
zur,ADP,zu
Gelassenheit,NOUN,Gelassenheit
“,PUNCT,--
Stressbewältigung,NOUN,Stressbewältigung
und,CCONJ,und
Selbstfürsorge,PROPN,Selbstfürsorge
im,ADP,in
Ehrenamt,NOUN,Ehrenamt
