Token,PoS,Lemma
Eichenprozessionsspinner,NOUN,Eichenprozessionsspinner
in,ADP,in
Karlshorst,PROPN,Karlshorst
entdeckt,VERB,entdecken
"
",SPACE,"
"
In,ADP,in
der,DET,der
Kleingartenanlage,NOUN,Kleingartenanlage
Stallwiese,PROPN,Stallwiese
e.V.,X,e.V.
",",PUNCT,--
Hoher,ADJ,Hoher
Wallgraben,NOUN,Wallgrabe
49,NUM,49
in,ADP,in
10318,NUM,10318
Berlin-Karlshorst,PROPN,Berlin-Karlshorst
",",PUNCT,--
sind,AUX,sein
Eichenprozessionsspinner,NOUN,Eichenprozessionsspinner
entdeckt,VERB,entdecken
worden,AUX,werden
.,PUNCT,--
Die,DET,der
Kleingartenanlage,NOUN,Kleingartenanlage
ist,AUX,sein
dafür,ADV,dafür
zuständig,ADV,zuständig
",",PUNCT,--
die,DET,der
Eichenprozessionsspinner,NOUN,Eichenprozessionsspinner
(,PUNCT,--
EPS,PROPN,EPS
),PUNCT,--
zu,PART,zu
beseitigen,VERB,beseitigen
.,PUNCT,--
Besucherinnen,NOUN,Besucherin
und,CCONJ,und
Besucher,NOUN,Besucher
der,DET,der
Kleingartenanlage,NOUN,Kleingartenanlage
werden,AUX,werden
gebeten,VERB,bitten
",",PUNCT,--
die,DET,der
betroffenen,ADJ,betroffen
Bereiche,NOUN,Bereich
nach,ADP,nach
Möglichkeit,NOUN,Möglichkeit
zu,PART,zu
meiden,VERB,meiden
und,CCONJ,und
die,DET,der
Gespinstnester,NOUN,Gespinstnester
nicht,PART,nicht
zu,PART,zu
berühren,VERB,berühren
",",PUNCT,--
um,SCONJ,um
gesundheitliche,ADJ,gesundheitlich
Gefährdungen,NOUN,Gefährdung
auszuschließen,VERB,ausschließen
.,PUNCT,--
Der,DET,der
Kontakt,NOUN,Kontakt
mit,ADP,mit
den,DET,der
Härchen,NOUN,Härche
der,DET,der
Schmetterlingsraupen,NOUN,Schmetterlingsraupe
kann,AUX,können
zu,ADP,zu
Hautentzündungen,NOUN,Hautentzündunge
",",PUNCT,--
