Token,PoS,Lemma
Ausstellungseröffnung,NOUN,Ausstellungseröffnung
am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
28.,ADJ,28.
März,NOUN,März
:,PUNCT,--
Hannelore,PROPN,Hannelore
Teutsch,PROPN,Teutsch
&,CCONJ,&
Reinhard,PROPN,Reinhard
Jacob,PROPN,Jacob
"
",SPACE,"
"
„,PUNCT,--
Nach,ADP,nach
den,DET,der
Veduten,NOUN,Vedut
“,PUNCT,--
nennt,VERB,nennen
die,DET,der
Malerin,NOUN,Malerin
Hannelore,PROPN,Hannelore
Teutsch,ADV,Teutsch
die,DET,der
Ausstellung,NOUN,Ausstellung
ihrer,DET,ihr
Arbeiten,NOUN,Arbeit
",",PUNCT,--
die,PRON,der
zusammen,ADV,zusammen
mit,ADP,mit
plastischen,ADJ,plastisch
Miniaturen,NOUN,Miniatur
und,CCONJ,und
Arbeiten,NOUN,Arbeit
zur,ADP,zu
Architektur,NOUN,Architektur
von,ADP,von
Reinhard,PROPN,Reinhard
Jacob,PROPN,Jacob
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
100,NUM,100
zu,PART,zu
sehen,VERB,sehen
sind,AUX,sein
.,PUNCT,--
*,NOUN,*
Zur,ADP,zu
Vernissage,NOUN,Vernissage
am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
28.,ADJ,28.
März,NOUN,März
",",PUNCT,--
um,ADP,um
19,NUM,19
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
an,ADP,an
der,DET,der
Konrad-Wolf-Straße,PROPN,Konrad-Wolf-Straße
99,NUM,99
spricht,VERB,sprechen
Prof.,NOUN,Prof.
Klaus,PROPN,Klaus
Hammer,PROPN,Hammer
.,PUNCT,--
Die,DET,der
Ausstellung,NOUN,Ausstellung
ist,AUX,sein
vom,ADP,von
29.,ADJ,29.
März,NOUN,März
bis,ADP,bis
13.,ADJ,13.
Mai,NOUN,Mai
2018,NUM,2018
zu,PART,zu
sehen,VERB,sehen
.,PUNCT,--
Der,DET,der
Eintritt,NOUN,Eintritt
ist,AUX,sein
frei,ADV,frei
.,PUNCT,--
*,NOUN,*
Hannelore,PROPN,Hannelore
Teutsch,PROPN,Teutsch
",",PUNCT,--
1942,NUM,1942
in,ADP,in
Berlin,PROPN,Berlin
geboren,VERB,gebären
",",PUNCT,--
absolvierte,VERB,absolvieren
von,ADP,von
1958,NUM,1958
bis,ADP,bis
1961,NUM,1961
eine,DET,ein
Lehre,NOUN,Lehre
als,ADP,als
Gebrauchswerberin,NOUN,Gebrauchswerberin
in,ADP,in
Potsdam,PROPN,Potsdam
und,CCONJ,und
studierte,VERB,studieren
von,ADP,von
1962,NUM,1962
bis,ADP,bis
1965,NUM,1965
Gebrauchsgrafik,NOUN,Gebrauchsgrafik
an,ADP,an
der,DET,der
Fachschule,NOUN,Fachschule
für,ADP,für
Angewandte,NOUN,Angewandte
Kunst,NOUN,Kunst
in,ADP,in
Berlin-Schöneweide,PROPN,Berlin-Schöneweide
.,PUNCT,--
Bis,ADP,bis
1977,NUM,1977
arbeitete,VERB,arbeiten
sie,PRON,sie
als,ADP,als
Typografin,NOUN,Typografin
",",PUNCT,--
Zeichnerin,NOUN,Zeichnerin
und,CCONJ,und
Buchgestalterin,NOUN,Buchgestalterin
in,ADP,in
Berliner,ADJ,Berliner
Verlagen,NOUN,Verlag
und,CCONJ,und
ist,AUX,sein
seitdem,ADV,seitdem
freiberuflich,ADV,freiberuflich
als,ADP,als
Malerin,NOUN,Malerin
und,CCONJ,und
Grafikerin,NOUN,Grafikerin
tätig,ADV,tätig
.,PUNCT,--
Hannelore,PROPN,Hannelore
Teutsch,ADV,Teutsch
lebt,VERB,leben
und,CCONJ,und
arbeitet,VERB,arbeiten
in,ADP,in
Zepernick,NOUN,Zepernick
/,PUNCT,--
Panketal,NOUN,Panketal
.,PUNCT,--
Reinhard,PROPN,Reinhard
Jacob,PROPN,Jacob
",",PUNCT,--
1951,NUM,1951
in,ADP,in
Steinach,PROPN,Steinach
/,PUNCT,--
Thüringen,PROPN,Thüringen
geboren,VERB,gebären
",",PUNCT,--
studierte,VERB,studieren
von,ADP,von
1969,NUM,1969
bis,ADP,bis
1977,NUM,1977
Bildhauerei,NOUN,Bildhauerei
an,ADP,an
der,DET,der
Kunsthochschule,NOUN,Kunsthochschule
Berlin,PROPN,Berlin
Weißensee,PROPN,Weißensee
",",PUNCT,--
war,AUX,sein
danach,ADV,danach
Assistent,NOUN,Assistent
an,ADP,an
der,DET,der
Kunsthochschule,NOUN,Kunsthochschule
und,CCONJ,und
arbeitet,VERB,arbeiten
seit,ADP,seit
1978,NUM,1978
freischaffend,ADV,freischaffend
in,ADP,in
Berlin,PROPN,Berlin
",",PUNCT,--
seit,ADP,seit
1998,NUM,1998
in,ADP,in
Zepernick,NOUN,Zepernick
/,PUNCT,--
Panketal,NOUN,Panketal
.,PUNCT,--
Er,PRON,er
erhielt,VERB,erhalten
1980,NUM,1980
den,DET,der
Gustav-Weidanz-Preis,NOUN,Gustav-Weidanz-Preis
für,ADP,für
Bildhauerei,NOUN,Bildhauerei
.,PUNCT,--
1999,NUM,1999
gründete,VERB,gründen
er,PRON,er
das,DET,der
PAN,PROPN,PAN
–,PUNCT,-
Atelier,NOUN,Atelier
für,ADP,für
Gestaltung,NOUN,Gestaltung
.,PUNCT,--
Veranstaltungen,NOUN,Veranstaltung
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
15.,ADJ,15.
März,NOUN,März
",",PUNCT,--
19.30,NUM,19.30
Uhr,NOUN,Uhr
:,PUNCT,--
Große,ADJ,groß
Namen,NOUN,Name
der,DET,der
Kunst,NOUN,Kunst
:,PUNCT,--
„,PUNCT,--
Pierre-Auguste,PROPN,Pierre-Auguste
Renoir,PROPN,Renoir
.,PUNCT,--
Die,DET,der
Frauen,NOUN,Frau
",",PUNCT,--
das,DET,der
Licht,NOUN,Licht
und,CCONJ,und
die,DET,der
Lebenslust,NOUN,Lebenslust
“,PUNCT,--
",",PUNCT,--
Vortrag,NOUN,Vortrag
mit,ADP,mit
Bildern,NOUN,Bild
mit,ADP,mit
der,DET,der
Kunsthistorikerin,NOUN,Kunsthistorikerin
Dr.,NOUN,Dr.
Gerhild,PROPN,Gerhild
Komander,PROPN,Komander
",",PUNCT,--
Eintritt,NOUN,Eintritt
:,PUNCT,--
zwei,NUM,zwei
",",PUNCT,--
ermäßigt,VERB,ermäßigen
ein,DET,ein
Euro,NOUN,Euro
Sonntag,NOUN,Sonntag
",",PUNCT,--
18.,ADJ,18.
März,NOUN,März
",",PUNCT,--
15.30,NUM,15.30
Uhr,NOUN,Uhr
:,PUNCT,--
„,PUNCT,--
Hans,PROPN,Hans
im,ADP,in
Glück,NOUN,Glück
“,PUNCT,--
",",PUNCT,--
Puppentheater,NOUN,Puppentheater
mit,ADP,mit
dem,DET,der
Puppen-Musik-Theater,NOUN,Puppen-Musik-Theater
Martin,PROPN,Martin
Lenz,PROPN,Lenz
",",PUNCT,--
Eintritt,NOUN,Eintritt
:,PUNCT,--
"2,50",NUM,"2,50"
Euro,NOUN,Euro
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
21.,ADJ,21.
März,NOUN,März
",",PUNCT,--
19:30,PROPN,19:30
Uhr,NOUN,Uhr
:,PUNCT,--
„,PUNCT,--
Forty,X,Forty
Eight,PROPN,Eight
Crash,PROPN,Crash
“,PUNCT,--
",",PUNCT,--
Lieder,NOUN,Lied
und,CCONJ,und
Texte,NOUN,Text
aus,ADP,aus
der,DET,der
Revolution,NOUN,Revolution
von,ADP,von
1848,NUM,1848
mit,ADP,mit
Stefan,PROPN,Stefan
Körbel,PROPN,Körbel
und,CCONJ,und
Michael,PROPN,Michael
Letz,PROPN,Letz
",",PUNCT,--
Eintritt,NOUN,Eintritt
:,PUNCT,--
vier,NUM,vier
",",PUNCT,--
ermäßigt,VERB,ermäßigen
drei,NUM,drei
Euro,NOUN,Euro
Galerie,NOUN,Galerie
100,NUM,100
&,CCONJ,&
Kunstverleih,NOUN,Kunstverleih
|,NUM,|
Konrad-Wolf-Straße,PROPN,Konrad-Wolf-Straße
99,NUM,99
|,NUM,|
13055,NUM,13055
Berlin,PROPN,Berlin
|,NUM,|
Telefon,NOUN,Telefon
:,PUNCT,--
030,NUM,030
971,NUM,971
11,NUM,11
03,NUM,03
