Token,PoS,Lemma
Bürgerinitiative,NOUN,Bürgerinitiative
„,PUNCT,--
Hellersdorf,PROPN,Hellersdorf
hilft,VERB,helfen
“,PUNCT,--
erhielt,VERB,erhalten
„,PUNCT,--
Preis,NOUN,Preis
für,ADP,für
Zivilcourage,NOUN,Zivilcourage
gegen,ADP,gegen
Rechtsradikalismus,NOUN,Rechtsradikalismus
",",PUNCT,--
Antisemitismus,NOUN,Antisemitismus
und,CCONJ,und
Rassismus,NOUN,Rassismus
“,PUNCT,--
"
",SPACE,"
"
Videobeitrag,NOUN,Videobeitrag
aus,ADP,aus
der,DET,der
Abendschau,NOUN,Abendschau
vom,ADP,von
29.,ADJ,29.
Oktober,NOUN,Oktober
