Token,PoS,Lemma
Interkulturelle,ADJ,Interkulturelle
Woche,NOUN,Woche
2022,NUM,2022
–,PUNCT,--
Veranstaltungen,NOUN,Veranstaltung
anmelden,VERB,anmelden
!,PUNCT,--
"
",SPACE,"
"
Wir,PRON,wir
möchten,AUX,möchten
Sie,PRON,sie
herzlich,ADV,herzlich
einladen,VERB,einladen
",",PUNCT,--
sich,PRON,sich
an,ADP,an
der,DET,der
48.,ADJ,48.
Interkulturellen,NOUN,Interkulturell
Woche,NOUN,Woche
(,PUNCT,--
IKW,PROPN,IKW
),PUNCT,--
2022,NUM,2022
zu,PART,zu
beteiligen,VERB,beteiligen
.,PUNCT,--
Vom,ADP,von
25.09.,NOUN,25.09.
bis,ADP,bis
zum,ADP,zu
02.10.2022,NOUN,02.10.2022
findet,VERB,finden
die,DET,der
IKW,PROPN,IKW
wieder,ADV,wieder
unter,ADP,unter
dem,DET,der
Motto,NOUN,Motto
„,PUNCT,--
#,X,#
offen,ADV,offen
geht,VERB,gehen
“,PUNCT,--
statt,ADV,statt
.,PUNCT,--
„,PUNCT,--
Tag,NOUN,Tag
des,DET,der
Flüchtlings,NOUN,Flüchtling
“,PUNCT,--
ist,AUX,sein
in,ADP,in
diesem,DET,dieser
Jahr,NOUN,Jahr
der,DET,der
30.09.2022.,NOUN,30.09.2022.
Wie,ADV,wie
wichtig,ADV,wichtig
ein,DET,ein
solidarisches,ADJ,solidarisch
Miteinander,NOUN,miteinander
ist,AUX,sein
",",PUNCT,--
haben,AUX,haben
die,DET,der
letzten,ADJ,letzter
Monate,NOUN,Monat
deutlich,ADV,deutlich
gemacht,VERB,machen
.,PUNCT,--
Daher,ADV,daher
würden,AUX,werden
wir,PRON,wir
uns,PRON,sich
freuen,VERB,freuen
",",PUNCT,--
wenn,SCONJ,wenn
wir,PRON,wir
uns,PRON,sich
im,ADP,in
Bezirk,NOUN,Bezirk
Treptow-Köpenick,PROPN,Treptow-Köpenick
wie,ADP,wie
in,ADP,in
den,DET,der
vergangenen,ADJ,vergangen
Jahren,NOUN,Jahr
mit,ADP,mit
verschiedenen,ADJ,verschieden
Beiträgen,NOUN,Beitrag
für,ADP,für
ein,DET,ein
friedliches,ADJ,friedlich
Zusammenleben,NOUN,Zusammenleben
und,CCONJ,und
gegen,ADP,gegen
rassistische,ADJ,rassistisch
Ausgrenzung,NOUN,Ausgrenzung
engagieren,VERB,engagieren
.,PUNCT,--
Zur,ADP,zu
Vorbereitung,NOUN,Vorbereitung
von,ADP,von
Flyer,PROPN,Flyer
und,CCONJ,und
Plakaten,NOUN,Plakat
bitten,VERB,bitten
wir,PRON,wir
bereits,ADV,bereits
jetzt,ADV,jetzt
bis,ADP,bis
zum,ADP,zu
21.08.2022,NOUN,21.08.2022
um,ADP,um
die,DET,der
Übersendung,NOUN,Übersendung
entsprechender,ADJ,entsprechend
Beiträge,NOUN,Beitrag
(,PUNCT,--
unter,ADP,unter
Angabe,NOUN,Angabe
des,DET,der
Veranstaltungstitels,NOUN,Veranstaltungstitel
",",PUNCT,--
einer,DET,ein
kurzen,ADJ,kurz
Beschreibung,NOUN,Beschreibung
",",PUNCT,--
Veranstaltungsort,NOUN,Veranstaltungsort
und,CCONJ,und
–,PUNCT,--
zeit,NOUN,Zeit
sowie,CCONJ,sowie
Informationen,NOUN,Information
zur,ADP,zu
Veranstalterin,NOUN,Veranstalterin
/,PUNCT,--
zum,ADP,zu
Veranstalter,NOUN,Veranstalter
und,CCONJ,und
Kontaktmöglichkeiten,NOUN,Kontaktmöglichkeite
),PUNCT,--
an,ADP,an
integration@ba-tk.berlin.de,PROPN,integration@ba-tk.berlin.de
oder,CCONJ,oder
um,ADP,um
Anmeldung,NOUN,Anmeldung
über,ADP,über
das,DET,der
Online-Formular,NOUN,Online-Formular
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
zur,ADP,zu
IKW,PROPN,IKW
finden,VERB,finden
Sie,PRON,sie
unter,ADP,unter
https://www.interkulturellewoche.de/.,PROPN,https://www.interkulturellewoche.de/.
Für,ADP,für
Ihr,DET,ihr
Engagement,NOUN,Engagement
und,CCONJ,und
Ihre,DET,ihr
Bemühungen,NOUN,Bemühung
vielen,DET,vieler
Dank,NOUN,Dank
im,ADP,in
Voraus,NOUN,Voraus
!,PUNCT,--
