Token,PoS,Lemma
Verbotswidrig,ADV,verbotswidrig
gewendet,VERB,wenden
und,CCONJ,und
mit,ADP,mit
Tram,NOUN,Tram
kollidiert,ADV,kollidiert
"
",SPACE,"
"
Nr.,NOUN,Nr.
1333,NUM,1333
Bei,ADP,bei
einem,DET,ein
Verkehrsunfall,NOUN,Verkehrsunfall
in,ADP,in
Weißensee,PROPN,Weißensee
wurde,AUX,werden
gestern,ADV,gestern
Nachmittag,NOUN,Nachmittag
ein,DET,ein
Autofahrer,NOUN,Autofahrer
schwer,ADV,schwer
verletzt,VERB,verletzen
.,PUNCT,--
Der,DET,der
38-Jährige,NOUN,38-Jährige
war,AUX,sein
mit,ADP,mit
seinem,DET,sein
VW,NOUN,VW
Polo,PROPN,Polo
gegen,ADP,gegen
17.45,NUM,17.45
Uhr,NOUN,Uhr
in,ADP,in
der,DET,der
Greifswalder,NOUN,Greifswalder
Straße,NOUN,Straße
in,ADP,in
Richtung,NOUN,Richtung
Berliner,ADJ,Berliner
Allee,NOUN,Allee
unterwegs,ADV,unterwegs
",",PUNCT,--
als,SCONJ,als
er,PRON,er
an,ADP,an
der,DET,der
Kreuzung,NOUN,Kreuzung
Gürtelstraße,PROPN,Gürtelstraße
verbotswidrig,ADV,verbotswidrig
wendete,VERB,wenden
.,PUNCT,--
Dabei,ADV,dabei
wurde,AUX,werden
sein,DET,sein
Wagen,NOUN,Wagen
von,ADP,von
einer,DET,ein
in,ADP,in
dieselbe,DET,derselbe
Richtung,NOUN,Richtung
fahrenden,ADJ,fahrend
Tram,NOUN,Tram
erfasst,VERB,erfassen
",",PUNCT,--
mitgeschleift,NOUN,mitgeschleifen
und,CCONJ,und
gedreht,VERB,drehen
.,PUNCT,--
Bei,ADP,bei
dem,DET,der
Aufprall,NOUN,Aufprall
erlitt,VERB,erleiden
der,DET,der
Mann,NOUN,Mann
einen,DET,ein
Bruch,NOUN,Bruch
im,ADP,in
Schädel,NOUN,Schädel
sowie,CCONJ,sowie
diverse,ADJ,diverser
Prellungen,NOUN,Prellung
und,CCONJ,und
Hämatome,NOUN,Hämatom
.,PUNCT,--
Er,PRON,er
musste,VERB,mussen
von,ADP,von
Einsatzkräften,NOUN,Einsatzkräft
der,DET,der
Feuerwehr,NOUN,Feuerwehr
mit,ADP,mit
technischem,ADJ,technisch
Gerät,NOUN,Gerät
aus,ADP,aus
seinem,DET,sein
Fahrzeug,NOUN,Fahrzeug
befreit,VERB,befreien
werden,AUX,werden
und,CCONJ,und
kam,VERB,kommen
zur,ADP,zu
intensivmedizinischen,ADJ,intensivmedizinisch
Betreuung,NOUN,Betreuung
in,ADP,in
eine,DET,ein
Klinik,NOUN,Klinik
.,PUNCT,--
Dem,DET,der
Vernehmen,NOUN,vernehmen
nach,ADP,nach
besteht,VERB,bestehen
jedoch,ADV,jedoch
keine,DET,kein
Lebensgefahr,NOUN,Lebensgefahr
.,PUNCT,--
Sein,DET,sein
gleichaltriger,ADJ,gleichaltrig
Beifahrer,NOUN,Beifahrer
zog,VERB,ziehen
sich,PRON,sich
eine,DET,ein
Kopfplatzwunde,NOUN,Kopfplatzwunde
zu,ADP,zu
",",PUNCT,--
die,PRON,der
in,ADP,in
einem,DET,ein
Krankenhaus,NOUN,Krankenhaus
ambulant,ADV,ambulant
behandelt,VERB,behandeln
wurde,AUX,werden
.,PUNCT,--
Auch,ADV,auch
die,DET,der
45,NUM,45
Jahre,NOUN,Jahr
alte,ADJ,alt
Fahrerin,NOUN,Fahrerin
der,DET,der
Straßenbahn,NOUN,Straßenbahn
kam,VERB,kommen
in,ADP,in
ein,DET,ein
Krankenhaus,NOUN,Krankenhaus
",",PUNCT,--
in,ADP,in
welchem,PRON,welcher
sie,PRON,sie
einen,DET,ein
Schock,NOUN,Schock
ambulant,ADV,ambulant
behandeln,VERB,behandeln
ließ,VERB,lassen
.,PUNCT,--
Das,DET,der
Fachkommissariat,NOUN,Fachkommissariat
für,ADP,für
Verkehrsdelikte,NOUN,Verkehrsdelikt
der,DET,der
Polizeidirektion,NOUN,Polizeidirektion
1,NUM,1
(,PUNCT,--
Nord,PROPN,Norden
),PUNCT,--
hat,AUX,haben
die,DET,der
weiteren,ADJ,weit
Ermittlungen,NOUN,Ermittlung
übernommen,VERB,übernehmen
.,PUNCT,--
