Token,PoS,Lemma
Verkehrseinschränkungen,NOUN,Verkehrseinschränkungen
auf,ADP,auf
dem,DET,der
Kranoldplatz,NOUN,Kranoldplatz
am,ADP,an
26.06.2022,NOUN,26.06.2022
von,ADP,von
7:00,NUM,7:00
bis,ADP,bis
23.00,NUM,23.00
Uhr,NOUN,Uhr
"
",SPACE,"
"
Stadtteilfest,NOUN,Stadtteilfest
Am,ADP,an
Sonntag,NOUN,Sonntag
",",PUNCT,--
den,DET,der
26.,ADJ,26.
Juni,NOUN,Juni
2022,NUM,2022
findet,VERB,finden
auf,ADP,auf
dem,DET,der
Kranoldplatz,NOUN,Kranoldplatz
in,ADP,in
Lichterfelde,NOUN,Lichterfelde
Ost,NOUN,Ost
zwischen,ADP,zwischen
13:30,NOUN,13:30
Uhr,NOUN,Uhr
und,CCONJ,und
21:00,NOUN,21:00
Uhr,NOUN,Uhr
ein,DET,ein
Stadtteilfest,NOUN,Stadtteilfest
statt,ADV,statt
",",PUNCT,--
zu,ADP,zu
dem,PRON,der
die,DET,der
Wirtschaftsförderung,NOUN,Wirtschaftsförderung
des,DET,der
Bezirksamts,PROPN,Bezirksamt
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
von,ADP,von
Berlin,PROPN,Berlin
und,CCONJ,und
das,DET,der
Standortmanagement,NOUN,Standortmanagement
Kranoldkiez,PROPN,Kranoldkiez
herzlich,ADV,herzlich
einladen,VERB,einladen
.,PUNCT,--
Verkehrseinschränkungen,NOUN,Verkehrseinschränkung
In,ADP,in
der,DET,der
Zeit,NOUN,Zeit
von,ADP,von
7:00,NUM,7:00
Uhr,NOUN,Uhr
bis,ADP,bis
23:00,ADJ,23:00
Uhr,NOUN,Uhr
besteht,VERB,bestehen
ein,DET,ein
Parkverbot,NOUN,Parkverbot
auf,ADP,auf
dem,DET,der
Kranoldplatz,NOUN,Kranoldplatz
und,CCONJ,und
der,DET,der
anliegenden,ADJ,anliegend
Straße,NOUN,Straße
am,ADP,an
Kranoldplatz,NOUN,Kranoldplatz
sowie,CCONJ,sowie
in,ADP,in
der,DET,der
Ferdinandstraße,NOUN,Ferdinandstraße
zwischen,ADP,zwischen
Lankwitzer,ADJ,Lankwitzer
Straße,NOUN,Straße
und,CCONJ,und
Kranoldplatz,NOUN,Kranoldplatz
.,PUNCT,--
Außerdem,ADV,außerdem
wird,AUX,werden
die,DET,der
Durchfahrt,NOUN,Durchfahrt
durch,ADP,durch
die,DET,der
Straße,NOUN,Straße
Kranoldplatz,NOUN,Kranoldplatz
nicht,PART,nicht
möglich,ADV,möglich
sein,AUX,sein
.,PUNCT,--
Widerrechtlich,ADV,widerrechtlich
parkende,ADJ,parkend
Fahrzeuge,NOUN,Fahrzeug
müssen,AUX,müssen
abgeschleppt,VERB,abschleppen
werden,AUX,werden
.,PUNCT,--
Ansprechpartner,PROPN,Ansprechpartner
&,CCONJ,&
Informationen,NOUN,Information
Weitere,ADJ,weit
Informationen,NOUN,Information
zur,ADP,zu
Veranstaltung,NOUN,Veranstaltung
finden,VERB,finden
Sie,PRON,sie
unter,ADP,unter
:,PUNCT,--
www.standortmanagement-lichterfelde-ost.de,VERB,www.standortmanagement-lichterfelde-ost.de
Kontakt,NOUN,Kontakt
:,PUNCT,--
Standortmanagement,NOUN,Standortmanagement
Kranoldkiez,PROPN,Kranoldkiez
Johanna,PROPN,Johanna
Begrich,PROPN,Begrich
",",PUNCT,--
Sophie,PROPN,Sophie
Hausmann,PROPN,Hausmann
",",PUNCT,--
Lisa,PROPN,Lisa
Selmar,PROPN,Selmar
info@standortmanagement-lichterfelde-ost.de,PROPN,info@standortmanagement-lichterfelde-ost.de
030,NUM,030
-,NUM,-
96066737,NUM,96066737
