Token,PoS,Lemma
Neuer,ADJ,neu
Raumordnungsbericht,NOUN,Raumordnungsbericht
:,PUNCT,--
Berlin,PROPN,Berlin
und,CCONJ,und
Brandenburg,PROPN,Brandenburg
attraktiver,ADJ,attraktiv
Standort,NOUN,Standort
zum,ADP,zu
Leben,NOUN,Leben
und,CCONJ,und
Arbeiten,NOUN,Arbeit
"
",SPACE,"
"
Aus,ADP,aus
der,DET,der
Sitzung,NOUN,Sitzung
des,DET,der
Senats,NOUN,Senat
am,ADP,an
29.,ADJ,29.
August,NOUN,August
2023,NUM,2023
:,PUNCT,--
Der,DET,der
Berliner,ADJ,Berliner
Senat,NOUN,Senat
und,CCONJ,und
die,DET,der
Brandenburgische,ADJ,brandenburgisch
Landesregierung,NOUN,Landesregierung
haben,AUX,haben
heute,ADV,heute
auf,ADP,auf
Vorschlag,NOUN,Vorschlag
des,DET,der
Senators,NOUN,Senator
für,ADP,für
Stadtentwicklung,NOUN,Stadtentwicklung
",",PUNCT,--
Bauen,NOUN,bauen
und,CCONJ,und
Wohnen,NOUN,wohnen
",",PUNCT,--
Christian,PROPN,Christian
Gaebler,PROPN,Gaebler
",",PUNCT,--
und,CCONJ,und
des,DET,der
Ministers,NOUN,Minister
für,ADP,für
Infrastruktur,NOUN,Infrastruktur
und,CCONJ,und
Landesplanung,NOUN,Landesplanung
",",PUNCT,--
Guido,PROPN,Guido
Beermann,PROPN,Beermann
",",PUNCT,--
den,DET,der
Raumordnungsbericht,NOUN,Raumordnungsbericht
2023,NUM,2023
für,ADP,für
die,DET,der
Hauptstadtregion,NOUN,Hauptstadtregion
Berlin-Brandenburg,PROPN,Berlin-Brandenburg
(,PUNCT,--
ROB,PROPN,ROB
2023,NUM,2023
),PUNCT,--
beschlossen,VERB,beschließen
.,PUNCT,--
Er,PRON,er
zeigt,VERB,zeigen
",",PUNCT,--
dass,SCONJ,dass
sich,PRON,sich
die,DET,der
Hauptstadtregion,NOUN,Hauptstadtregion
trotz,ADP,trotz
Pandemie,NOUN,Pandemie
in,ADP,in
den,DET,der
letzten,ADJ,letzter
Jahren,NOUN,Jahr
insgesamt,ADV,insgesamt
positiv,ADV,positiv
entwickelt,VERB,entwickeln
hat,AUX,haben
.,PUNCT,--
Nach,ADP,nach
dem,DET,der
von,ADP,von
der,DET,der
Gemeinsamen,ADJ,gemeinsam
Landesplanungsabteilung,NOUN,Landesplanungsabteilung
Berlin-Brandenburg,PROPN,Berlin-Brandenburg
erstellten,ADJ,erstellt
Raumordnungsbericht,NOUN,Raumordnungsbericht
verzeichnen,VERB,verzeichnen
die,DET,der
Länder,NOUN,Land
Berlin,PROPN,Berlin
und,CCONJ,und
Brandenburg,PROPN,Brandenburg
im,ADP,in
untersuchten,ADJ,untersucht
Zeitraum,NOUN,Zeitraum
von,ADP,von
2017,NUM,2017
-,NUM,--
2021,NUM,2021
insgesamt,ADV,insgesamt
eine,DET,ein
Zunahme,NOUN,Zunahme
der,DET,der
Bevölkerungs-,X,Bevölkerung
und,CCONJ,und
Beschäftigtenzahlen,NOUN,Beschäftigtenzahle
sowie,CCONJ,sowie
der,DET,der
Wohnbautätigkeit,NOUN,Wohnbautätigkeit
.,PUNCT,--
Erfolge,NOUN,Erfolg
wurden,AUX,werden
zudem,ADV,zudem
bei,ADP,bei
der,DET,der
Ansiedlung,NOUN,Ansiedlung
oder,CCONJ,oder
Neugründung,NOUN,Neugründung
von,ADP,von
Wirtschaftsunternehmen,NOUN,Wirtschaftsunternehmen
erzielt,VERB,erzielen
.,PUNCT,--
Ein,DET,ein
Zeichen,NOUN,Zeichen
für,ADP,für
die,DET,der
wachsende,ADJ,wachsend
Bedeutung,NOUN,Bedeutung
der,DET,der
Hauptstadtregion,NOUN,Hauptstadtregion
als,ADP,als
wichtiges,ADJ,wichtig
Bindeglied,NOUN,Bindeglied
in,ADP,in
Europa,PROPN,Europa
