Token,PoS,Lemma
Presse-,X,Presse
und,CCONJ,und
Fototermin,NOUN,Fototermin
am,ADP,an
13.04.,NOUN,13.04.
:,PUNCT,--
BVV,PROPN,BVV
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
lädt,VERB,laden
Kinder,NOUN,Kind
ein,DET,ein
zum,ADP,zu
Tierischen,NOUN,Tierisch
Tag,NOUN,Tag
in,ADP,in
den,DET,der
Tierpark,NOUN,Tierpark
-,PUNCT,--
Kinder,NOUN,Kind
aus,ADP,aus
sozialschwachen,ADJ,sozialschwach
Familien,NOUN,Familie
haben,AUX,haben
tierischen,ADJ,tierisch
Ferienspaß,NOUN,Ferienspaß
"
",SPACE,"
"
Am,ADP,an
Freitag,NOUN,Freitag
",",PUNCT,--
dem,DET,der
13.,ADJ,13.
April,NOUN,April
um,ADP,um
14.00,NUM,14.00
Uhr,NOUN,Uhr
werden,AUX,werden
Kinder,NOUN,Kind
aus,ADP,aus
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
von,ADP,von
der,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
von,ADP,von
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
in,ADP,in
den,DET,der
Tierpark,NOUN,Tierpark
eingeladen,VERB,einladen
.,PUNCT,--
Treffpunkt,NOUN,Treffpunkt
ist,AUX,sein
der,DET,der
Eingang,NOUN,Eingang
Bärenschaufenster,NOUN,Bärenschaufenster
am,ADP,an
U-Bahnhof,NOUN,U-Bahnhof
Tierpark,NOUN,Tierpark
Diese,DET,dieser
Ferienaktion,NOUN,Ferienaktion
für,ADP,für
50,NUM,50
Kinder,NOUN,Kind
aus,ADP,aus
sozialschwachen,ADJ,sozialschwach
Familien,NOUN,Familie
",",PUNCT,--
ermöglicht,VERB,ermöglichen
ein,DET,ein
tierisches,ADJ,tierisch
Erlebnis,NOUN,Erlebnis
im,ADP,in
größten,ADJ,groß
europäischen,ADJ,europäisch
Landschaftszoo,NOUN,Landschaftszoo
",",PUNCT,--
dem,DET,der
Tierpark,NOUN,Tierpark
Berlin,PROPN,Berlin
.,PUNCT,--
Gerade,ADV,gerade
die,DET,der
Kinder,NOUN,Kind
aus,ADP,aus
den,DET,der
