Token,PoS,Lemma
Terminvorschau,NOUN,Terminvorschau
April,NOUN,April
(,PUNCT,--
Auswahl,NOUN,Auswahl
),PUNCT,--
"
",SPACE,"
"
April,NOUN,April
Fragebogenaktion,NOUN,Fragebogenaktion
zum,ADP,zu
Modellprojekt,NOUN,Modellprojekt
Frauensporthalle,NOUN,Frauensporthalle
im,ADP,in
Bezirk,NOUN,Bezirk
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
online,PROPN,online
unter,ADP,unter
/ba-marzahn-hellersdorf,PROPN,/ba-marzahn-hellersdorf
/,PUNCT,--
politik-und-verwaltung,NOUN,politik-und-verwaltung
/,PUNCT,--
beauftragte,NOUN,beauftragte
/,PUNCT,--
frauen-gleichstellung,NOUN,frauen-gleichstellung
/,PUNCT,--
index.php,PROPN,index.php
–,PUNCT,--
siehe,VERB,sehen
Meldung,NOUN,Meldung
31.03,NUM,31.03
–,PUNCT,--
01.04.,PUNCT,01.04.
10.00,NUM,10.00
-14.00,NOUN,-14.00
Uhr,NOUN,Uhr
Großes,ADJ,groß
Bücherfest,NOUN,Bücherfest
im,ADP,in
KulturGut,PROPN,KulturGut
",",PUNCT,--
Alt-Marzahn,NOUN,Alt-Marzahn
21,NUM,21
",",PUNCT,--
–,PUNCT,--
an,ADP,an
beiden,DET,beide
Tagen,NOUN,Tag
ist,AUX,sein
der,DET,der
Hof,NOUN,Hof
geöffnet,VERB,öffnen
–,PUNCT,--
siehe,VERB,sehen
Meldung,NOUN,Meldung
01.04.,PUNCT,01.04.
",",PUNCT,--
10.30,NUM,10.30
Uhr,NOUN,Uhr
„,PUNCT,--
Pittiplatsch,NOUN,Pittiplatsch
auf,ADP,auf
Reisen,NOUN,Reise
“,PUNCT,--
–,PUNCT,--
die,DET,der
Jubiläumstournee,NOUN,Jubiläumstournee
gastiert,VERB,gastiert
im,ADP,in
Freizeitforum,NOUN,Freizeitforum
Marzahn,PROPN,Marzahn
",",PUNCT,--
Marzahner,NOUN,Marzahner
Promenade,PROPN,Promenade
55,NUM,55
–,PUNCT,--
siehe,VERB,sehen
Meldung,NOUN,Meldung
02.04.,PUNCT,02.04.
",",PUNCT,--
10.00,NUM,10.00
Uhr,NOUN,Uhr
Erstsemesterbegrüßung,NOUN,Erstsemesterbegrüßung
an,ADP,an
der,DET,der
Alice,PROPN,Alice
Salomon,PROPN,Salomon
Hochschule,PROPN,Hochschule
im,ADP,in
Cinestar,PROPN,Cinestar
Kino,NOUN,Kino
Hellersdorf,PROPN,Hellersdorf
durch,ADP,durch
die,DET,der
Rektorin,NOUN,Rektorin
",",PUNCT,--
Prof.,NOUN,Prof.
Dr.,NOUN,Dr.
Theda,PROPN,Theda
Borde,PROPN,Borde
",",PUNCT,--
der,DET,der
Prorektorin,NOUN,Prorektorin
Prof.,NOUN,Prof.
Dr.,NOUN,Dr.
Susanne,PROPN,Susanne
Viernickel,PROPN,Viernickel
und,CCONJ,und
den,DET,der
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
von,ADP,von
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
",",PUNCT,--
Stefan,PROPN,Stefan
Komoß,PROPN,Komoß
–,PUNCT,--
siehe,VERB,sehen
Meldung,NOUN,Meldung
02.04.,PUNCT,02.04.
",",PUNCT,--
14.00,NUM,14.00
Uhr,NOUN,Uhr
Erfolgreiche,ADJ,Erfolgreiche
Projektvorschläge,NOUN,Projektvorschlag
schreiben,VERB,schreiben
sich,PRON,sich
nicht,PART,nicht
von,ADP,von
allein,ADV,allein
.,PUNCT,--
Deshalb,ADV,deshalb
informiert,VERB,informieren
das,DET,der
Bezirkliche,ADJ,bezirklich
Bündnis,NOUN,Bündnis
für,ADP,für
Wirtschaft,NOUN,Wirtschaft
und,CCONJ,und
Arbeit,NOUN,Arbeit
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
am,ADP,an
im,ADP,in
Rathaussaal,NOUN,Rathaussaal
des,DET,der
Rathauses,NOUN,Rathaus
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
",",PUNCT,--
Alice-Salomon-Platz,NOUN,Alice-Salomon-Platz
3,NUM,3
",",PUNCT,--
umfassend,ADV,umfassend
u.,ADP,u.
a.,PRON,a.
über,ADP,über
die,DET,der
Vorschlagsverfahren,NOUN,Vorschlagsverfahr
und,CCONJ,und
die,DET,der
Beurteilungskriterien,NOUN,Beurteilungskriterie
für,ADP,für
Projektvorschläge,NOUN,Projektvorschlag
zu,ADP,zu
den,DET,der
ESF-Programmen,NOUN,ESF-Programm
Partnerschaft-Entwicklung-Beschäftigung,NOUN,Partnerschaft-Entwicklung-Beschäftigung
(,PUNCT,--
PEB,PROPN,PEB
),PUNCT,--
und,CCONJ,und
„,PUNCT,--
Lokales,ADJ,lokale
soziales,ADJ,sozial
Kapital,NOUN,Kapital
“,PUNCT,--
(,PUNCT,--
LSK,PROPN,LSK
),PUNCT,--
–,PUNCT,--
