Token,PoS,Lemma
Vortrag,NOUN,Vortrag
:,PUNCT,--
Wildbienen,NOUN,Wildbien
erkennen,VERB,erkennen
und,CCONJ,und
fördern,VERB,fördern
am,ADP,an
03.07.2023,NOUN,03.07.2023
in,ADP,in
der,DET,der
Gartenarbeitsschule,NOUN,Gartenarbeitsschule
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
"
",SPACE,"
"
Vortrag,NOUN,Vortrag
/,PUNCT,--
Führung,NOUN,Führung
:,PUNCT,--
Wildbienen,NOUN,Wildbien
erkennen,VERB,erkennen
und,CCONJ,und
fördern,VERB,fördern
Datum,NOUN,Datum
:,PUNCT,--
Montag,NOUN,Montag
",",PUNCT,--
03.,ADJ,03.
Juli,NOUN,Juli
2023,NUM,2023
",",PUNCT,--
18:00,NUM,18:00
–,PUNCT,--
19:30,VERB,19:30
Uhr,NOUN,Uhr
Referent,NOUN,Referent
:,PUNCT,--
Dr.,NOUN,Dr.
Christoph,PROPN,Christoph
Saure,PROPN,Saure
Ort,NOUN,Ort
:,PUNCT,--
in,ADP,in
der,DET,der
Gartenarbeitsschule,NOUN,Gartenarbeitsschule
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
",",PUNCT,--
Haydnstraße,PROPN,Haydnstraß
20,NUM,20
",",PUNCT,--
12203,NUM,12203
Berlin,PROPN,Berlin
Der,DET,der
Wildbienen-Experte,NOUN,Wildbienen-Experte
Dr.,NOUN,Dr.
Saure,PROPN,Saure
führt,VERB,führen
durch,ADP,durch
den,DET,der
Wildbienenlehrpfad,NOUN,Wildbienenlehrpfad
und,CCONJ,und
erläutert,VERB,erläutern
",",PUNCT,--
wie,SCONJ,wie
man,PRON,man
verschiedene,ADJ,verschieden
Wildbienenarten,NOUN,Wildbienenart
erkennen,VERB,erkennen
und,CCONJ,und
fördern,VERB,fördern
kann,AUX,können
.,PUNCT,--
Er,PRON,er
berichtet,VERB,berichten
u.a.,PROPN,u.a.
von,ADP,von
ersten,ADJ,erster
Ergebnissen,NOUN,Ergebnis
seines,DET,sein
Wildbienenmonitorings,NOUN,Wildbienenmonitoring
in,ADP,in
der,DET,der
Gartenarbeitsschule,NOUN,Gartenarbeitsschule
.,PUNCT,--
Das,DET,der
Monitoring,NOUN,Monitoring
wird,AUX,werden
finanziert,VERB,finanzieren
vom,ADP,von
Umwelt-,X,Umwelt
und,CCONJ,und
Naturschutzamt,NOUN,Naturschutzamt
Steglitz-Zehlendorf,PROPN,Steglitz-Zehlendorf
.,PUNCT,--
Der,DET,der
Eintritt,NOUN,Eintritt
ist,AUX,sein
frei,ADV,frei
.,PUNCT,--
Eine,DET,ein
Anmeldung,NOUN,Anmeldung
ist,AUX,sein
erforderlich,ADV,erforderlich
.,PUNCT,--
Weitere,ADJ,weit
Informationen,NOUN,Information
und,CCONJ,und
Anmeldung,NOUN,Anmeldung
Website,NOUN,Website
:,PUNCT,--
www.gartensteglitz.de/termine,ADJ,www.gartensteglitz.de/termine
Anmeldung,NOUN,Anmeldung
:,PUNCT,--
telefonisch,ADV,telefonisch
unter,ADP,unter
030,NUM,030
-,NUM,-
90299,NUM,90299
-,NUM,-
6156,NUM,6156
(,PUNCT,--
VHS,PROPN,VHS
),PUNCT,--
oder,CCONJ,oder
per,ADP,per
E-Mail,NOUN,E-Mail
an,ADP,an
service@vhssz.de,NOUN,service@vhssz.de
Zielgruppe,NOUN,Zielgruppe
:,PUNCT,--
Jugendliche,NOUN,jugendliche
",",PUNCT,--
Erwachsene,NOUN,erwachsene
Anfahrt,NOUN,Anfahrt
:,PUNCT,--
Bus,NOUN,Bus
186,NUM,186
Haydnstraße,NOUN,Haydnstraß
