Token,PoS,Lemma
Countdown,NOUN,Countdown
2013,NUM,2013
-,PUNCT,--
zur,ADP,zu
Biologischen,ADJ,biologisch
Vielfalt,NOUN,Vielfalt
in,ADP,in
Marzahn-Hellersdorf,PROPN,Marzahn-Hellersdorf
"
",SPACE,"
"
Achtung,NOUN,Achtung
:,PUNCT,--
Bis,ADP,bis
zum,ADP,zu
09.08.2013,PRON,09.08.2013
können,AUX,können
Sie,PRON,sie
sich,PRON,sich
für,ADP,für
den,DET,der
Balkonwettbewerb,NOUN,Balkonwettbewerb
2013,NUM,2013
anmelden,VERB,anmelden
!,PUNCT,--
Der,DET,der
Balkonwettbewerb,NOUN,Balkonwettbewerb
ist,AUX,sein
eine,DET,ein
Gemeinschaftsaktion,NOUN,Gemeinschaftsaktion
der,DET,der
Wohnungsunternehmen,NOUN,Wohnungsunternehmen
allod,ADV,allod
",",PUNCT,--
degewo,ADV,degewo
",",PUNCT,--
Fortuna,PROPN,Fortuna
",",PUNCT,--
WG,PROPN,WG
Marzahner,DET,Marzahner
Tor,NOUN,Tor
sowie,CCONJ,sowie
des,DET,der
Quartiersmanagements,NOUN,Quartiersmanagement
Mehrower,PROPN,Mehrower
Allee,NOUN,Allee
.,PUNCT,--
Weitere,ADJ,weit
Infos,NOUN,Infos
unter,ADP,unter
Tel.,NOUN,Tel.
:,PUNCT,--
030,NUM,030
-,PUNCT,-
30641644,NUM,30641644
und,CCONJ,und
mehrower-allee@weeberpartner.de,X,mehrower-allee@weeberpartner.de
/ba-marzahn-hellersdorf,PROPN,/ba-marzahn-hellersdorf
/,PUNCT,--
aktuelles,PROPN,aktuell
/,PUNCT,--
pressemitteilungen,NOUN,Pressemitteilung
/,PUNCT,--
2013,NUM,2013
/,PUNCT,--
pressemitteilung.307907.php,NOUN,pressemitteilung.307907.php
•,NOUN,•
02.05.2013,VERB,02.05.2013
:,PUNCT,--
Start,NOUN,Start
der,DET,der
Bienensaison,NOUN,Bienensaison
im,ADP,in
Bienengarten,NOUN,Bienengarte
in,ADP,in
Hellersdorf,PROPN,Hellersdorf
“,PUNCT,--
(,PUNCT,--
09:00,NUM,09:00
Uhr,NOUN,Uhr
),PUNCT,--
Bis,ADP,bis
zum,ADP,zu
11.10.2013,NOUN,11.10.2013
besteht,VERB,bestehen
täglich,ADV,täglich
von,ADP,von
09:00,NUM,09:00
–,PUNCT,--
16:00,NUM,16:00
Uhr,NOUN,Uhr
die,DET,der
Möglichkeit,NOUN,Möglichkeit
für,ADP,für
Interessierte,NOUN,interessierte
das,DET,der
Leben,NOUN,Leben
der,DET,der
Bienen,NOUN,Bie
kennenzulernen,VERB,kennenlernen
.,PUNCT,--
Bienengarten,NOUN,Bienengarte
",",PUNCT,--
Lichtenhainer,PROPN,Lichtenhainer
Str.,NOUN,Str.
14,NUM,14
",",PUNCT,--
12627,NUM,12627
Berlin,PROPN,Berlin
Veranstalter,NOUN,Veranstalter
:,PUNCT,--
Freilandlabor,PROPN,Freilandlabor
Marzahn,PROPN,Marzahn
",",PUNCT,--
INU,PROPN,INU
gGmbH,PROPN,gGmbH
",",PUNCT,--
Torgauer,NOUN,Torgauer
Straße,NOUN,Straße
6,NUM,6
",",PUNCT,--
12627,NUM,12627
Berlin,PROPN,Berlin
Tel.,NOUN,Tel.
030,NUM,030
9989017,NUM,9989017
;,PUNCT,--
Fax,NOUN,Fax
030,NUM,030
94395925,NUM,94395925
E-Mail,NOUN,E-Mail
:,PUNCT,--
freilandlabormarzahn@inu-ggmbh.de,NOUN,freilandlabormarzahn@inu-ggmbh.de
Weitere,ADJ,weit
Informationen,NOUN,Information
